scopus_id,doi,year,journal,title,source_id,identity,all_scopus_ids,user_clause,grouped_clause,previous_expanded,previous_candidate,previous_primary,named_designs,targeted,minimal,expanded_plus_clause,candidate_plus_clause
105028204375,10.1080/0144929x.2025.2604052,2026,Behaviour and Information Technology,How the anthropomorphism of an artificial intelligence agent affects the correction of misinformation: focus on authenticity and behavioural-response system level,12125,doi:10.1080/0144929x.2025.2604052,105028204375,false,false,false,true,false,false,false,false,false,true
105025411107,10.1080/0144929x.2025.2605484,2026,Behaviour and Information Technology,"Chatbots with swear words? exploring the roles of humour, aggressiveness, and gender in consumer−chatbot interactions",12125,doi:10.1080/0144929x.2025.2605484,105025411107,false,false,false,true,false,false,false,false,false,true
105028115570,10.1080/0144929x.2025.2606832,2026,Behaviour and Information Technology,"Ecce Histor_IA. The role of narratives, usage contexts, and tasks in influencing attitudes towards artificial intelligence",12125,doi:10.1080/0144929x.2025.2606832,105028115570,false,false,false,true,false,false,false,false,false,true
105041716089,10.1080/0144929x.2026.2614041,2026,Behaviour and Information Technology,Duality of AI-based interaction systems in organisations: bridging among human and machine,12125,doi:10.1080/0144929x.2026.2614041,105041716089,false,false,true,true,true,true,true,true,true,true
105028127274,10.1080/0144929x.2026.2615032,2026,Behaviour and Information Technology,User experience and acceptance of artificial intelligence–understanding the role of user’s expectations and system performance,12125,doi:10.1080/0144929x.2026.2615032,105028127274,false,false,false,true,false,false,false,false,false,true
105030234868,10.1080/0144929x.2026.2615038,2026,Behaviour and Information Technology,Enhancing intention understanding in voice assistants for older adults using large language models,12125,doi:10.1080/0144929x.2026.2615038,105030234868,false,false,false,true,false,false,false,false,false,true
105027391846,10.1080/0144929x.2026.2615039,2026,Behaviour and Information Technology,Artificial intelligence and work meaningfulness,12125,doi:10.1080/0144929x.2026.2615039,105027391846,false,false,true,true,true,true,true,true,true,true
105032562048,10.1080/0144929x.2026.2638915,2026,Behaviour and Information Technology,Enhancing the perceived effectiveness of health behaviour change support systems through transparency in persuasive systems design,12125,doi:10.1080/0144929x.2026.2638915,105032562048,false,false,false,true,false,false,false,false,false,true
105039788620,10.1080/0144929x.2026.2676746,2026,Behaviour and Information Technology,Do human trust models transfer to AI? a necessary condition analysis of interpersonal trust antecedents in large language model-based coaching,12125,doi:10.1080/0144929x.2026.2676746,105039788620,false,false,false,true,true,true,true,true,false,true
105044003525,10.1080/0144929x.2026.2697308,2026,Behaviour and Information Technology,"Text, human voice, or AI voice?: the effects of modality and delivery voice on the persuasive outcomes of public health messages about COVID-19 vaccination among the unvaccinated",12125,doi:10.1080/0144929x.2026.2697308,105044003525,false,false,false,true,false,false,false,false,false,true
84873978447,10.1080/01463373.2012.719567,2013,Communication Quarterly,News of Corporate Failure: Evaluating the Relationship Between Individual Assessments and Market Investments,5600154339,doi:10.1080/01463373.2012.719567,84873978447,true,true,false,false,false,false,true,true,true,true
84883492469,10.1080/01463373.2013.799509,2013,Communication Quarterly,Modeling the Effects of Processing Effort and Ability in Response to Persuasive Message Arguments,5600154339,doi:10.1080/01463373.2013.799509,84883492469,false,false,false,true,false,false,false,false,false,true
84883513126,10.1080/01463373.2013.799512,2013,Communication Quarterly,"Transportation into Vivid Media Violence: A Focus on Attention, Emotions, and Mental Rumination",5600154339,doi:10.1080/01463373.2013.799512,84883513126,false,false,false,true,false,false,false,false,false,true
84914678273,10.1080/01463373.2014.949387,2014,Communication Quarterly,Relational Framing Theory: Utterance Form and Relational Context as Antecedents of Frame Salience,5600154339,doi:10.1080/01463373.2014.949387,84914678273,false,false,false,true,false,false,false,false,false,true
85073922755,10.1080/01463373.2019.1668446,2020,Communication Quarterly,The Rethink campaign to reduce the normalization of prescription stimulant misuse on college campuses,5600154339,doi:10.1080/01463373.2019.1668446,85073922755,false,false,false,true,false,false,false,false,false,true
85100683072,10.1080/01463373.2021.1877164,2021,Communication Quarterly,"“They’re always wrong anyway”: exploring differences of credibility, attraction, and behavioral intentions in professional, amateur, and robotic-delivered weather forecasts",5600154339,doi:10.1080/01463373.2021.1877164,85100683072,false,false,false,true,false,false,false,false,false,true
85132779676,10.1080/01463373.2022.2090266,2022,Communication Quarterly,The influence of physician use of analogies on patient understanding,5600154339,doi:10.1080/01463373.2022.2090266,85132779676,true,true,false,false,false,false,true,true,true,true
85195476751,10.1080/01463373.2024.2365228,2024,Communication Quarterly,“Be your best self–but be hot while doing it”: influencers pairing motivational captions with sexualized images,5600154339,doi:10.1080/01463373.2024.2365228,85195476751,false,false,true,true,true,true,true,true,true,true
85196635736,10.1080/01463373.2024.2368124,2024,Communication Quarterly,Uncertainty and inoculation: Instilling resistance to anti-vaccination conspiracy propaganda,5600154339,doi:10.1080/01463373.2024.2368124,85196635736,false,false,false,true,false,false,false,false,false,true
105029975832,10.1080/01463373.2026.2629568,2026,Communication Quarterly,Visual attention and retention effects of a design element in culturally targeted messages: introducing the virtual billboard paradigm,5600154339,doi:10.1080/01463373.2026.2629568,105029975832,true,true,false,false,false,false,true,true,true,true
85052081065,10.1080/01488376.2018.1479337,2019,Journal of Social Service Research,Substance Use Decision-Making–Are Clinicians Using the Evidence?,12283,doi:10.1080/01488376.2018.1479337,85052081065,false,false,true,true,true,true,true,true,true,true
85062785223,10.1080/01488376.2019.1566196,2020,Journal of Social Service Research,Social Identity and Attitudes toward HIV Pre-exposure Prophylaxis: A Structural Equation Model,12283,doi:10.1080/01488376.2019.1566196,85062785223,false,false,true,true,true,true,true,true,true,true
85116421265,10.1080/01605682.2021.1981782,2022,Journal of the Operational Research Society,Large-scale peer-to-peer loan consensus based on minimum cost consensus,22236,doi:10.1080/01605682.2021.1981782,85116421265,false,false,false,true,false,false,false,false,false,true
105047617624,10.1080/01605682.2026.2713713,2026,Journal of the Operational Research Society,"From words to vision: Imaginability, attention, and investment decisions in innovation disclosures—Experimental evidence from humans and LLMs",22236,doi:10.1080/01605682.2026.2713713,105047617624,false,false,false,true,false,false,false,false,false,true
85110814996,10.1080/0161956x.2021.1943239,2021,Peabody Journal of Education,Should School Boards Be in Charge? The Effects of Exposure to Participatory and Deliberative School Board Meetings,144907,doi:10.1080/0161956x.2021.1943239,85110814996,false,false,true,true,true,true,true,true,true,true
105034762648,10.1080/0161956x.2026.2647665,2026,Peabody Journal of Education,When Civil Rights Frames Fail: Public Opinion About Racial Equity and Education Policy Responses,144907,doi:10.1080/0161956x.2026.2647665,105034762648,false,false,true,true,true,true,true,true,true,true
85120612968,10.1080/01621459.2021.1984926,2023,Journal of the American Statistical Association,"Rejective Sampling, Rerandomization, and Regression Adjustment in Survey Experiments",12094,doi:10.1080/01621459.2021.1984926,85120612968,false,false,true,true,true,true,true,true,true,true
85203401483,10.1080/01621459.2024.2366043,2025,Journal of the American Statistical Association,Tyranny-of-the-Minority Regression Adjustment in Randomized Experiments,12094,doi:10.1080/01621459.2024.2366043,85203401483,false,false,true,true,true,true,true,true,true,true
77952823158,10.1080/01638530902959919,2010,Discourse Processes,Processing deliberate ambiguity in newspaper headlines: Double Grounding,25989,doi:10.1080/01638530902959919,77952823158,false,false,false,true,false,false,false,false,false,true
77954628246,10.1080/01638530903253825,2010,Discourse Processes,The impact of semantic and causal relatedness and reading skill on standards of coherence,25989,doi:10.1080/01638530903253825,77954628246,false,false,false,true,false,false,false,false,false,true
78651489033,10.1080/01638531003692177,2010,Discourse Processes,"Wolves, confederates, and the happy few: The influence of comprehension, agreement, and group membership on the attitude toward irony",25989,doi:10.1080/01638531003692177,78651489033,false,false,false,true,false,false,false,false,false,true
79961156726,10.1080/0163853x.2011.552844,2011,Discourse Processes,Does the certainty of information influence the updating process? Evidence from the reading of news articles,25989,doi:10.1080/0163853x.2011.552844,79961156726,true,true,false,false,false,false,true,true,true,true
79960357480,10.1080/0163853x.2011.577391,2011,Discourse Processes,An eye-movement analysis of ambiguity resolution: Beyond meaning access,25989,doi:10.1080/0163853x.2011.577391,79960357480,true,true,false,false,false,false,true,true,true,true
84859188441,10.1080/0163853x.2012.657755,2012,Discourse Processes,Hearing Story Characters' Voices: Auditory Imagery During Reading,25989,doi:10.1080/0163853x.2012.657755,84859188441,false,false,false,true,false,false,false,false,false,true
84863603286,10.1080/0163853x.2012.662801,2012,Discourse Processes,Prereading Questions and Online Text Comprehension,25989,doi:10.1080/0163853x.2012.662801,84863603286,false,false,false,true,false,false,false,false,false,true
84891910888,10.1080/0163853x.2013.855048,2014,Discourse Processes,Amazing Stories: Acquiring and Avoiding Inaccurate Information From Fiction,25989,doi:10.1080/0163853x.2013.855048,84891910888,false,false,false,true,false,false,false,false,false,true
84899747275,10.1080/0163853x.2013.867800,2014,Discourse Processes,Readers' Responses When Characters Act on Completed Goals: Impact of Characters' Mental States and Readers' Task Focus,25989,doi:10.1080/0163853x.2013.867800,84899747275,false,false,false,true,false,false,false,false,false,true
84922212080,10.1080/0163853x.2014.917221,2015,Discourse Processes,Reducing the Impact of Stereotypical Knowledge During Reading,25989,doi:10.1080/0163853x.2014.917221,84922212080,true,true,false,false,false,false,true,true,true,true
84975229285,10.1080/0163853x.2015.1136507,2016,Discourse Processes,Identity and Epistemic Emotions During Knowledge Revision: A Potential Account for the Backfire Effect,25989,doi:10.1080/0163853x.2015.1136507,84975229285,false,false,true,true,true,false,true,false,true,true
84975266620,10.1080/0163853x.2016.1166334,2016,Discourse Processes,Augmenting the Refutation Text Effect with Analogies and Graphics,25989,doi:10.1080/0163853x.2016.1166334,84975266620,false,false,true,true,true,false,true,false,true,true
85015716010,10.1080/0163853x.2017.1292824,2018,Discourse Processes,Effects of Task Relevance Instructions and Topic Beliefs on Reading Processes and Memory,25989,doi:10.1080/0163853x.2017.1292824,85015716010,false,false,false,true,false,false,false,false,false,true
85019757463,10.1080/0163853x.2017.1312195,2018,Discourse Processes,Combining Anecdotal and Statistical Evidence in Real-Life Discourse: Comprehension and Persuasiveness,25989,doi:10.1080/0163853x.2017.1312195,85019757463,true,true,false,false,false,false,true,true,true,true
85061433336,10.1080/0163853x.2019.1576471,2020,Discourse Processes,Did I Offend You or Did It? Agency Assignment in Interpersonal Apology,25989,doi:10.1080/0163853x.2019.1576471,85061433336,false,false,true,true,true,false,true,false,true,true
85067311023,10.1080/0163853x.2019.1609742,2019,Discourse Processes,Distraction and Temporal Order in Narrative Situation Models,25989,doi:10.1080/0163853x.2019.1609742,85067311023,true,true,false,false,false,false,true,true,true,true
85078474489,10.1080/0163853x.2019.1711347,2020,Discourse Processes,Texting and the Language of Everyday Deception,25989,doi:10.1080/0163853x.2019.1711347,85078474489,false,false,false,true,false,false,false,false,false,true
85091501416,10.1080/0163853x.2020.1822709,2020,Discourse Processes,When Do Comprehenders Mentalize for Pragmatic Inference?,25989,doi:10.1080/0163853x.2020.1822709,85091501416,false,false,false,true,true,false,true,false,false,true
85106298409,10.1080/0163853x.2021.1913935,2021,Discourse Processes,Text-Belief Consistency Effects in L2 Readers,25989,doi:10.1080/0163853x.2021.1913935,85106298409,false,false,false,true,false,false,false,false,false,true
85106702209,10.1080/0163853x.2021.1918965,2022,Discourse Processes,"Effects of Emotions, Topic Beliefs, and Task Instructions on the Processing and Memory for a Dual-Position Text",25989,doi:10.1080/0163853x.2021.1918965,85106702209,false,false,false,true,false,false,false,false,false,true
85122891597,10.1080/0163853x.2021.1994298,2022,Discourse Processes,Superman Takes a Taxi: Testing Theories of Validation with Inconsistencies in Fantastic Narratives,25989,doi:10.1080/0163853x.2021.1994298,85122891597,false,false,false,true,false,false,false,false,false,true
85153512434,10.1080/0163853x.2023.2196915,2023,Discourse Processes,Representation of predictive inferences when multiple alternatives are available,25989,doi:10.1080/0163853x.2023.2196915,85153512434,true,true,false,false,false,false,true,true,true,true
85190951131,10.1080/0163853x.2024.2336408,2024,Discourse Processes,Document language moderates the text-belief consistency effect,25989,doi:10.1080/0163853x.2024.2336408,85190951131,false,false,false,true,false,false,false,false,false,true
85194900603,10.1080/0163853x.2024.2355059,2024,Discourse Processes,Promoting multiple-text comprehension through thinking dispositions: a randomized controlled trial,25989,doi:10.1080/0163853x.2024.2355059,85194900603,false,false,false,true,false,false,false,false,false,true
86000600593,10.1080/0163853x.2025.2470034,2025,Discourse Processes,Confidence and knowledge calibrations after reading an introductory text on a complex topic,25989,doi:10.1080/0163853x.2025.2470034,86000600593,false,false,false,true,false,false,false,false,false,true
105003891887,10.1080/0163853x.2025.2493035,2025,Discourse Processes,N400 event-related potential indices of induced mood effects on access to category-based world knowledge in central and lateralized visual fields,25989,doi:10.1080/0163853x.2025.2493035,105003891887,false,false,false,true,false,false,false,false,false,true
105048031949,10.1080/0163853x.2026.2714813,2026,Discourse Processes,Do redundancy-driven inferences arise spontaneously during comprehension?,25989,doi:10.1080/0163853x.2026.2714813,105048031949,true,true,false,false,false,false,true,true,true,true
84984907254,10.1080/01639625.2016.1197656,2017,Deviant Behavior,Stages of Sexual Grooming: Recognizing Potentially Predatory Behaviors of Child Molesters,14293,doi:10.1080/01639625.2016.1197656,84984907254,true,true,true,true,true,false,true,true,true,true
85037701666,10.1080/01639625.2017.1411046,2019,Deviant Behavior,"“Violent propensity, strain, and violent intentions: a test of Agnew’s revised conditioning hypothesis”",14293,doi:10.1080/01639625.2017.1411046,85037701666,false,false,true,true,true,true,true,true,true,true
85041576760,10.1080/01639625.2018.1431183,2019,Deviant Behavior,Why Should I Help You? Man Up! Bystanders’ Gender Stereotypic Perceptions of a Cyberbullying Incident,14293,doi:10.1080/01639625.2018.1431183,85041576760,false,false,true,true,true,false,true,false,true,true
85041221626,10.1080/01639625.2018.1432683,2019,Deviant Behavior,“Can I take out my penis?” Navigating Sex and Intimacy in the Workplace: An Empirical Test of Black’s Theory of Conflict,14293,doi:10.1080/01639625.2018.1432683,85041221626,false,false,true,true,true,true,true,true,true,true
85076914127,10.1080/01639625.2019.1706140,2021,Deviant Behavior,"Race, Gender, and Homelessness Stigma: Effects of Perceived Blameworthiness and Dangerousness",14293,doi:10.1080/01639625.2019.1706140,85076914127,false,false,true,true,true,true,true,true,true,true
85081260508,10.1080/01639625.2020.1738640,2021,Deviant Behavior,Ethical Decisions between the Conflicting Priorities of Legality and Group Loyalty: Scrutinizing the “Code of Silence” among Volunteer Firefighters with a Vignette-Based Factorial Survey,14293,doi:10.1080/01639625.2020.1738640,85081260508,false,false,true,true,true,true,true,true,true,true
85117475822,10.1080/01639625.2021.1990739,2022,Deviant Behavior,Good People Commit Bad Deeds Together: A Factorial Survey on the Moral Antecedents of Situational Deviance in Peer Groups,14293,doi:10.1080/01639625.2021.1990739,85117475822,false,false,true,true,true,true,true,true,true,true
85158850487,10.1080/01639625.2023.2209692,2023,Deviant Behavior,Understanding Public Preferences for Policing Homeless Individuals in the United States: Results from a National Survey,14293,doi:10.1080/01639625.2023.2209692,85158850487,false,false,true,true,true,true,true,true,true,true
85180176379,10.1080/01639625.2023.2294081,2024,Deviant Behavior,From Taboo to Tolerance: Exploring the Complexities of Moral Judgments Toward Drug Use,14293,doi:10.1080/01639625.2023.2294081,85180176379,false,false,true,true,true,true,true,true,true,true
105001476575,10.1080/01639625.2024.2354349,2025,Deviant Behavior,Perspective-Taking Does Not Reduce Victim Blaming in Work-Related Situations,14293,doi:10.1080/01639625.2024.2354349,105001476575,false,false,false,true,false,false,false,false,false,true
85205080594,10.1080/01639625.2024.2407434,2025,Deviant Behavior,Endorsing Deviance: Examining the Influence of Legitimacy and Injustice on Responses to Strain,14293,doi:10.1080/01639625.2024.2407434,85205080594,false,false,true,true,true,true,true,true,true,true
86000201708,10.1080/01639625.2025.2472297,2026,Deviant Behavior,Promoting Anti-Rape Attitudes in Young Men Through the Repetition-Induced Truth Effect,14293,doi:10.1080/01639625.2025.2472297,86000201708,false,false,false,true,false,false,false,false,false,true
105002964980,10.1080/01639625.2025.2494144,2025,Deviant Behavior,Peeking into the Black Box of Offender Decision-Making: A Novel Approach to Testing Situational Action Theory’s Perception Choice Process,14293,doi:10.1080/01639625.2025.2494144,105002964980,false,false,false,true,false,false,false,false,false,true
105013268308,10.1080/01639625.2025.2547904,2025,Deviant Behavior,Public Attitudes Toward Cases of Medical Cannabis Diversion: The Effects of participants’ And offender’s Gender,14293,doi:10.1080/01639625.2025.2547904,105013268308,false,false,false,true,false,false,false,false,false,true
105019795004,10.1080/01639625.2025.2573416,2025,Deviant Behavior,"Legitimacy, Brutalization, and the Acceptability of Violence: Evidence from the Death Penalty and Fatal Officer-Involved Shootings",14293,doi:10.1080/01639625.2025.2573416,105019795004,false,false,true,true,true,true,true,true,true,true
84936847033,10.1080/01900692.2014.952825,2015,International Journal of Public Administration,Does User Co-Production of Public Service Delivery Increase Satisfaction and Trust? Evidence From a Vignette Experiment,4700151710,doi:10.1080/01900692.2014.952825,84936847033,false,false,true,true,true,true,true,true,true,true
84961214117,10.1080/01900692.2015.1076002,2017,International Journal of Public Administration,Understanding the Regulatory Thicket: Interactions Among State Environmental Regulators and Regulatees,4700151710,doi:10.1080/01900692.2015.1076002,84961214117,false,false,true,true,true,true,true,true,true,true
85074348010,10.1080/01900692.2019.1672182,2021,International Journal of Public Administration,Digital Communication of Public Service Information and its Effect on Citizens’ Perception of Received Information,4700151710,doi:10.1080/01900692.2019.1672182,85074348010,false,false,true,true,true,true,true,true,true,true
85197309686,10.1080/01900692.2024.2369621,2025,International Journal of Public Administration,Elected Executives’ Preferences for Performance Assessment: A Survey Experiment with Colombian Mayors,4700151710,doi:10.1080/01900692.2024.2369621,85197309686,false,false,true,true,true,true,true,true,true,true
85206145252,10.1080/01900692.2024.2407568,2025,International Journal of Public Administration,Framing Effects of Emphasis and Form in Emergency Communication: A Study of Preventive Behaviors during the COVID-19 Pandemic in Japan,4700151710,doi:10.1080/01900692.2024.2407568,85206145252,false,false,true,true,true,true,true,true,true,true
85219679864,10.1080/01900692.2025.2464831,2026,International Journal of Public Administration,Leader and Peer Influence: Unraveling the Impact of Ethical and Unethical Behaviors on Civil Servants’ Motivation in the Kyrgyz Republic,4700151710,doi:10.1080/01900692.2025.2464831,85219679864,false,false,true,true,true,true,true,true,true,true
105007016553,10.1080/01900692.2025.2507971,2026,International Journal of Public Administration,Assessing Innovation and Performance in Public Services: Impact on Citizen Satisfaction in Local Governments,4700151710,doi:10.1080/01900692.2025.2507971,105007016553,false,false,true,true,true,true,true,true,true,true
105028175945,10.1080/01900692.2025.2608798,2026,International Journal of Public Administration,The Moderating Role of Personality on Municipal Managers’ Conflict Management Strategies: Evidence from a Factorial Experiment,4700151710,doi:10.1080/01900692.2025.2608798,105028175945,false,false,true,true,true,true,true,true,true,true
79952419243,10.1080/01972243.2011.548695,2011,Information Society,Who's responsible for the digital divide? Public perceptions and policy implications,15136,doi:10.1080/01972243.2011.548695,79952419243,false,false,true,true,true,false,true,false,true,true
77952527834,10.1080/01973531003738338,2010,Basic and Applied Social Psychology,Examining the influence of self-efficacy on message-framing effects: Reducing salt consumption in the general population,12088,doi:10.1080/01973531003738338,77952527834,false,false,false,true,false,false,false,false,false,true
79956195362,10.1080/01973533.2011.568877,2011,Basic and Applied Social Psychology,"I depend on you, you depend on me. shouldn't we agree?: The influence of interdependent relationships on individuals' racial attitudes",12088,doi:10.1080/01973533.2011.568877,79956195362,false,false,false,true,false,false,false,false,false,true
79961147612,10.1080/01973533.2011.589294,2011,Basic and Applied Social Psychology,Judgments of sexual abuse victims,12088,doi:10.1080/01973533.2011.589294,79961147612,false,false,false,true,false,false,false,false,false,true
84863117576,10.1080/01973533.2011.637480,2012,Basic and Applied Social Psychology,How Judgments Change Following Comparison of Current and Prior Information,12088,doi:10.1080/01973533.2011.637480,84863117576,true,true,false,true,false,false,true,true,true,true
84878661854,10.1080/01973533.2013.785402,2013,Basic and Applied Social Psychology,"A Further Test of the ""Party Over Policy"" Effect: Political Leadership and Ethnic Minority Policies",12088,doi:10.1080/01973533.2013.785402,84878661854,false,false,true,true,true,false,true,false,true,true
84904683264,10.1080/01973533.2014.912583,2014,Basic and Applied Social Psychology,"The Similarity-Attraction Link: Sequential Versus Parallel Multiple-Mediator Models Involving Inferred Attraction, Respect, and Positive Affect",12088,doi:10.1080/01973533.2014.912583,84904683264,false,false,false,true,false,false,false,false,false,true
84925137431,10.1080/01973533.2014.996224,2015,Basic and Applied Social Psychology,Ambivalent Sexism in Context: Hostile and Benevolent Sexism Moderate Bias Against Female Drivers,12088,doi:10.1080/01973533.2014.996224,84925137431,false,false,true,true,true,false,true,false,true,true
84983370751,10.1080/01973533.2016.1215314,2016,Basic and Applied Social Psychology,Trust as an Explanation for Relational Differences in Revenge,12088,doi:10.1080/01973533.2016.1215314,84983370751,false,false,false,true,false,false,false,false,false,true
85013066195,10.1080/01973533.2017.1283503,2017,Basic and Applied Social Psychology,Effects of Social Norms Information and Self-Affirmation on Sugar-Sweetened Beverage Consumption Intentions and Behaviors,12088,doi:10.1080/01973533.2017.1283503,85013066195,false,false,true,true,false,false,false,false,true,true
85048739136,10.1080/01973533.2018.1459301,2018,Basic and Applied Social Psychology,"Investigating the Effects of a Persuasive Digital Game on Immersion, Identification, and Willingness to Help",12088,doi:10.1080/01973533.2018.1459301,85048739136,false,false,false,true,false,false,false,false,false,true
85071357978,10.1080/01973533.2019.1654866,2019,Basic and Applied Social Psychology,Influence of Internet-Based Messages and Personal Motivations on Water-Use Decisions,12088,doi:10.1080/01973533.2019.1654866,85071357978,false,false,false,true,false,false,false,false,false,true
85087861347,10.1080/01973533.2020.1789464,2020,Basic and Applied Social Psychology,Controlling Language and Irony: Reducing Threat and Increasing Positive Message Evaluations,12088,doi:10.1080/01973533.2020.1789464,85087861347,false,false,false,true,false,false,false,false,false,true
85148430368,10.1080/01973533.2023.2174868,2023,Basic and Applied Social Psychology,Moral Messaging: Testing a Framing Technique during a Pandemic,12088,doi:10.1080/01973533.2023.2174868,85148430368,false,false,false,true,false,false,false,false,false,true
85147685030,10.1080/01973533.2023.2175681,2023,Basic and Applied Social Psychology,Do Injustice and Mortality Salience Impact Secondary Victimization Through the Need to Believe in a Just World?,12088,doi:10.1080/01973533.2023.2175681,85147685030,false,false,false,true,false,false,false,false,false,true
85177568334,10.1080/01973533.2023.2275071,2024,Basic and Applied Social Psychology,Perpetrator-Targeted Reciprocated Incivility: The Investigation of the Incivility Spiral and the Effects of Agreeableness as a Moderator,12088,doi:10.1080/01973533.2023.2275071,85177568334,false,false,true,true,true,true,true,true,true,true
105018195631,10.1080/01973533.2025.2566334,2026,Basic and Applied Social Psychology,Effects of Word-of-Mouth Textual Consistency on Consumers’ Purchase Behavior,12088,doi:10.1080/01973533.2025.2566334,105018195631,false,false,false,true,false,false,false,false,false,true
105025419797,10.1080/01973533.2025.2603301,2026,Basic and Applied Social Psychology,Message Framing in Consumer Food Conservation: The Interaction Effects of Message Framing and Time Metaphors,12088,doi:10.1080/01973533.2025.2603301,105025419797,false,false,false,true,false,false,false,false,false,true
85103052767,10.1080/02134748.2021.1886700,2021,Revista De Psicologia Social,Real people or mere numbers? The influence of kill-save ratios and identifiability on moral judgements (¿Personas reales o meros números? La influencia de la proporción vidas sacrificadas/vidas salvadas y la identificabilidad en los juicios morales),19700175790,doi:10.1080/02134748.2021.1886700,85103052767,false,false,false,true,false,false,false,false,false,true
85145829715,10.1080/02615479.2022.2154754,2024,Social Work Education,The pandemic as an opportunity for learning and improving the students' reflective learning strategies in the field of social work. Reflections based on an Italian case study,5700166357,doi:10.1080/02615479.2022.2154754,85145829715,false,false,false,true,false,false,false,false,false,true
85073593978,10.1080/02640414.2019.1665876,2019,Journal of Sports Sciences,Changing attitudes and intentions related to doping: An analysis of individual differences in need for cognition,21090,doi:10.1080/02640414.2019.1665876,85073593978,false,false,true,true,true,false,true,false,true,true
85081721337,10.1080/02640414.2020.1737370,2020,Journal of Sports Sciences,Implementation of a modified sport programme to increase participation: Key stakeholder perspectives,21090,doi:10.1080/02640414.2020.1737370,85081721337,false,false,false,true,false,false,false,false,false,true
85086905298,10.1080/02640414.2020.1776930,2020,Journal of Sports Sciences,A meta-cognitive approach to doping in sports: The effects of thought validation on attitudes related to doping,21090,doi:10.1080/02640414.2020.1776930,85086905298,true,true,false,true,false,false,true,true,true,true
85184196386,10.1080/02640414.2024.2307757,2023,Journal of Sports Sciences,The meta-cognitive role of thought morality in attitude change and behavioural intentions related to doping,21090,doi:10.1080/02640414.2024.2307757,85184196386,true,true,true,true,true,false,true,true,true,true
84938414916,10.1080/02642069.2015.1062880,2015,Service Industries Journal,The value of social presence in mobile communications,24928,doi:10.1080/02642069.2015.1062880,84938414916,false,false,false,true,false,false,false,false,false,true
85031116888,10.1080/02642069.2017.1380190,2018,Service Industries Journal,Promoting charitable donation campaigns on social media,24928,doi:10.1080/02642069.2017.1380190,85031116888,false,false,false,true,false,false,false,false,false,true
86000010290,10.1080/02642069.2025.2453676,2026,Service Industries Journal,"More polite, more immoral: how does politeness in service robots influence consumer moral choices?",24928,doi:10.1080/02642069.2025.2453676,86000010290,false,false,true,true,true,true,true,true,true,true
85217042951,10.1080/02642069.2025.2460597,2026,Service Industries Journal,"To whom does service robot anthropomorphism appeal? The roles of customer social context, power, and perceived social connectedness",24928,doi:10.1080/02642069.2025.2460597,85217042951,false,false,true,true,true,false,true,false,true,true
105041168703,10.1080/02642069.2026.2681051,2026,Service Industries Journal,Good stress or bad stress? A dual-pathway model of how AI-induced technostress shapes employee resilience,24928,doi:10.1080/02642069.2026.2681051,105041168703,false,false,true,true,true,false,true,false,true,true
79956328922,10.1080/02673037.2011.559724,2011,Housing Studies,Understanding the psychosocial impacts of housing type: Qualitative evidence from a housing and regeneration intervention,13854,doi:10.1080/02673037.2011.559724,79956328922,false,false,false,true,true,true,true,true,false,true
85056098779,10.1080/02673037.2018.1520820,2019,Housing Studies,Citizen support for spending to reduce homelessness in Canada’s largest urban centres,13854,doi:10.1080/02673037.2018.1520820,85056098779,false,false,true,true,true,true,true,true,true,true
85135277158,10.1080/02673037.2022.2101630,2024,Housing Studies,Framing affordable housing: an experimental test of changing attitudes,13854,doi:10.1080/02673037.2022.2101630,85135277158,false,false,true,true,true,true,true,true,true,true
85147666141,10.1080/02673037.2023.2170989,2024,Housing Studies,Reducing ethnic discrimination in rental applications: the development of a training intervention,13854,doi:10.1080/02673037.2023.2170989,85147666141,false,false,true,true,true,true,true,true,true,true
85055437454,10.1080/02684527.2018.1534640,2019,Intelligence and National Security,The efficacy of ACH in mitigating serial position effects and confirmation bias in an intelligence analysis scenario,5600155013,doi:10.1080/02684527.2018.1534640,85055437454,false,false,false,true,false,false,false,false,false,true
85010015644,10.1080/02699052.2016.1251612,2017,Brain Injury,Goal intention reminding in traumatic brain injury: A feasibility study using implementation intentions and text messaging,14340,doi:10.1080/02699052.2016.1251612,85010015644,false,false,false,true,false,false,false,false,false,true
105028007081,10.1080/02699052.2025.2610249,2026,Brain Injury,Understanding peer group perspectives of adolescent acquired brain injury,14340,doi:10.1080/02699052.2025.2610249,105028007081,false,false,false,true,false,false,false,false,false,true
77957736788,10.1080/02699930903172161,2010,Cognition and Emotion,Level of processing modulates benefits of writing about stressful events: Comparing generic and specific recall,12858,doi:10.1080/02699930903172161,77957736788,true,true,false,false,false,false,true,true,true,true
78651253795,10.1080/02699930903534105,2011,Cognition and Emotion,Mad enough to see the other side: Anger and the search for disconfirming information,12858,doi:10.1080/02699930903534105,78651253795,false,false,false,true,false,false,false,false,false,true
84858244025,10.1080/02699931.2011.567773,2012,Cognition and Emotion,Just an anger synonym? Moral context influences predictors of disgust word use,12858,doi:10.1080/02699931.2011.567773,84858244025,true,true,false,false,false,false,true,true,true,true
84858206343,10.1080/02699931.2011.589430,2012,Cognition and Emotion,Pleasant emotional induction broadens the visual world of young children,12858,doi:10.1080/02699931.2011.589430,84858206343,false,false,false,true,false,false,false,false,false,true
