authid,name,orcid
35956840800,Moreno L.,
35969872300,Jarvis G.E.,
35974567100,Andrade C.M.G.,0000-0003-3101-1709
36002661100,McGlone M.,0000-0001-8252-2512
36005149400,Cattadori M.,
36005179800,Malguin S.,
36005406400,Barabanov R.,
36005438500,Krilov Y.S.,
36005489300,Bezrukov B.,
36015271600,Fan J.,
36016215000,Confer J.C.,
36018878100,Todesco L.,
36023660500,Kotsadam A.,
36025123600,Del Moral R.,
36052214600,Brambilla M.,
36053231700,Miyasaka T.,
36053662100,Stangierski A.,
36056802200,Manenti S.,
36061299600,Nyamweya C.S.,
36069549300,Molina-Morales M.,
36070070400,Osiander C.,0000-0002-1828-2013
36072924100,Li Q.,
36084046100,Dolls M.,
36100204000,Khan F.S.,
36110114900,Keer M.,
36117797400,Gao G.G.,
36118266300,Uchida H.,
36122604600,Cristofori M.,
36125295900,Mutignani F.,
36128669100,Huss E.A.,
36128718500,Mohammadi R.,
36131485200,Kuo Y.L.,0000-0001-7637-8331
36146052300,Gómez R.,
36146251100,Ólafsdóttir A.H.,
36146949100,Chan Y.C.,0000-0002-4195-8739
36149309200,Iqbal S.A.,
36151297600,Ronchi R.,
36154364700,Jaraite J.,
36154498100,Kuivalainen S.,0000-0001-9621-3710
36165119100,Stevanović Ž.,
36168498700,Mollerstrom J.,
36169773900,Hampson D.I.,
36170035600,Schobesberger S.,
36170673600,Mandin C.,
36175853300,Hannikainen I.R.,0000-0003-0623-357X
36186053200,Wong C.L.,
36188815000,Tay D.,
36193407600,Vitale S.,
36195486300,Irlbeck E.,
36196237600,Balcells L.,
36198893200,Tullett A.M.,0000-0001-8662-5885
36237339000,Cone J.,
36240229200,Noroozinejad Farsangi E.,0000-0002-2790-526X
36242666200,Williams L.R.,
36243939200,Kotha M.M.,0000-0002-1255-9579
36247205200,Evens D.,
36336748800,Fonseca P.,
36337707500,ElBassiouny A.,
36350047600,Läpple D.,0000-0003-4935-5403
36437115200,Esmaeili A.,
36438848400,Westwood S.J.,
36442500600,Laido Z.,0000-0002-8329-3202
36447547000,Gearhart S.,
36448087800,Zhang Q.,0000-0002-6819-0686
36451204300,Seng E.K.,
36462041100,Vivona P.,
36462796200,McGee J.B.,
36466981400,Stull L.G.,
36468693600,Koon-Magnin S.,
36468771400,Muoki P.,
36470048900,D'Agostino D.,
36473115300,Almli V.,
36486544700,Jozkowski K.N.,
36488947200,Chung Y.,
36491260300,Chatterton N.,
36491947400,Li Y.,0000-0001-6571-3587
36494002400,Ahmed O.H.,
36497416500,Nardone N.N.,
36509758200,Broeder P.,
36514584500,Greiff M.,
36519360000,Margalit Y.,
36521379600,Martínez H.P.,
36522849000,Gordin M.L.,
36537485300,Luebbers S.,
36538353700,Wright T.S.,
36544916300,Angott A.M.,
36551554600,Vecchio R.,
36558812800,Blease C.R.,
36559640100,Langus A.,
36560721300,Zhang Y.,
36599423300,Sassen R.,0000-0002-6891-8948
36601589400,Squires L.,
36603365700,Seddig D.,0000-0003-1595-6948
36604558800,Jiang G.J.,
36605553200,Wang Y.D.,
36606193000,Höcük S.,
36608111200,Leak R.L.,
36610908500,Ujiie K.,
36611901900,Luedicke J.,
36612153300,Romero-Sánchez M.,0000-0002-8355-8151
36613746200,Valentini C.,0000-0003-0752-9639
36613768900,Romenti S.,0000-0002-1971-3540
36616030500,Yan H.,
36618479600,Yang H.,0000-0003-0386-5336
36621595400,Zimbardo M.,
36630087800,Chu D.M.,
36631960000,Iaquinta P.,
36632738300,Mohanty A.K.,
36633219200,Soto-Sanfiel M.T.,0000-0002-1364-8821
36633352400,Scott K.,
36633570000,Wykes T.L.,
36634613500,Pons R.M.,
36637711800,Kabalin R.,
36641208100,Bullock J.,
36646135700,Jansen T.,
36651227200,López-Bernal A.,0000-0002-1034-4718
36652467400,Cloud M.D.,
36652663100,Giupponi V.,
36655835400,Lin Y.,0000-0003-3094-7388
36658660600,Martel C.,
36659269100,Ghazal R.,
36666096900,Cellier A.,
36671138800,Cohen E.L.,0000-0002-4967-1679
36671244100,Hieke S.,
36674515300,Böhm R.,0000-0001-6806-0374
36674530900,Abbasi-Asl R.,
36675521700,Reubens J.,
36676605900,Spilker G.,
36677169100,Guenther C.,0000-0002-0467-784X
36678306800,Shao G.,
36679729500,De Keere K.,
36705026800,Mou Y.,0000-0002-6836-5933
36705281400,Sun P.,
36706635100,Obata F.,
36707086900,Bacchus E.B.,
36711450500,Collart P.,
36711679000,Grihom M.J.,
36712496700,Sabatello M.,
36712936000,Aldohni A.K.,0000-0002-6694-793X
36713046400,Bethge S.,
36713125000,Andrade R.,0000-0002-5764-3854
36714234900,Schreiber Compo N.,
36716627600,Nakamura M.,
36716929400,Supa D.,
36717002900,Takahashi I.,
36717163100,Yamada S.,
36723076700,Pinheiro Vaz J.R.,0000-0001-6440-4811
36742693500,Song K.,
36753040600,Navarra G.,0000-0001-7997-8770
36757795500,Alonso J.,
36760833600,Joel S.,
36769063400,Novikova O.,
36774306600,Coutts E.,
36783934000,Lewandowski G.W.,
36801732700,Filhon A.,
36806799800,Rios R.,0000-0003-1449-4745
36813417300,Gold P.O.,
36839638500,Atac A.,
36842424500,Heinemann F.,
36843741400,Cornacchione Ross J.,0000-0001-5173-3130
36850778100,Gong L.,
36864003900,Markowitz D.M.,
36864033800,Kupc A.,
36872895800,de Villiers N.,0009-0001-8776-4622
36875273100,Kaufman D.,
36879474700,Matheson L.,
36889739800,Stanton J.V.,
36894433900,Haynes S.H.,
36902159900,Wessel J.,
36903270900,Firmin R.L.,
36907845700,Ryo E.,
36915358300,Lai C.,
36918105400,Glasgow B.D.,
36921010400,Crosby J.W.,
36930012400,Dommermuth L.,
36932812400,Boni M.R.,
36952116700,You X.,
36953349200,Lugtig P.,0000-0001-8548-6828
36954919800,Herian M.N.,
36969958600,Carrozzi G.,
36969995300,Guerrero J.,
36970084000,Dash M.,
36970222700,Ruby M.B.,0000-0002-9562-6510
36975996100,Rickard L.N.,
36979836100,Petersson L.,0000-0002-0103-1904
36981962100,Kaye J.T.,0000-0001-6350-4247
36982643700,Lin L.,
36986524300,Jackson D.J.,0000-0001-8645-6276
36991096700,Selokar A.,
36991688400,Zhu P.,
36994434400,Akbari E.,
36994503500,Hassell H.J.G.,0000-0002-6679-4849
36995302400,Cosenza A.,
36996730100,Praplan A.P.,
37000095500,Killam B.,
37014229300,Zafar B.,
37017305400,Hsu S.H.Y.,
37022646100,Martin B.,
37023364600,Pluym L.,
37026022900,Hamadi H.Y.,0000-0001-9050-7267
37026992300,Pino M.C.,
37028474800,Larson S.B.,
37030238700,Zhao Y.,
37040462400,Baldwin K.,
37047226300,Iravanian A.,0000-0003-2339-6346
37048376100,Chen X.B.,
37076014300,Uihlein J.,
37078335300,Weiss R.A.,
37084366400,Mooney J.E.,
37085108700,Afshari S.,
37088499500,Guellaï B.,
37090164800,Chojnicka-Paszun A.,
37101248300,Eddy C.,
37110826600,Jia X.,
37117778000,Ruiz-Alonso M.,
37118524700,Biggs D.,
37118961300,Lex H.,
37120388000,Kim J.,
37123793900,Fedele Dell’Oste M.,
37461895000,Pearl R.L.,0000-0002-1996-0082
37561139100,Courtemanche M.,
37661988000,Saeidmanesh M.,
37761831900,Majeed Q.A.H.,
38061940400,Pickett J.T.,
38361424400,Ghanouni A.,
38561063500,Breitenlechner M.,
38661336000,Fikru M.G.,0000-0002-8955-3474
38760969500,Annus A.,0000-0002-8844-6597
38861088500,Challinor V.,
38861389400,Damholdt M.F.,0000-0001-9352-6703
39062098800,Schaarschmidt M.,
39361114700,Cummings J.,
39862932900,Hagel E.,
40461426500,Faccioli M.,
41761227400,Gainforth H.,
41762467400,Sharifdini M.,
42160965900,Calvo T.,0000-0002-1628-2095
42261871900,Leifeld P.,
42262296200,Nikbin I.M.,
42361142700,Heron J.T.,
42761888800,Milisenda G.,
42861930700,McManus J.,0000-0002-3305-7594
42862501300,Vreeman V.M.,
42961641500,Ickes L.,
42962176800,Morgan C.A.,
42962243600,Rondo L.,
43061059700,Estrada F.,
43061411200,Rigali-Oiler M.,
43061573200,Salmalian K.,
43160953000,Castilla M.C.,0000-0003-3846-8429
43661707900,Otrisal P.,
44061911700,Plante C.N.,
44161531900,Zhang J.,
44361787800,McGregor L.M.,
44461632700,Layous K.,
44861134200,Giunta M.,
44861792500,Yaraghi N.,
45160938900,Flowers K.C.,
45561028900,Amoruso I.,0000-0003-4954-5848
46061335400,Towfigh E.V.,0000-0001-6323-8540
46661650200,Ko R.,
46761184000,Kieckhaefer J.,
46761318000,Pistorio A.,
46961182800,Moran T.P.,
47461264600,Hinsch C.,
47562085200,Wei L.,
47961527900,Wimmer D.,
47962612000,Xu T.,
48361691100,Nazir A.,
48561804800,Tsagkogeorgas G.,
49863187400,Gerber N.,
49863733900,Katz-Buonincontro J.,
49864663100,Tröstl J.,
49964616900,Valín M.I.,
50060986700,Boso À.,0000-0002-0313-8238
50261117400,Bartels R.M.,0000-0002-9258-3551
50360900100,Cook L.A.,
50461765700,Landrum A.R.,0000-0002-3074-804X
50661126500,Bianchi F.,
50861753600,Pariota L.,
50961718500,Suto K.,
51161154600,Friedman M.C.,
51261036800,Chouinard B.,0000-0001-6363-122X
51563217300,Bhullar N.,
51565577500,Meisel S.F.,
51665553600,Maeda Y.,
51864328900,Mars B.,
52264519600,Shoaie M.,
52364468100,Nørskov S.,0000-0003-2337-5019
53064967700,Zmeskal J.,
53164563900,Parker C.M.,
53164866900,Rezaei M.,
53165027800,Valjarević A.,0000-0003-2997-2164
53263253400,Böhr D.,
53263733700,Gravelin C.R.,
53264627400,Neto E.D.C.,
53663588200,Kim S.,
53863949600,Migliore G.,
53866430600,Freitas M.,
53871097600,Coaloa D.,
53871858700,Peterson J.L.,
53872069300,Sirr G.,
53876920700,Al-Hadeethi Y.,
53879379100,Blumer Y.B.,
53980663300,Tseng T.H.,
53980706500,Whiting R.H.,
53982599300,Anagondahalli D.,0000-0002-0289-543X
53984884300,Mitter C.,
54083090100,Jadaun P.,
54388937800,Hino A.,
54392949800,Hering A.,
54395723800,Luthardt F.,
54402938800,Honarvar B.,
54403605200,Riggs K.R.,
54403939700,Sturre L.,
54404655200,Gerasimova A.A.,
54405311400,Cillari T.,
54405889500,Pantazi M.,
54405898600,Maiuolo F.,
54411275200,Sances M.W.,
54413453700,Yang X.,
54415663700,García-Cancela R.,
54419010300,Phisalprapa P.,
54581604100,Schroder H.S.,
54681573200,Alanazi A.D.,0000-0002-4862-7668
54684879600,Otterbring T.,
54780451700,Puerto M.A.,
54782540700,Giuni M.,
54790500100,Cavieres L.A.,
54794921900,Cheng W.,
54795067600,Gordiz K.,
54882169700,Meanwell E.,
54889093600,Bankins S.,0000-0003-2290-3086
54891708000,Margolis M.F.,
54895275500,Culley G.,
54901008200,Kunst J.R.,
54906010100,Gomes M.A.F.,
54906854300,Gruszczynski M.,
54912001600,Simon S.,
54925873500,Carnes N.,
54934354400,Porcelli A.,
54935083300,Andreasen H.,
54941187200,Cruwys T.,0000-0001-5296-3480
54946647500,Meeks L.,
54946837400,Widjaja T.,
54957160200,Fedorova L.L.,
54981505200,Bursztyn L.,
54984350500,Kalani H.,
54986323400,Munzert S.,
55008726600,Kelty S.F.,0000-0001-9631-1740
55017102600,Matveeva N.,
55018686200,Fish R.E.,0000-0002-5720-021X
55030090300,Suciu G.,0000-0001-8455-6177
55034534300,Akai K.,
55037457100,Asbjörnsson G.,
55043167200,Latimer-Cheung A.E.,
55046540400,Edelman E.J.,
55050433500,Kangasluoma J.,
55062085700,Nikooy M.,
55062267300,Tabarki M.,
55062452100,Lupu Y.,0000-0002-1735-7511
55067754700,Ahmadpour E.,
55070700900,Bailleul D.,
55071966700,Shepherd L.,
55078459900,Ferguson L.,
55083192000,Kim S.Y.,
55087998300,Taghian F.,0000-0001-9531-2952
55092540300,Blais J.,0000-0001-7386-9549
55094015300,Jerke J.,
55098217600,Wasserman J.A.,0000-0002-9705-1853
55102805900,Swanzy L.,
55121706400,Beckmann C.,
55125325800,Beg R.,
55134033500,Greenlee J.S.,
55134763900,Roza E.,
55164713600,Soundararajan R.,0000-0003-1747-9639
55167051800,Ge J.,0000-0001-7211-7337
55169317400,García-Godoy M.J.,
55175341300,Williams M.N.,0000-0002-0571-215X
55180044500,Hata M.,
55180674400,Gammone M.A.,
55184651600,Bélanger J.J.,0000-0003-3881-0335
55189934600,Llorente-Saguer A.,
55193251200,Hadj Taieb M.A.,
55193327500,Chrzan K.,
55199073300,Beber B.,0000-0001-6774-9460
55200581600,Wong T.K.,0000-0003-0419-0131
55201287000,Hoffman M.T.,0000-0002-4160-0526
55205004300,O'Brien T.L.,
55207502700,Goyal N.,
55209876600,Moussallam Y.,
55210952000,Jokinen T.,
55211666800,Lebowitz M.S.,
55213513300,Borelli D.,
55214138100,Watanabe E.A.d.M.,0000-0001-5065-9266
55216709300,Andor M.A.,
55218169600,Kaye S.A.,
55218598300,Andrei L.,
55222268200,Nelson M.J.,0000-0002-7665-7557
55229305200,Serenari C.,
55241160200,Clinton V.,
55241210600,Tudoran A.A.,
55241423100,Ecker M.,
55243552200,Davies L.E.,
55246652200,Xiao Y.J.,
55251824400,Mabrouk S.B.,
55252436200,Schnitker S.A.,
55257634900,Héroux-Legault M.,
55263479800,Kanol D.K.,
55263521000,Comite D.,
55295391200,McEwan M.,
55307634200,Park J.D.,
55311510600,Minello A.,
55312229100,Jalalian S.,
55313918100,D’Antonio A.,
55315092200,Luguri J.B.,
55315241100,Ruchaał P.,
55315241200,Ruchaał M.,
55315241500,Gołwacka M.,
55315647200,Basso N.,
55319086800,Cabrera L.Y.,
55319582900,Anderson C.M.,
55320413400,Rahman B.,
55322243200,Martorano B.,
55322554500,Dash G.,
55324486700,Yamamoto Y.,
55324779500,Cao W.,
55326065500,Kok E.M.,
55326498000,Rogowski J.C.,0000-0003-4547-3832
55327196900,O'Keeffe M.,0000-0001-7104-9248
55329213300,Cerniglia A.,
55329545300,Saito S.,
55332288000,Finch A.,
55332381400,Skinner A.,
55333015400,Ricci S.,
55334348800,Seo S.,
55337281000,Kelty-Stephen D.G.,
55338208800,Holfeld B.,
55338378700,Van de Cruys S.,
55338677700,Fruggiero F.,
55338709100,Alemu M.,
55340912400,Rapp F.,
55341403700,Diemert J.,
55341877600,Kose E.,
55346224200,Neauport A.,
55346305500,Mkondiwa M.,0000-0003-0008-9095
55348197300,Lehnert K.,
55353874600,Maia C.,
55354709200,Pietri E.S.,
55355122300,Chen L.,
55355730500,Chan Y.,
55356963500,Monzani D.,
55358186100,E Silva M.d.O.,0000-0003-3837-2574
55360436500,Cove M.,
55362450200,Goldberg E.M.,
55364149100,Newman B.J.,0000-0001-7055-8585
55365009400,Carluccio A.,
55365183400,Dehghan A.,
55366388300,Partheymüller J.,
55368060700,Jakiel L.,
55368235900,Wang X.,
55368723400,Sun L.,0000-0003-2702-0506
55368927400,Sztandar-Sztanderska K.,
55370423000,Imam M.H.T.,
55371233300,Stavraki M.,
55372253700,Atkinson L.,
55373008100,Hamm J.A.,
55375281300,Merrill J.,
55382642600,Jorgensen M.F.,0000-0003-3131-8591
55383965000,Bugánová K.,
55383973500,John Presin Kumar A.,
55386134700,Banerjee S.,
55389451100,Bonanomi S.,
55392388900,Sadeghi Nik A.,
55398500500,Espinoza R.K.E.,
55400359600,Xenos M.A.,
55403350900,D’Amico S.,
55413610800,Garrison N.A.,0000-0002-6228-3216
55418871000,Roosen J.,
55420345100,Pabian S.,0000-0001-9676-7553
55430785800,Sonobe T.,0000-0002-0995-7234
55430857100,Lei X.C.,
55431096500,Neumeier F.,
55432591600,Carlson H.K.,
55433751400,Slot J.,
55438498800,Song Q.,0000-0002-0642-4440
55443947200,Park N.M.,
55444402600,Keenan S.,
55446167200,Barucq E.,
55449751200,Hughes J.S.,0000-0001-9623-9021
55454468300,Nteta T.M.,
55455161000,Anderson K.,
55461845500,Thompson D.,
55468087900,Walker D.C.,0000-0002-9424-7156
55469192700,Williams G.,
55477263400,Lee A.,
55478584300,Yang K.,
55479855600,Culloty E.,
55479944500,Lewis N.,0000-0003-1753-9101
55480011600,Johnson A.J.,
55480107500,Miller F.G.,
55482097500,Martin M.H.,
55485180800,Hatab A.A.,0000-0002-6764-1887
55485870300,Calabria A.,
55488639500,Gerlach J.,
55489435600,Aridhi S.,
55489784000,Smith K.D.,
55491283700,Li R.,
55492182900,Kumar R.,
55494015500,Xu H.,
55494658800,Johnson J.,0000-0001-6681-032X
55494876700,Miller D.R.,0000-0002-8091-1861
55495913300,Smith M.E.,0000-0001-9480-1092
55499914100,Williams J.L.,0000-0002-4604-3933
55504224700,Boogen N.,0000-0003-1245-8249
55504956100,Wood T.J.,
55505378800,Meng Y.,
55506798400,Xu J.,
55507742300,Dogruel L.,
55510938700,Wang Q.,
55512477300,Schurr A.,
55512571600,Dunton E.M.,
55513573900,Barbieri J.S.,
55515557400,Sizemore O.,
55521585200,Joeckel S.,0000-0001-7746-5015
55531692900,Barnes T.D.,
55532529900,Altier M.B.,0000-0001-9939-6022
55533047800,Evazalipour M.,
55533439200,Smith R.,
55534265900,Tørmoen A.J.,
55534500100,Rilke R.M.,0000-0001-8901-860X
55535864800,Egan K.L.,
55537149100,Allen Catellier J.R.,
55537157500,De Vries H.,
55538492100,Fukami K.,
55538951200,Lacasse K.,
55540045100,Su L.Y.F.,
55540325500,Kaufman G.,
55540564000,Li N.,
55540601100,Yeo S.K.,0000-0002-2043-8400
55541280800,Kohno M.,
55542832200,MacInnis B.,
55543962600,Harris I.A.,
55544154100,Michaels M.S.,
55544357000,Song J.,
55545862960,Sousa R.,
55546644800,Tran N.L.,
55547110463,Wang X.,
55547121846,Johnson M.,0000-0002-9987-7050
55547125977,Bauer W.,
55547133256,Miller A.L.,
55548273300,Lakshmi J.K.,
55548982500,Duncan D.,
55549887400,Chan C.H.,
55550642700,Mendoza J.,
55550840000,Van Campen L.,
55555028400,Williams M.J.,0000-0001-5630-9814
55555031600,Németh E.,
55555380600,Cheng H.L.,0000-0002-5896-1459
55557195400,Bhandi S.,
55558670500,Uzun Y.,
55559188900,Merle P.F.,
55571080500,An H.,
55571539400,Chen Q.,
55573038000,Lagkouvardos I.,
55573719600,Young-Jones A.,
55577186000,Davis A.K.,
55579812800,Wu A.,
55580610600,Suiter J.,0000-0002-2747-8069
55581706600,Choi J.Y.,
55581985400,Ziccardi J.,
55582224700,Peschel A.O.,
55583867700,Paetzel F.,0000-0002-3527-8470
55596443200,Tang Y.,
55597508100,McLeod E.M.,
55600846500,Formenton G.,0000-0003-4762-0760
55601714000,Raffah B.M.,
55601720800,Katter J.K.Q.,
55606724000,Shepherd M.A.,
55607790600,Albo-Puigserver M.,
55608818300,Nguyen P.V.,
55612026300,Weber C.S.,0000-0002-7998-3702
55612217700,Fakir M.,
55612457900,Paiva D.S.,
55613229603,Azizi A.,0000-0001-9219-1219
55617596300,Bui D.C.,
55619598200,Ben-Abdelmoumen A.,
55619972800,Vasconcelos J.,
55623041400,De Ceunynck T.,0000-0002-7219-7565
55623424000,Shepherd S.M.,
55627378800,Czaplicki L.,0000-0002-7496-0990
55627739200,Wu Y.J.,
55628537669,Tanaka T.,
55630508900,Yuo S.,
55635393400,Agurto M.,
55636281200,Kim M.,
55636964600,Doan L.,
55640032500,Harper C.A.,0000-0002-3172-0129
55642139900,Miao X.,
55643220500,Hagan C.R.,
55646146300,Kitchen Andren K.A.,
55646603700,Shen J.,
55646802000,Bourassa K.A.,
55647045000,Lee A.A.,
55647689700,Qamar A.,
55647709100,Alnomasy S.F.,
55649905500,Schramm A.T.,
55650528500,Ryffel F.A.,
55651184000,Petersen N.,0000-0002-3097-2885
55654126500,Halperin A.,
55655273400,Adhi B.A.,0000-0002-8165-9792
55655700100,Lee K.,
55659735700,Lotfi Omran O.,
55660587000,Dewar M.,0000-0002-6095-9438
55661441900,Murmura M.A.,
55666321400,Mephu Nguifo E.,0000-0001-9119-678X
55666706800,De Voss J.,
55667669400,Selvi M.,
55668835900,Panzera F.,
55671353600,Seeberg H.B.,0000-0003-4501-4097
55672489100,Sánchez D.,
55672693200,Wang Z.,
55673257500,Bonatti M.,
55675952500,Lee G.H.,0000-0002-3028-867X
55676245400,Mokienko V.M.,
55681083600,Griffiths S.,0000-0002-6366-3560
55682715500,Yage Y.,
55683177100,Leiminger M.,
55683303700,Beigi M.H.,
55683495700,Ye P.,
55683611000,Williamson C.,
55683717200,Berenjian J.,
55683894300,Heinritzi M.,
55683908800,Huanyun D.,
55694770000,Hagerman C.J.,0000-0002-9386-8444
55697067400,Wets G.,
55707363200,Wu Y.Q.,
55711164400,Hurley E.,
55713290600,Wang D.,
55721217800,Chen Y.,0000-0001-5045-6418
55728865500,Hopkins W.S.,
55736161800,Shinohara K.,
55740186400,Harris J.L.,
55740685400,Miller M.,
55743368300,Zhao Q.,
55744186300,Seay M.C.,
55750972500,Rudaz S.,
55752852700,Kuo A.,
55754826900,Chan W.Y.K.,
55757218500,Wang Y.N.,
55757943400,Ellithorpe M.,0000-0002-0317-9267
55758032800,Chen L.,
55759394400,Yaman Aktaş Y.,
55761925900,Howell B.C.,0000-0001-8757-7686
55766340000,Hafiz F.,
55767246200,Klašnja M.,0000-0003-4532-1919
55771255800,Kennedy R.D.,
55771546800,Murteira C.,
55773769700,Churchill V.,
55773978000,Murakami J.M.,
55777846900,Hui I.,0000-0003-3351-7957
55778146002,Liu B.,
55780273000,Jessee S.,0000-0002-3937-6123
55780785800,Hatchell A.C.,
55780790200,Cogley Z.,
55785150300,Bassett-Gunter R.L.,
55785495800,Traeger A.C.,0000-0002-1646-1907
55786496800,Centeno D.D.G.,
55787098000,Mosor E.,0000-0003-4293-0647
55788851600,López-Camacho E.,
55796780500,Abeles A.,
55797341900,Zhu M.,
55798136300,Fitz N.S.,
55802008000,Novotný V.,
55803978200,Basanovic J.,0000-0002-3686-8720
55809397900,Doherty L.J.,
55810089000,Feinholdt A.,
55810192500,Zhang C.,
55812223200,Clarke M.,
55812394400,Kimura S.,
55817118500,Gancitano V.,
55819876000,Leveck B.L.,
55820045600,Berryessa C.M.,0000-0003-1670-7484
55824862600,Airio I.,
55831067500,Rubinstein T.,
55831148300,Makov S.,
55831796900,Bordoni M.,0000-0001-6483-3544
55832726000,Perez-Arce F.,
55835556500,Thomsen J.P.F.,0000-0002-6013-783X
55839817100,ul Hassan A.,
55844879800,Griep Y.,
55845702500,Porten-Cheé P.,
55855755200,Yavorsky J.E.,0000-0002-8480-5871
55855871300,Kupiainen-Määttä O.,
55856148900,Intekhab Hadi N.,
55857123200,Ng Tseung-Wong C.,0000-0001-6691-3468
55860321700,Leggette H.,
55871552200,Walton P.,
55874191000,Hörisch J.,0000-0001-5825-1652
55875622700,Chu C.,
55879623700,Picchi A.,
55881798400,Senon J.L.,
55882820500,McCrudden M.T.,
55884584500,Sosin Z.,
55884945800,Pan J.S.,
55885351600,Gomes H.M.,
55887301800,Osnabrügge M.,0000-0002-6177-1111
55887364900,Praticò F.,
55889272700,Farré M.,
55890195100,Barsan G.,
55890396800,Topa M.,
55893147900,Bilgili S.,
55894355700,Naumann E.,
55894739400,Zhang D.,
55894742900,Bulman S.R.,
55896888000,Maddouri M.,
55899801600,Verbeke W.,
55901062600,Franchin A.,
55901181000,Duell D.,
55901718400,Boncinelli F.,
55904289600,Mocanu D.C.,
55906593000,Nguyen P.T.,
55907187900,Wyart G.,
55907214900,Garde F.,
55908288600,Marton J.,
55908494400,Putz F.,
55908643200,Chiavola A.,
55911815800,Monkkonen P.,
55913409300,Tyler T.R.,
55913649200,Wang Q.,
55914980200,Ferreira G.E.,0000-0002-8534-195X
55915639400,Biancardo S.A.,0000-0003-2567-7977
55916165800,Tapamo J.R.,
55916213500,de Keijser J.W.,0000-0003-0619-4857
55916769900,Duxbury D.,0000-0002-7285-8474
55917178900,Tian F.F.,
55917544300,Xu B.J.,
55918108900,Qualizza B.,
55918635700,Clot S.,
55920786700,Iyer R.,
55921408300,Nugent D.A.,
55922803000,Jasper D.M.,
55922874700,Bugden D.,0000-0001-5696-5467
55923861300,Huffman B.L.,
55924246200,Griffin S.,
55925240700,Spanò N.,
55925603200,Harkins K.,0000-0001-5360-1043
55927489300,Ejeian F.,
55928988300,Müller P.,
55929101500,Yamawaki N.,0000-0003-0873-0887
55929436900,Chen Y.,
55930371600,Weeks J.L.P.,
55930769700,Garcia-Serrano A.,
55933207900,McManus V.D.,
55933713800,Chiappe D.,
55935575100,Ferrelli R.M.,
55935817300,Wagner A.,
55935955700,Wang X.,
55935976500,Dittami A.,
55936452200,Moura T.,
55937858900,Paonita A.,
55938559100,Drago C.,
55938575500,Woodson B.W.,0000-0002-6108-8451
55938580700,Scioni M.,
55938731000,Kiss M.J.,
55940706500,Oberle C.D.,0000-0002-6442-8706
55940978600,Maurouard E.,
55941154900,Okyere C.Y.,0000-0002-1794-7001
55943458600,Rueda L.,
55948179400,Lou Q.,0000-0002-8852-8453
55948877000,Kapiris K.,
55949320100,Gamliel E.,
55949402000,Rucka M.,0000-0001-7870-281X
55952355200,Osborne R.E.,
55952547400,Ameigeiras P.,
55954057600,Szappanos B.,
55954321100,Spohn R.,
55955436500,Leech K.A.,
55956542400,Pinto A.R.,
55957540400,Law K.C.,
55959205800,Gonzalez S.P.,
55962904000,Schmid Mast M.,
55962952900,Hall B.F.,
55964990900,Labonté K.,
55966266100,McFadden B.,0000-0002-5993-3070
55966296300,Müller A.L.,
55966738900,Wang J.,
55968510400,Yarchi M.,
55969653200,Dzuro T.,
55969775400,Di Falco S.,
55971454800,Moravec M.,
55974923100,Moranta J.,
55975342900,Loges B.W.,
55978504400,Qureshi M.N.S.,
55980083000,Quaresma I.,
55980927400,Tirlea L.,
55982695700,Guarini M.R.,
55983322800,Biddle L.,
55985061700,Khachatryan H.,
55986889700,Zairis A.,
55987887700,Kengne R.,
55991531900,Thompson A.E.,0000-0003-1837-2358
55992091000,Ma B.,
55992151100,Wang C.,0000-0002-4548-3697
55992632000,Hirsch S.,
55992767600,Abid A.A.,
56000543300,Aljunid S.,
56000733000,Nguyen T.T.,0000-0003-4507-724X
56003192500,Doussinault S.,
56003245300,Chen P.G.,
56003630600,Smith B.A.,
56003681600,Hunter A.S.,0000-0002-4501-5578
56003698100,Papaconstantinou C.,
56003917900,Kim H.,0000-0002-2317-6485
56004173900,Farhart C.E.,
56008021000,Hüsser A.P.,
56012452800,Ahmed A.,
56013633800,Castro J.,0000-0002-6362-2240
56014210800,Roh S.,
56016185900,Kim J.I.,0000-0002-7240-3744
56017435600,Busso D.S.,
56019078300,Birmes P.J.,
56020850900,Dabla-Norris E.,
56021233500,Wang Z.M.,
56022425800,Coelho C.,
56026231400,Jian Y.C.,0000-0002-2994-4529
56028601600,Sabirova F.,
56030028800,Lacam Denoël V.,
56036123800,Plakhotnikov O.V.,
56037147600,Maertens K.,
56037248900,Clarke M.J.,
56037546900,Stantcheva S.,
56037591400,Creaco E.,
56037953700,Falk A.,
56038491400,Kato G.,
56043308100,Yilmaz G.,0000-0001-5252-4699
56047669200,Pesapane F.,0000-0002-0374-5054
56051909600,Park Y.,
56054279900,Claramunt C.,
56069540900,Palomera I.,
56070730600,Kamalova L.A.,0000-0003-0260-7204
56071614400,Stecuła D.A.,
56072081300,Specker J.,0000-0003-0035-3749
56073930000,Stoddard B.,
56074957400,Romero-Castro I.,
56079086700,Park Y.H.,
56079257800,Jongenelis M.I.,
56088142600,Steinhardt J.,
56089313600,Mercier M.,0009-0003-9972-9642
56092060700,Jacobsen L.F.,
56100156600,Ngamprasertchai T.,
56100481600,Banamah A.,
56100794400,Lee K.H.,
56102501200,Silber H.,
56103926700,Mou J.,
56106126600,Clark C.J.,
56106995300,Balaban H.,
56107425800,Anderson R.A.E.,0000-0001-9938-0717
