change,scopus_id,doi,title,year,journal,source_id,in_frame,first_authid,last_authid,byline_complete,local_phrase_verified,matched_families
added,105003748486,10.1177/0261927X251323987,Restoring Ingroup Status and Glory: Essentialism as Ingroup Preservation When Collective Victimhood Narratives Are Endorsed,2025,Journal of Language and Social Psychology,15564,true,57190579786,7006277794,true,true,text_assignment
added,105003868460,10.1007/s40519-025-01748-x,The impact of weight and race on perceptions of anorexia nervosa: a replication and extension of Varnado-Sullivan et al. (2020),2025,Eating and Weight Disorders,15460,true,57475843400,55468087900,true,true,text_assignment
added,105006703197,10.3389/fspor.2025.1564917,Promoting physical activity: the contribution of regulatory fit,2025,Frontiers in Sports and Active Living,21101063028,true,58070040400,56190916500,true,true,text_assignment
added,105007045543,10.1080/00918369.2025.2512114,The Impact of Sex and Type of Sexual Behavior on Judgments of Hypothetical Men’s and Women’s Sexuality: A Comparison Between Mixed-Sex Threesomes and Dyadic Sexual Behaviors,2026,Journal of Homosexuality,29972,true,55991531900,25633126600,true,false,
added,105007428042,10.1177/08862605251343200,The Effectiveness of Affirmative Sexual Consent Cues,2026,Journal of Interpersonal Violence,20374,true,59931572900,6603442685,true,true,text_assignment
added,105009311034,10.3390/obesities5020041,Anti-Fat Attitudes Towards Weight Gain Caused by the COVID-19 Pandemic or by “Unhealthy” Lifestyle Choices,2025,Obesities,21101272840,false,59965907500,7101728079,true,true,text_assignment
added,105011671586,10.3390/bs15070844,Perceptions of Multiple Perpetrator Rape in the Courtroom,2025,Behavioral Sciences,21100901748,true,57214361851,59505081600,true,false,
added,105011764744,10.1016/j.jenvp.2025.102700,Visions of Tomorrow: Emotional drivers of climate change mitigation and adaptation intentions,2025,Journal of Environmental Psychology,15470,true,56554146700,23975387900,true,true,text_assignment
added,105012379021,10.1111/asap.70019,The indirect moderating effects of racial bias in the context of abortion attitudes and mock healthcare delivery decisions,2025,Analyses of Social Issues and Public Policy,1100147103,true,56490079600,55246652200,true,true,text_assignment
added,105014267856,10.1080/15205436.2025.2547864,Losing the Plot: Transportation as a Predictor of Engagement with Misinformation,2025,Mass Communication and Society,5600153585,true,57218438444,8768847400,true,true,text_assignment
added,105014822807,10.1017/jmo.2025.10048,"If you take care of me, I’ll take care of you: The mutual gains of parental support for employee and organizational well-being",2025,Journal of Management and Organization,11700154614,false,57191965838,56644271800,true,true,text_assignment
added,105015555409,10.1111/jopy.70020,What Do We Think of Shy Adults? Influence of One's Own Shyness and Sociability,2026,Journal of Personality,30022,true,58772499200,57201338044,true,false,
added,105016736013,10.1177/14999013251366447,Canadians’ Attitudes Toward Community Reintegration of Those with a Mental Health Disorder Who Have Committed a Sexual Offense,2025,International Journal of Forensic Mental Health,21100208035,false,58722784500,25422655000,true,true,text_assignment
added,105017446375,10.3390/bs15091277,Justice at Risk? The Influence of Recidivism Risk Information on Evaluation of Evidence and Determination of Guilt,2025,Behavioral Sciences,21100901748,true,57216690234,24169457100,true,true,text_assignment
added,105018320427,10.1044/2025_LSHSS-24-00133,Using a Refutation Text to Improve School-Based Speech-Language Pathologists’ Knowledge of Dyslexia,2025,Language Speech and Hearing Services in Schools,13798,false,56684767200,57997996000,true,false,
added,105019097053,10.54899/ijpr.v19i2.627,Does Disadvantage Protect Self-Esteem? The Effect of Causal Attribution in Japan and the United States Running Head: Effect of Disadvantage on Self-Esteem,2025,Interpersona,21100790313,false,57219927042,57219927042,true,true,text_assignment
added,105020738167,10.1080/1068316X.2025.2581083,Juror perceptions of rape involving Rohypnol,2025,Psychology Crime and Law,14027,true,57214361851,60175228400,true,true,text_assignment
added,105022821634,10.1177/00986283251397625,"Syllabus Tone but not Faculty Gender Influences Student Perceptions of Faculty Competence, the Classroom Environment, and Belongingness",2026,Teaching of Psychology,15320,true,56003681600,35280130900,true,true,text_assignment
added,105023697198,10.3389/fcomm.2025.1590787,How evidence conflict affects willingness to avoid health information: from the perspective of compensatory control theory,2025,Frontiers in Communication,21101061926,true,59205569600,57205261527,true,true,text_assignment
added,105024008227,10.1057/s41599-025-06341-2,"I, ChatGPT: linguistic properties and human experiences of human- versus AI-generated stories",2025,Humanities and Social Sciences Communications,21101018925,true,18036495700,57826085200,true,true,text_assignment
added,105024864456,10.1016/j.poetic.2025.102061,Reading fiction about refugee children: Contact via narrative engagement improves attitudes towards immigration,2025,Poetics,17409,true,56739899300,56739899300,true,true,text_assignment
added,105025660902,10.1016/j.crbeha.2025.100201,The perfect storm: Exploring the impact of teaching styles on perfectionism and anxiety,2026,Current Research in Behavioral Sciences,21101081716,true,60252771500,21735642400,true,true,text_assignment
added,105026673321,10.1017/S0007123425101166,"Gendered Political Contexts, Emotions, and Engagement: A Case Study of the 2016 US Presidential Election",2025,British Journal of Political Science,16232,true,57211582039,57213148079,true,true,text_assignment
added,105026828013,10.1080/10720162.2025.2604021,The Double Standard of Stigma: Gender and Compulsive Sexual Behaviour,2026,Sexual Health and Compulsivity,21101089135,false,57214236004,56160532300,true,true,text_assignment
added,105027115552,10.1057/s41599-025-06291-9,Content compensation design for older adults’ perceived health information comprehension based on large language models: a random experiment in China,2026,Humanities and Social Sciences Communications,21101018925,true,57776757000,57190666662,true,true,text_assignment
added,105029045211,10.1016/j.ssaho.2026.102519,Smiling at self on Zoom: The role of positive mood in mitigating mirror anxiety and Zoom fatigue,2026,Social Sciences and Humanities Open,21101142603,true,60365043700,60365043700,true,true,text_assignment
added,105029576009,10.1055/a-2786-0717,Usability of Augmented Reality Head Mounted Displays (AR HMD) for Reading Studies,2026,Klinische Monatsblatter Fur Augenheilkunde,14519,false,60375055400,24473251600,true,true,text_assignment
added,105029952790,10.1177/00332941261423111,Mitigating Selective Exposure to Information via Accuracy and Defense Focused Messages,2026,Psychological Reports,13465,true,26433156200,7003827326,true,true,text_assignment
added,105030722444,10.1002/bsl.70050,Effect of Rape Myth Acceptance and Empathy Priming on Juror Decisions in a Mock Sexual Assault Trial,2026,Behavioral Sciences and the Law,12123,true,55092540300,60409704300,true,true,text_assignment
added,105031155926,10.1002/jcad.70031,Counselors’ Perceptions of a Peer Who Had a Client Die by Suicide: A Randomized Controlled Study,2026,Journal of Counseling and Development,15451,true,57210219515,60417270700,true,true,text_assignment
added,105032149831,,The Influence of Context on the Processing Fluency of the Album Trout Mask Replica,2026,North American Journal of Psychology,3900148501,false,60439294800,6507596835,true,true,text_assignment
added,105032208735,10.1016/j.ijintrel.2026.102410,How economic threat shapes contact intentions toward refugees: The buffering role of religion-based superordinate identity and moral emotions,2026,International Journal of Intercultural Relations,15496,true,57212756543,57208102749,true,true,text_assignment
added,105032702869,10.2196/71280,"Investigating the Impact of Lived Experience Stories on Self-Harm, Mood, and Help-Seeking Intentions: Web-Based Between-Participants Experimental Study in Individuals With Recent Self-Harm",2026,Jmir Human Factors,21101021458,false,57205643344,51864328900,true,true,text_assignment
added,105034023681,10.1177/21522715261423989,Not All Mistakes Are Judged Alike: Error Severity and the Evaluation of Human Drivers and Autonomous Driving Systems,2026,Cyberpsychology Behavior and Social Networking,19700176047,true,60071688700,60535111100,true,true,text_assignment
added,105034156845,10.1037/stl0000461,Conflating competence with confidence: Student perceptions of a professor with imposter phenomenon.,2026,Scholarship of Teaching and Learning in Psychology,21101077288,true,57223347743,57223347743,true,true,text_assignment
added,105034525546,10.3389/fpsyg.2026.1766694,Implicit theories of anxious and regulated shyness in American and Chinese children,2026,Frontiers in Psychology,21100216571,true,7406453167,60549616200,true,false,
added,105034981092,10.1093/geronb/gbag031,Effects of caregiving experience on expectations of becoming an Alzheimer’s disease caregiver in the future,2026,Journals of Gerontology Series B Psychological Sciences and Social Sciences,29561,true,23971913700,7005186641,true,false,
added,105037129797,10.1177/25152459261434559,Can Results-Blind Selection Improve Science Communication?,2026,Advances in Methods and Practices in Psychological Science,21101046404,true,36198893200,56208883300,true,true,text_assignment
added,105037907657,10.1177/03616843261437756,"Abortion Stigma and Dehumanization as Reproductive Control: The Roles of Sexual Objectification, Abortion Circumstance, and Sexism",2026,Psychology of Women Quarterly,14035,true,35764997600,57205715549,true,true,text_assignment
added,105038135574,10.1080/16066359.2026.2665616,"Framing addiction as a compulsive brain disease lowers readiness to change addictive behavior in alcohol consumers, in two exploratory experiments",2026,Addiction Research and Theory,24759,true,57223349711,8713572600,true,false,
added,105040388615,10.1177/21674795261457386,Perceptions of Bandwagon and Hardcore Sport Fans,2026,Communication and Sport,21100830505,true,8269742900,44061911700,true,true,text_assignment
added,105042477032,10.1177/10556656261455305,Facing Empathy: Reducing Facial-Differences Bias Through a Story,2026,Cleft Palate Craniofacial Journal,21036,false,51261036800,14324547700,true,true,text_assignment
added,105043697009,10.1002/hfm.70052,The Paradox of Safety Communication: The Effect of Communication Framing on Psychological Safety and Reporting Intention in Organizations,2026,Human Factors and Ergonomics in Manufacturing and Service Industries,21101229244,false,59920068600,57221205373,true,true,text_assignment
added,105043848725,10.1016/j.chb.2026.109095,Online consent misread: A mixed-method study on (cyber)rape culture's influence on sexual consent perceptions and responses to unsolicited genital images,2026,Computers in Human Behavior,19419,true,58029682600,8959937600,true,true,text_assignment
added,105045022239,10.1093/geronb/gbag106,Age and framing effects on decision making related to advance care planning,2026,Journals of Gerontology Series B Psychological Sciences and Social Sciences,29561,true,58094319900,8442337500,true,false,
added,105045306961,10.1037/pspa0000489,Morality cut both ways: The role of cognition and emotion in attitude moralization and demoralization,2026,Journal of Personality and Social Psychology,30039,true,57226007731,6701806872,true,true,text_assignment
added,105045387907,10.1111/lcrp.70053,Human and AI judgements of restorative responses to sexual abuse: The role of perceived severity,2026,Legal and Criminological Psychology,12042,false,57193933329,57202911639,true,true,text_assignment
added,105045777717,10.24072/pcjournal.757,Rebels or Racists? Beliefs about the Confederate Flag’s Symbolism and Discrimination,2026,Peer Community Journal,21101230650,false,42861930700,60757987400,true,false,
added,105046868270,10.3389/fpubh.2026.1909370,Prompt engineering a large language model with evidence-based persuasive features to improve confidence in mental health professionals: a pilot randomized experiment,2026,Frontiers in Public Health,21100798718,true,60053973600,60782127400,true,true,text_assignment
removed,79952662896,10.1093/poq/nfq075,Measuring Americans' issue priorities: A new version of the most important problem question reveals more concern about global warming and the environment,2011,Public Opinion Quarterly,23574,true,27468015800,23092247100,true,false,
removed,80054939891,10.1017/S1049096511001247,Are financial or moral scandals worse? It depends,2011,PS Political Science and Politics,22197,true,35745930100,55740685400,true,false,
removed,84858190729,10.1093/poq/nfr066,"Does mentioning "" some people "" and ""other people"" in an opinion question improve measurement quality?",2012,Public Opinion Quarterly,23574,true,27468015800,7003284799,true,false,
removed,84938819185,10.1177/0010414015581681,Preferences for Inter-Regional Redistribution,2015,Comparative Political Studies,13447,true,36196237600,55752852700,true,false,
removed,85014649599,10.1111/ajps.12298,Mobilizing the Public Against the President: Congress and the Political Costs of Unilateral Action,2017,American Journal of Political Science,15555,true,16308652800,12767146800,true,false,
removed,85020961104,10.1093/isq/sqv024,"Selecting partner countries for preferential trade agreements: Experimental evidence from Costa Rica, Nicaragua, and Vietnam",2016,International Studies Quarterly,25848,true,36676605900,56951048600,true,false,
removed,85026401204,10.1080/1369118X.2017.1356861,The effect of comment moderation on perceived bias in science news,2019,Information Communication and Society,200147110,true,55540601100,7003914850,true,false,
removed,85032820440,10.1215/03616878-4193606,Partisan responses to public health messages: Motivated reasoning and sugary drink taxes,2017,Journal of Health Politics Policy and Law,15931,true,7801629573,16029149900,true,false,
removed,85079468153,10.1080/07418825.2019.1707857,Punishing Rampage: Public Opinion on Sanctions for School Shooters,2022,Justice Quarterly,20388,true,57214893059,7004231413,true,false,
removed,85106381843,10.1073/pnas.2103000118,The unintended consequences of US immigration enforcement policies,2021,Proceedings of the National Academy of Sciences of the United States of America,21121,true,36907845700,36907845700,true,false,
removed,85108111282,10.1017/S0003055421000447,Executive Power in Crisis,2021,American Political Science Review,15557,true,56376973500,55326498000,true,false,
removed,85146041280,10.1016/j.econedurev.2022.102349,Teachers’ willingness to pay for retirement benefits: A national stated preferences experiment,2023,Economics of Education Review,19692,true,57225217006,6505942728,true,false,
removed,85159616043,10.1093/poq/nfac043,"Economic Inequality, the Working Poor, and Belief in the American Dream",2022,Public Opinion Quarterly,23574,true,55364149100,55364149100,true,false,
removed,85193680684,10.1093/poq/nfae005,Fear and Loathing: How Demographic Change Affects Support for Christian Nationalism,2024,Public Opinion Quarterly,23574,true,58237211700,6603809525,true,false,
removed,85204155373,10.1007/s11109-024-09971-5,Countering Authoritarian Behavior in Democracies,2025,Political Behavior,22832,true,9634821200,55887301800,true,false,
removed,85208680176,10.1017/S0020818324000274,The Laws of War and Public Support for Foreign Combatants,2024,International Organization,39139,true,55062452100,24554597700,true,false,
removed,85212713833,10.1371/journal.pntd.0012676,Combating climate-induced health threats through Co-Constitutive Risk (CCR) Messaging: A One Health Communication approach,2024,Plos Neglected Tropical Diseases,11900154404,false,50461765700,57200447460,true,false,
removed,86000383692,10.1080/13510347.2024.2362256,"Remembering the counterrevolution: disappointment, denial, and demobilization",2025,Democratization,24034,true,56886620800,55201287000,true,false,
removed,105046286365,10.1177/10659129261470544,Infelicitous Political Talk: Disparaging Institutions and Support for Democracy,2026,Political Research Quarterly,22867,true,7403389716,55222268200,true,false,
additional_embedded_variant,84916886381,10.1007/s10584-014-1286-x,The American public’s preference for preparation for the possible effects of global warming: impact of communication strategies,2015,Climatic Change,12177,true,55542832200,56435704200,true,true,additional_embedded_variants
additional_embedded_variant,84942121915,10.1093/pan/mpu010,Measure for measure: An experimental test of online political media exposure,2015,Political Analysis,145558,true,56589876800,56589876800,true,true,additional_embedded_variants
additional_embedded_variant,84958036075,10.1080/10584609.2015.1133745,The Impact of News Photos on Support for Military Action,2016,Political Communication,22838,true,6701480135,16305242700,true,true,additional_embedded_variants
additional_embedded_variant,84974777792,10.1007/s10447-016-9266-7,Interest in the Teaching Alliance and its Associations with Multicultural Counseling Education among a Sample of Students in the United States,2016,International Journal for the Advancement of Counselling,12062,false,43061059700,43061411200,true,true,additional_embedded_variants
additional_embedded_variant,84994627425,10.1017/S0003055416000551,Do voters dislike working-class candidates? Voter biases and the descriptive underrepresentation of the working class,2016,American Political Science Review,15557,true,54925873500,32167599700,true,true,additional_embedded_variants
additional_embedded_variant,85019387475,10.3168/jds.2016-12285,Farmers' preferences for automatic lameness-detection systems in dairy cattle,2017,Journal of Dairy Science,32795,false,56960614900,15849766700,true,true,additional_embedded_variants
additional_embedded_variant,85027866320,10.3390/w9080621,"River water quality: who cares, how much and why?",2017,Water Switzerland,21100255400,true,36169773900,7005934781,true,true,additional_embedded_variants
additional_embedded_variant,85076705295,10.1086/705741,Human rights and public support for war,2020,Journal of Politics,20333,true,6505910383,55930371600,true,false,
additional_embedded_variant,85089179951,10.1177/1940161220947321,What Makes News Newsworthy: An Experimental Test of Where a News Story Is Published (or Not) and Its Perceived Newsworthiness,2021,International Journal of Press Politics,10300153306,true,36994503500,36994503500,true,true,additional_embedded_variants
additional_embedded_variant,85150872242,10.1038/s41591-023-02282-y,Determinants of COVID-19 vaccine fatigue,2023,Nature Medicine,15819,true,7004321698,56166057300,true,true,additional_embedded_variants
additional_embedded_variant,105003936920,10.1093/poq/nfae050,Asking about Complex Policies,2024,Public Opinion Quarterly,23574,true,55780273000,56465449000,true,true,additional_embedded_variants
additional_embedded_variant,105025642505,10.1016/j.retrec.2025.101677,Navigating haze: Assessing the effect of transboundary haze on households’ choice of transportation mode during the school run,2025,Research in Transportation Economics,4100151536,false,60253363900,60252268400,true,true,additional_embedded_variants
additional_embedded_variant,105029104671,10.1016/j.actpsy.2026.106394,Economic valuation of psychological processes: Examining healthcare decision-making in chronic disease management,2026,Acta Psychologica,29424,true,57225023407,56358147800,true,true,additional_embedded_variants
additional_embedded_variant,105043028269,10.1016/j.vhri.2026.101663,Japanese Encephalitis Vaccine Preferences and Uptake in Western Travelers and Locals: Strategies to Enhance Vaccine Uptake,2026,Value in Health Regional Issues,21100218529,false,57224098692,56100156600,true,true,additional_embedded_variants
