scopus_id,identity,doi,title,year,journal,article_url,current_geography,credited_author_ids,credited_researchers,n_credited_pool_authors,n_top50_total_authors,n_top50_us_authors,n_total_leaders_including_cutoff_ties,top50_tied_pairs_broken_if_us,top50_new_ties_if_us,leader114_tied_pairs_broken_if_us,leader114_new_ties_if_us,pool120_tied_pairs_broken_if_us,pool120_new_ties_if_us,maximum_current_us_count,minimum_current_total_rank,available_historical_inbox_pdf,user_download_status,existing_followup,prior_automatic_acquisition_status,latest_priority_round_status,prior_open_location_url,review_action,interpretation,new_top50_tied_pairs_covered_at_selection,queue_position,download_batch
84938421606,doi:10.1080/03637751.2014.994646,10.1080/03637751.2014.994646,The Effects of Repetitive News Framing on Political Opinions over Time,2015,Communication Monographs,https://doi.org/10.1080/03637751.2014.994646,unclear,26036187400,Lecheler S.,1,0,0,1,8,8,19,14,19,14,0,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,118,12
85011573622,SCOPUS_ID:85011573622,,Value poaching: Framing the same values for competing political ends,2015,International Journal of Communication,https://www.scopus.com/record/display.uri?eid=2-s2.0-85011573622,unclear,6603030334,de Vreese C.,1,0,0,1,8,8,19,14,19,14,0,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,119,12
85020013077,doi:10.1027/1864-1105/a000165,10.1027/1864-1105/a000165,Shifting frames: Conditional indirect effects of contested issues on perceived effectiveness through multiple emotions,2017,Journal of Media Psychology,https://doi.org/10.1027/1864-1105/a000165,unclear,6603030334,de Vreese C.,1,0,0,1,8,8,19,14,19,14,0,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,120,12
85041497842,doi:10.1177/0894439317731721,10.1177/0894439317731721,Do Polls Influence Opinions? Investigating Poll Feedback Loops Using the Novel Dynamic Response Feedback Experimental Procedure,2018,Social Science Computer Review,https://doi.org/10.1177/0894439317731721,unclear,50861069700,Sveinung Arnesen,1,0,0,1,8,8,19,14,19,14,0,53,false,,,manual_download_needed,,https://journals.sagepub.com/doi/pdf/10.1177/0894439317731721,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,121,13
85048610997,doi:10.1093/ijpor/edw024,10.1093/ijpor/edw024,News Quality and Public Opinion: The Impact of Deliberative Quality of News Media on Citizens' Argument Repertoire,2018,International Journal of Public Opinion Research,https://doi.org/10.1093/ijpor/edw024,unclear,26036187400,Lecheler S.,1,0,0,1,8,8,19,14,19,14,0,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,122,13
85084494184,doi:10.1093/jopart/muz028,10.1093/jopart/muz028,Service professionals' response to volunteer involvement in service production,2020,Journal of Public Administration Research and Theory,https://doi.org/10.1093/jopart/muz028,unclear,56689411500,Mette Kjærgaard Thomsen,1,0,0,1,8,8,19,14,19,14,0,53,false,,,manual_download_needed,,https://doi.org/10.1093/jopart/muz028,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,123,13
85096343184,doi:10.1177/0032321720964667,10.1177/0032321720964667,Motivated Reasoning in Identity Politics: Group Status as a Moderator of Political Motivations,2022,Political Studies,https://doi.org/10.1177/0032321720964667,unclear,26036187400,Lecheler S.,1,0,0,1,8,8,19,14,19,14,0,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,124,13
85151429736,doi:10.1111/1467-9477.12246,10.1111/1467-9477.12246,Priming citizens to think about public participation initiatives: Does it impact their view of government?,2023,Scandinavian Political Studies,https://doi.org/10.1111/1467-9477.12246,unclear,56689411500,Mette Kjærgaard Thomsen,1,0,0,1,8,8,19,14,19,14,0,53,false,,,manual_download_needed,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1467-9477.12246,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,125,13
85162699203,doi:10.1177/00936502231178432,10.1177/00936502231178432,Short but Critical?: How “Fake News” and “Anti-Elitist” Media Attacks Undermine Perceived Message Credibility on Social Media,2023,Communication Research,https://doi.org/10.1177/00936502231178432,unclear,26036187400,Lecheler S.,1,0,0,1,8,8,19,14,19,14,0,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,126,13
85083238041,doi:10.1093/pa/gsy051,10.1093/pa/gsy051,Learning from Divided Parties? Legislator Dissent as a Cue for Opinion Formation,2020,Parliamentary Affairs,https://doi.org/10.1093/pa/gsy051,unclear,57201338729,Merkley E.,1,0,0,1,8,3,13,12,13,13,1,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,127,13
85057293626,doi:10.1002/bsl.2388,10.1002/bsl.2388,Justice at any cost? The impact of cost–benefit salience on criminal punishment judgments,2019,Behavioral Sciences and the Law,https://doi.org/10.1002/bsl.2388,unclear,16066752900,Aharoni E.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,128,13
85087519641,doi:10.1080/15309576.2020.1730919,10.1080/15309576.2020.1730919,"Testing the Influence of Autocratic Leadership, Democratic Leadership, and Public Service Motivation on Citizen Ratings of An Agency Head’s Performance",2020,Public Performance and Management Review,https://doi.org/10.1080/15309576.2020.1730919,unclear,16244346100,Caillier J.G.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,129,13
85120438138,doi:10.3389/fpsyg.2021.778293,10.3389/fpsyg.2021.778293,Correctional “Free Lunch”? Cost Neglect Increases Punishment in Prosecutors,2021,Frontiers in Psychology,https://doi.org/10.3389/fpsyg.2021.778293,unclear,16066752900,Aharoni E.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,130,13
85138294292,doi:10.1080/10999922.2022.2112876,10.1080/10999922.2022.2112876,Leadership in Black and White: Ethnicity and Its Impact on the Way Public Leaders’ Efforts in Tackling Corruption are Perceived,2023,Public Integrity,https://doi.org/10.1080/10999922.2022.2112876,unclear,16244346100,Caillier J.G.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,131,14
85152024166,doi:10.1080/10967494.2023.2187498,10.1080/10967494.2023.2187498,Citizens blame agencies and spread negative word-of-mouth after experiencing a public service failure? Results from an online experiment,2023,International Public Management Journal,https://doi.org/10.1080/10967494.2023.2187498,unclear,16244346100,Caillier J.G.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,132,14
85159865660,doi:10.3389/fpsyg.2023.1157460,10.3389/fpsyg.2023.1157460,Punishment as a scarce resource: a potential policy intervention for managing incarceration rates,2023,Frontiers in Psychology,https://doi.org/10.3389/fpsyg.2023.1157460,unclear,16066752900,Aharoni E.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,133,14
85196301348,doi:10.1080/10999922.2024.2365242,10.1080/10999922.2024.2365242,Do Recovery Efforts Have the Same Impact on Private and Public Complainants After Experiencing a Service Failure?,2025,Public Integrity,https://doi.org/10.1080/10999922.2024.2365242,unclear,16244346100,Caillier J.G.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,134,14
85205233423,doi:10.3390/bs14090855,10.3390/bs14090855,Punishment after Life: How Attitudes about Longer-than-Life Sentences Expose the Rules of Retribution,2024,Behavioral Sciences,https://doi.org/10.3390/bs14090855,unclear,16066752900,Aharoni E.,1,0,0,1,3,2,11,7,12,10,2,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,135,14
85089985354,doi:10.1111/puar.13271,10.1111/puar.13271,"Do More Options Always Benefit the Users of Public Services? An Experimental Study of School Choice, Performance, and Satisfaction",2021,Public Administration Review,https://doi.org/10.1111/puar.13271,unclear,7102332636,Oliver James,1,0,0,0,3,2,0,0,12,10,2,115,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,136,14
105038401018,doi:10.1093/jopart/muag004,10.1093/jopart/muag004,How the experience of administrative burdens affects clients’ psychological well-being: the role of negativity bias,2026,Journal of Public Administration Research and Theory,https://doi.org/10.1093/jopart/muag004,unclear,56354967100,Donald P. Moynihan,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,137,14
77956761607,doi:10.1080/1533015x.2010.510025,10.1080/1533015x.2010.510025,Feeling good and doing good for the environment: The use of emotional appeals in pro- environmental public service announcements,2010,Applied Environmental Education and Communication,https://doi.org/10.1080/1533015x.2010.510025,unclear,57203655130,Kathleen Searles,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,138,14
84882700655,doi:10.1080/10967494.2013.817236,10.1080/10967494.2013.817236,Does Public Service Motivation Lead to Budget Maximization? Evidence from an Experiment,2013,International Public Management Journal,https://doi.org/10.1080/10967494.2013.817236,unclear,56354967100,Donald P. Moynihan,1,0,0,1,2,0,6,11,9,13,3,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,139,14
84944081200,doi:10.1080/15309576.2016.1071160,10.1080/15309576.2016.1071160,Uncovering the circumstances of performance information use findings from an experiment,2016,Public Performance and Management Review,https://doi.org/10.1080/15309576.2016.1071160,unclear,56354967100,Donald P. Moynihan,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,140,14
84995760092,doi:10.1017/xps.2015.5,10.1017/xps.2015.5,"It's a Mad, Mad World: Using Emotion Inductions in a Survey",2015,Journal of Experimental Political Science,https://doi.org/10.1017/xps.2015.5,unclear,57203655130,Kathleen Searles,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,141,15
85019676280,doi:10.1093/jopart/muw060,10.1093/jopart/muw060,How do politicians attribute bureaucratic responsibility for performance? Negativity bias and interest group advocacy,2017,Journal of Public Administration Research and Theory,https://doi.org/10.1093/jopart/muw060,unclear,56354967100,Donald P. Moynihan,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,https://jpart.oxfordjournals.org/content/early/2016/10/17/jopart.muw060.abstract,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,142,15
85055564646,doi:10.1080/1369118x.2018.1534985,10.1080/1369118x.2018.1534985,Don’t read the comments: the effects of abusive comments on perceptions of women authors’ credibility,2020,Information Communication and Society,https://doi.org/10.1080/1369118x.2018.1534985,unclear,57203655130,Kathleen Searles,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,https://www.tandfonline.com/doi/pdf/10.1080/1369118X.2018.1534985?needAccess=true,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,143,15
85064259638,doi:10.1177/1532673x19835780,10.1177/1532673x19835780,"Partisan Alignment, Performance, and Citizen Approval of Political Actors",2019,American Politics Research,https://doi.org/10.1177/1532673x19835780,unclear,35784707400,Susan M. Miller,1,0,0,1,2,0,6,11,9,13,3,83,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,144,15
85114860836,doi:10.1177/10776990211042595,10.1177/10776990211042595,Look Who’s Writing: How Gender Affects News Credibility and Perceptions of News Relevance,2022,Journalism and Mass Communication Quarterly,https://doi.org/10.1177/10776990211042595,unclear,57203655130,Kathleen Searles,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,145,15
85127205226,doi:10.1093/jopart/muaa019,10.1093/jopart/muaa019,Representative Bureaucracy and Attitudes Toward Automated Decision Making,2021,Journal of Public Administration Research and Theory,https://doi.org/10.1093/jopart/muaa019,unclear,35784707400,Susan M. Miller,1,0,0,1,2,0,6,11,9,13,3,83,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,146,15
85137333494,doi:10.1111/padm.12879,10.1111/padm.12879,The effect of human versus automated interaction on willingness to participate in government programs: The role of representation,2023,Public Administration,https://doi.org/10.1111/padm.12879,unclear,35784707400,Susan M. Miller,1,0,0,1,2,0,6,11,9,13,3,83,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,147,15
85138320659,doi:10.1177/14648849221125412,10.1177/14648849221125412,Is news for men?: Effects of women’s participation in news-making on audience perceptions and behaviors,2024,Journalism,https://doi.org/10.1177/14648849221125412,unclear,57203655130,Kathleen Searles,1,0,0,1,2,0,6,11,9,13,3,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,148,15
85147286875,doi:10.1177/00220027231153580,10.1177/00220027231153580,Responding to Uncertainty: The Importance of Covertness in Support for Retaliation to Cyber and Kinetic Attacks,2023,Journal of Conflict Resolution,https://doi.org/10.1177/00220027231153580,unclear,57188880644,Lauren Sukin,1,0,0,1,2,0,6,11,9,13,3,83,false,,,manual_download_needed,,https://eprints.lse.ac.uk/117916/1/Sulkin_responding_to_uncertainty_published.pdf,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,149,15
85162955443,doi:10.1177/0734371x231162028,10.1177/0734371x231162028,"Doing Good Work in a Crisis: Views of Pay and the COVID-19 Pandemic in the Public, Nonprofit, and For-Profit Sectors",2024,Review of Public Personnel Administration,https://doi.org/10.1177/0734371x231162028,unclear,35784707400,Susan M. Miller,1,0,0,1,2,0,6,11,9,13,3,83,false,,,manual_download_needed,,https://pmc.ncbi.nlm.nih.gov/articles/PMC10225797/pdf/10.1177_0734371X231162028.pdf,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,150,15
84943355793,doi:10.1111/ajps.12197,10.1111/ajps.12197,Backing Out or Backing In? Commitment and Consistency in Audience Costs Theory,2015,American Journal of Political Science,https://doi.org/10.1111/ajps.12197,unclear,24554597700,Geoffrey P. R. Wallace,1,0,0,0,2,0,0,0,9,13,3,115,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,151,16
105019368716,doi:10.1093/jleo/ewae013,10.1093/jleo/ewae013,"Partisanship, expertise, or connections? A conjoint survey experiment on lobbyist hiring decisions",2025,Journal of Law Economics and Organization,https://doi.org/10.1093/jleo/ewae013,unclear,55494876700,David R. Miller,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,152,16
105021850455,doi:10.1177/00111287251384656,10.1177/00111287251384656,Assessing Public Support of Gunshot Detection Technology Through a Framing Survey Experiment,2025,Crime and Delinquency,https://doi.org/10.1177/00111287251384656,unclear,57211410814,Hunter M. Boehme,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,https://doi.org/10.1177/00111287251384656,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,153,16
105034680050,doi:10.1007/s11292-026-09735-7,10.1007/s11292-026-09735-7,"Concerning, but do we need policy reform? An experimental analysis of public reactions to accurate statistics on deaths caused by police officers and medical professionals",2026,Journal of Experimental Criminology,https://doi.org/10.1007/s11292-026-09735-7,unclear,57211410814,Hunter M. Boehme,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,https://link.springer.com/content/pdf/10.1007/s11292-026-09735-7.pdf,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,154,16
84879423612,doi:10.1176/appi.ajp.2013.13010014,10.1176/appi.ajp.2013.13010014,Effects of news media messages about mass shootings on attitudes toward persons with serious mental illness and public support for gun control policies,2013,American Journal of Psychiatry,https://doi.org/10.1176/appi.ajp.2013.13010014,unclear,8967284700,Barry C.L.,1,0,0,1,0,8,10,8,12,8,4,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,155,16
84920264253,doi:10.1016/j.socscimed.2014.12.010,10.1016/j.socscimed.2014.12.010,Portraying mental illness and drug addiction as treatable health conditions: Effects of a randomized experiment on stigma and discrimination,2015,Social Science and Medicine,https://doi.org/10.1016/j.socscimed.2014.12.010,unclear,8967284700,Barry C.L.,1,0,0,1,0,8,10,8,12,8,4,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,156,16
84928809792,doi:10.1093/poq/nfu038,10.1093/poq/nfu038,Issue-based negativity and candidate assessment,2014,Public Opinion Quarterly,https://doi.org/10.1093/poq/nfu038,unclear,56180409500,Banda K.K.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,157,16
84929260244,doi:10.1111/puar.12387,10.1111/puar.12387,How Not to Increase Participation in Local Government: The Advantages of Experiments When Testing Policy Interventions,2016,Public Administration Review,https://doi.org/10.1111/puar.12387,unclear,7401620196,Daniel M. Butler,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,158,16
84938501817,doi:10.1111/ajps.12206,10.1111/ajps.12206,How Politicians Discount the Opinions of Constituents with Whom They Disagree,2016,American Journal of Political Science,https://doi.org/10.1111/ajps.12206,unclear,7401620196,Daniel M. Butler,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,159,16
84992092827,doi:10.1177/1065912916668412,10.1177/1065912916668412,Recruitment and Perceptions of Gender Bias in Party Leader Support,2016,Political Research Quarterly,https://doi.org/10.1177/1065912916668412,unclear,7401620196,Daniel M. Butler,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,160,16
85045027073,doi:10.1177/1065912918760729,10.1177/1065912918760729,"Issue Scales, Information Cues, and the Proximity and Directional Models of Voter Choice",2018,Political Research Quarterly,https://doi.org/10.1177/1065912918760729,unclear,56180409500,Banda K.K.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,161,17
85068611268,doi:10.1177/1532673x19858002,10.1177/1532673x19858002,Evidence of Conflict Extension in Partisans’ Evaluations of People and Inanimate Objects,2020,American Politics Research,https://doi.org/10.1177/1532673x19858002,unclear,56180409500,Banda K.K.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,162,17
85071449219,doi:10.1177/1354068819869901,10.1177/1354068819869901,Issue ownership cues and candidate support,2021,Party Politics,https://doi.org/10.1177/1354068819869901,unclear,56180409500,Banda K.K.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,163,17
85106176160,doi:10.1017/s0143814x21000039,10.1017/s0143814x21000039,Pass the buck or the buck stops here? The public costs of claiming and deflecting blame in managing crises,2022,Journal of Public Policy,https://doi.org/10.1017/s0143814x21000039,unclear,55494876700,David R. Miller,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,164,17
85122303516,doi:10.1093/abm/kaab069,10.1093/abm/kaab069,Effects of Prior Exposure to Conflicting Health Information on Responses to Subsequent Unrelated Health Messages: Results from a Population-Based Longitudinal Experiment,2022,Annals of Behavioral Medicine,https://doi.org/10.1093/abm/kaab069,unclear,35727190200,Nagler R.H.,1,0,0,1,0,8,10,8,12,8,4,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,165,17
85126450365,doi:10.1111/psq.12393,10.1111/psq.12393,Attitudes Toward Delegation to Presidential Commissions,2017,Presidential Studies Quarterly,https://doi.org/10.1111/psq.12393,unclear,55494876700,David R. Miller,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,166,17
85132650412,doi:10.1086/718353,10.1086/718353,Aiding War or Peace? The Insiders’ View on Aid to Postconflict Transitions,2022,Journal of Politics,https://doi.org/10.1086/718353,unclear,36676605900,Gabriele Spilker,1,0,0,1,0,8,10,8,12,8,4,53,true,,Appendix A with respondent country distribution,downloaded_open_copy,,https://kops.uni-konstanz.de/server/api/core/bitstreams/636c1cff-2b36-43ab-a78a-c686d4697931/content,Inspect available PDF and seek sampling appendix if country remains absent,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,167,17
85147352823,doi:10.1016/j.comppsych.2023.152365,10.1016/j.comppsych.2023.152365,"Views about neuromodulation interventions for depression by stakeholder group, treatment modality, and depression severity",2023,Comprehensive Psychiatry,https://doi.org/10.1016/j.comppsych.2023.152365,unclear,55319086800,Cabrera L.Y.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,168,17
85172009271,doi:10.1111/1745-9133.12644,10.1111/1745-9133.12644,Does scientific research change minds? Linking criminology and public perceptions of policing,2024,Criminology and Public Policy,https://doi.org/10.1111/1745-9133.12644,unclear,57211410814,Hunter M. Boehme,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1745-9133.12644,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,169,17
85179785954,doi:10.1016/j.jpsychires.2023.12.013,10.1016/j.jpsychires.2023.12.013,The differential effects of psychiatrists' and patients’ prior experiences on views about psychiatric electroceutical interventions,2024,Journal of Psychiatric Research,https://doi.org/10.1016/j.jpsychires.2023.12.013,unclear,55319086800,Cabrera L.Y.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,170,17
85190156129,doi:10.1097/mlr.0000000000001993,10.1097/mlr.0000000000001993,Development and Evaluation of Messages for Reducing Overscreening of Breast Cancer in Older Women,2024,Medical Care,https://doi.org/10.1097/mlr.0000000000001993,unclear,35727190200,Nagler R.H.,1,0,0,1,0,8,10,8,12,8,4,83,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,171,18
85194978458,doi:10.1097/yct.0000000000000990,10.1097/yct.0000000000000990,"Perceived barriers to using neurostimulation: A national survey of psychiatrists, patients, caregivers, and the general public",2024,Journal of ECT,https://doi.org/10.1097/yct.0000000000000990,unclear,55319086800,Cabrera L.Y.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,172,18
85196196052,doi:10.1007/s11292-024-09625-w,10.1007/s11292-024-09625-w,"Does the public want the police to stop, stopping? An experimental look at the impact of outcome data on public perceptions of police discretionary traffic stops",2025,Journal of Experimental Criminology,https://doi.org/10.1007/s11292-024-09625-w,unclear,57211410814,Hunter M. Boehme,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,https://doi.org/10.1007/s11292-024-09625-w,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,173,18
85206878187,doi:10.1007/s12152-024-09573-2,10.1007/s12152-024-09573-2,Is the Treatment Worse than the Disease?: Key Stakeholders’ Views about the Use of Psychiatric Electroceutical Interventions for Treatment-Resistant Depression,2025,Neuroethics,https://doi.org/10.1007/s12152-024-09573-2,unclear,55319086800,Cabrera L.Y.,1,0,0,1,0,8,10,8,12,8,4,53,false,,,not_previously_checked,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,174,18
85212059156,doi:10.1177/20531680241299329,10.1177/20531680241299329,Preferential abstention in conjoint experiments,2024,Research and Politics,https://doi.org/10.1177/20531680241299329,unclear,55494876700,David R. Miller,1,0,0,1,0,8,10,8,12,8,4,53,false,,,manual_download_needed,,https://doi.org/10.1177/20531680241299329,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,175,18
85052006071,doi:10.1080/10410236.2018.1504656,10.1080/10410236.2018.1504656,How Communicating Misleading Information Dilutes Public Understanding of Weight Loss Mechanisms,2019,Health Communication,https://doi.org/10.1080/10410236.2018.1504656,unclear,6601956224,John Gastil,1,0,0,0,0,8,0,0,12,8,4,115,false,,,manual_download_needed,,,Obtain methods/sampling pages or a source-verified country statement,Hypothetical US-positive resolution of this one article; no estimated probability and no change to total article counts,0,176,18
