scopus_id,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,title_only_us_signal,title_evidence,separate_us_sample_count_stated,separate_sample_count_quote,abstract_sha256,reviewer,reviewer_type,review_date,human_validated
85129014294,us_explicit,abstract,national survey experiments fielded in the United States and Canada,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,56e3f3c070a2c770e67987510f05b397637259c73af060868fdf2a999ebbefb0,Codex (GPT-6),AI_assisted,2026-09-08,false
85129159055,unclear,abstract,,Immigration experiment without sample country.,false,false,,,,c97f498601309d82f778cc722f054cc46d64a9bdac6cdea63b4f3cd75cdbff5b,Codex (GPT-6),AI_assisted,2026-09-08,false
85129226690,non_us,abstract,"with 4,102 Chinese citizens",Study population or findings explicitly situated outside the US.,false,false,,,,930941efbb3705598c0c42b8f9256360a803150e85c75700f3437472a08375cc,Codex (GPT-6),AI_assisted,2026-09-08,false
85129300276,us_explicit,abstract,the US public is more supportive,Experimental results explicitly attributed to US public.,false,false,,,,56e2e43fc0680636eec3850f0715c00c32bb199dceea970faf870b00aee75e74,Codex (GPT-6),AI_assisted,2026-09-08,false
85130585909,unclear,abstract,,News accuracy experiment without sample country.,false,false,,,,f76873583cfd42b3b9452c2cd1dc22ea3add580ed7ab29a5f759e77ad8745dc7,Codex (GPT-6),AI_assisted,2026-09-08,false
85130733510,unclear,abstract,,US appears in title only; abstract does not identify sampling country.,false,true,How Negative Frames Can Undermine Public Support for Studying Solar Geoengineering in the U.S,,,a24a6023e7cb66669bb4e1ad63d5324ba385c07bdee6ac7597421b98e86028df,Codex (GPT-6),AI_assisted,2026-09-08,false
85130898035,unclear,abstract,,Replication experiments without sample countries.,false,false,,,,e6c467925b9d97a9a7790a0285e73dc772b162526d609772d550be411b2d0114,Codex (GPT-6),AI_assisted,2026-09-08,false
85131358788,non_us,abstract,"Germany, Netherlands",Study population or findings explicitly situated outside the US.,false,false,,,,cc366f38a29f45f3ea3da324613ab01429d8f5df131f76c826753885069d14dc,Codex (GPT-6),AI_assisted,2026-09-08,false
85131571257,non_us,abstract,survey experiments in the country most affected by US protectionism: China,"Additional Argentine experiment; US is policy actor, not sample.",false,false,,,,0c7185822a2ccaa05ef1fd50b03d3e56d4523f61133723026e1ec8018535f31f,Codex (GPT-6),AI_assisted,2026-09-08,false
85131738044,us_explicit,abstract,national survey experiment in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,9ccf3b4904ec9d113dde1a66635a0638eafab217fdee6c9d655bfb00da1c4c1d,Codex (GPT-6),AI_assisted,2026-09-08,false
85132755374,non_us,abstract,survey of Mosul residents,"Iraq, including displaced families.",false,false,,,,1fa1e0b4e03e61931181b14f7a0a0636e50cf102f63c19470a60c0cc5aeb1f15,Codex (GPT-6),AI_assisted,2026-09-08,false
85132896321,us_inferred,abstract,composition of the Democratic and Republican parties,Experiments measure US party stereotypes; Americans mentioned for prior research.,false,false,,,,7f4ef12d12bf5fccd791d3511da090c94b0fb6fe22f35de6c5bafcc2224f597c,Codex (GPT-6),AI_assisted,2026-09-08,false
85133863087,us_inferred,abstract,Covid-19 pandemic in the United States,US masking and distancing context; sampling location unstated.,false,false,,,,c4e32961718e523147dc14fd9df3611a85cf4cba036a287a8443f07519eac74f,Codex (GPT-6),AI_assisted,2026-09-08,false
85133919585,us_explicit,abstract,survey experiment on a nationally representative sample in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,8c05de487a518ef7b3bff5be90299ff209a5468ddcfe7cd94ca9305cff1e0aca,Codex (GPT-6),AI_assisted,2026-09-08,false
85133968124,non_us,abstract,nationally representative samples of Dutch majority members,Study population or findings explicitly situated outside the US.,false,false,,,,e19e0a132bcd6497d59b9ad6849c73025f36fe2581ae940a107cd1672fbc0132,Codex (GPT-6),AI_assisted,2026-09-08,false
85134747070,unclear,abstract,,US in title only; Jewish community sample country not identified in abstract.,false,true,Suicide Stigma in Jewish Communities in the United States,,,438c9dcafeb30bc5facdbae452636e3f99017ed598e05f20a0b9b772c813b4f7,Codex (GPT-6),AI_assisted,2026-09-08,false
85135896371,non_us,abstract,we used the case of Japan,Study population or findings explicitly situated outside the US.,false,false,,,,d5ea635f13813fb056968c51b0922c8edd4aa47cc8f919e626c4e3b171c917e8,Codex (GPT-6),AI_assisted,2026-09-08,false
85136473193,non_us,abstract,we conducted a survey experiment in Japan,"US mentioned as earlier research, not current sample.",false,false,,,,0c7b26813d2d315dab6fde56dc3b8d36385f9139d32d24dd20dfedea17bb5697,Codex (GPT-6),AI_assisted,2026-09-08,false
85136531185,us_explicit,abstract,quota sample of U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,ccea28410693159cb948f67af9f48c1923799a8535aaff51643fe7859b282921,Codex (GPT-6),AI_assisted,2026-09-08,false
85136722514,us_inferred,abstract,in the US context,US military manpower policies frame experiment.,false,false,,,,ddbaa93569d0e13a9916bfcd023ee4e5515a99c747050560808da7420ad4bceb,Codex (GPT-6),AI_assisted,2026-09-08,false
85138248657,non_us,abstract,Original survey experiments in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,cf34f4e6f2895d16b3a866cc157e68e7b3468a1c6a29dd4439597e10618d7d5a,Codex (GPT-6),AI_assisted,2026-09-08,false
85140277195,non_us,abstract,nationally representative sample of Dutch majority members,Study population or findings explicitly situated outside the US.,false,false,,,,c02223e2b03e380b51f069110ba5eeea3204025b993e7e8fd4ae3c02fcc51ba5,Codex (GPT-6),AI_assisted,2026-09-08,false
85140278720,non_us,abstract,nationally representative sample of native-born Dutch,Study population or findings explicitly situated outside the US.,false,false,,,,79fe3454d62e90215017ada2462f5dfaf8d3bbb9d683f6f49e1a744c696a94f5,Codex (GPT-6),AI_assisted,2026-09-08,false
85141374427,us_inferred,abstract,12 largest OECD,US inclusion inferred from coverage of the 12 largest OECD importing countries; country list not given.,true,false,,,,ccaf8311328769609591ae4e460cad90ee87e2d180dfc8df94f1ead361985e81,Codex (GPT-6),AI_assisted,2026-09-08,false
85145327725,us_explicit,abstract,decrease American citizens’ support,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,4090ec47b1bf610aa4eed50e68b5059f9a90f6dfd7fdded2bd1b775b18532592,Codex (GPT-6),AI_assisted,2026-09-08,false
85145409036,non_us,abstract,survey experiment fielded in Japan,US democracy is treatment topic; Japanese sample.,false,false,,,,a420869be1db376daa8d30b0c87c2e213148eaeaffd11d5ae5ccfb493d1d9a10,Codex (GPT-6),AI_assisted,2026-09-08,false
85145825392,unclear,abstract,,US in title only; Latino community sample country not identified in abstract.,false,true,Public Stigma Toward Schizophrenia Within Latino Communities in the United States,,,3935e6be035de654aff65d72071532b543332402e159fd1b607ff847ac49c8f8,Codex (GPT-6),AI_assisted,2026-09-08,false
85146866960,us_explicit,abstract,journalists’ job satisfaction in Egypt and the United States,Comparative journalist samples in both countries.,true,false,,,,4c4bd659e32b6674a444ac0e60047af08c09c0bdf05a8a8d3915475cb48bae61,Codex (GPT-6),AI_assisted,2026-09-08,false
85147143671,us_explicit,abstract,This study examines the stigma within the US Jewish communities,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,adf92355b7fc57616bd139abba1eaaadbab0c78c645850a7429ecd321304f5ee,Codex (GPT-6),AI_assisted,2026-09-08,false
85147434032,non_us,abstract,survey experiment with Dutch local politicians,Study population or findings explicitly situated outside the US.,false,false,,,,8e803733084117ad25e17eef41fcf7d616b7bfb7da58368f101c7976bb340514,Codex (GPT-6),AI_assisted,2026-09-08,false
85147720720,us_explicit,abstract,US respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,746a7376e846e1b7aa9f62c25a6c501730efbd37b7c7c55f40597f5cd365b2f7,Codex (GPT-6),AI_assisted,2026-09-08,false
85149118557,us_explicit,abstract,We test whether American partisans’ receptivity,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,f98fc6afc09452f6d4c007c82cd5dd2e589956675b811397d3d7a3ead75a7bc8,Codex (GPT-6),AI_assisted,2026-09-08,false
85150819039,non_us,abstract,sample of Ukrainians,"Russia, EU and Tanzania are treatment topics.",false,false,,,,e8c5679472287d5a09e9ceae4140bf8189358d32f2ffb0795d5a1161de7ea8ce,Codex (GPT-6),AI_assisted,2026-09-08,false
85152296772,non_us,abstract,survey experiment in Argentina,Study population or findings explicitly situated outside the US.,false,false,,,,82ac43e3b3ef16a98f154a1d987b124e62f9fa98393f3c17d01bf512079d93a7,Codex (GPT-6),AI_assisted,2026-09-08,false
85158001358,unclear,abstract,,Waste sorting experiments without sample country.,false,false,,,,f073dd5d42e38f117f07af653c8377eba0f9c79dfd8a3bf3d5f6f53e17370452,Codex (GPT-6),AI_assisted,2026-09-08,false
85158112186,non_us,abstract,we conducted an original survey experiment in Japan,"US mentioned for prior work, not current sample.",false,false,,,,14d3046da20fb000a10575bed62a5b0498b8897a2804b890158ab4772646ebb7,Codex (GPT-6),AI_assisted,2026-09-08,false
85159235309,non_us,abstract,representative survey (N = 8’000) in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,082a719b408c127ab5384a0aac015de77e553388a0b24872e7504d2f7f732077,Codex (GPT-6),AI_assisted,2026-09-08,false
85159334579,non_us,abstract,real-world referendum in Switzerland,Representative voters in Swiss referendum.,false,false,,,,1b86c91b97f2b7a20bbd1a406e6d7c45d36706f658ee959057392f8cb082645b,Codex (GPT-6),AI_assisted,2026-09-08,false
85159582567,non_us,abstract,population-based survey experiment in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,9e8dd34a0b1156ab0b3251e5e041671346f1bb0c2407a70d9583f91338c092ee,Codex (GPT-6),AI_assisted,2026-09-08,false
85159594856,us_explicit,abstract,survey experiments on US adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,d5d5f7f752dfaa688b862ff37cff7a38a0da952af75da1c84a83eab4012f78ee,Codex (GPT-6),AI_assisted,2026-09-08,false
85160547976,non_us,abstract,"Myanmar, Nepal, and Indonesia",Study population or findings explicitly situated outside the US.,false,false,,,,0350656d6b5a5a0b53a3f6113fe8061a0815e6cd1fa410c307384bda6666adb8,Codex (GPT-6),AI_assisted,2026-09-08,false
85160596820,us_inferred,abstract,democratic backsliding in the United States,Survey of state legislators in US democratic-backsliding setting.,false,false,,,,a3bed72082ae0308a973e402fbf6116e54ee8112c73a5e542ef9964046e6a4d2,Codex (GPT-6),AI_assisted,2026-09-08,false
85160835182,non_us,abstract,"1,024 Chinese public officials",Study population or findings explicitly situated outside the US.,false,false,,,,3ae3fc1d0a276e13e895f080b90e5923c227f94b95ac07daac672a0732d44fca,Codex (GPT-6),AI_assisted,2026-09-08,false
85161446266,non_us,abstract,urban governance scenarios in China,Study population or findings explicitly situated outside the US.,false,false,,,,8bcb67d2b8c1224a62d9002e1b3acfb8f0987f1c61bd1eb92b61cbc6f43ab924,Codex (GPT-6),AI_assisted,2026-09-08,false
85162185399,us_inferred,abstract,Marjorie Taylor Greene,US congressional candidate and QAnon context.,false,false,,,,0064b7aa6b207c6101143fe545173618399cb35d71cfe43a3033e5ccbe9614d5,Codex (GPT-6),AI_assisted,2026-09-08,false
85163212575,us_inferred,abstract,U.S. policy issue advertising,US issue-advertising survey experiments; sampling country unstated.,false,false,,,,8fadbf015fcd8aefe325c5a150fc9682a2e97916c5cc97a8edb1e612dfe51a68,Codex (GPT-6),AI_assisted,2026-09-08,false
85165518545,unclear,abstract,,US in title only; abstract does not identify sample country.,false,true,Exploring the artificial intelligence “Trust paradox”: Evidence from a survey experiment in the United States,,,ce69937df96aff8e147e711b7607f0293b51805231af36e0c9af301bae94dd6d,Codex (GPT-6),AI_assisted,2026-09-08,false
85166589138,non_us,abstract,in Germany and France,Study population or findings explicitly situated outside the US.,false,false,,,,eb44189fb2ec55e8f9d50955f2ad29a2f689d8c6089bd92d4032a3546843e2c2,Codex (GPT-6),AI_assisted,2026-09-08,false
85167408025,us_explicit,abstract,affect the American public’s beliefs,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,3798563592a7ace48e2f97d7316b324b71e7d0051ae2e7c93c48e4bd9abac86a,Codex (GPT-6),AI_assisted,2026-09-08,false
85167655087,us_explicit,abstract,conjoint experiment among US residents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,8ed0fdb2293e8cabe664e8046632b7145e4d931c10b88d8323dfe04f15ed6b2e,Codex (GPT-6),AI_assisted,2026-09-08,false
85168483699,non_us,abstract,follow-up survey experiment in Turkey,Argentina is an additional observational survey.,false,false,,,,556be53702fbecc7d2b8ae82cc2fb03b92b08cad73ac1832bf16fe781e47a135,Codex (GPT-6),AI_assisted,2026-09-08,false
85170289998,unclear,abstract,,Wartime conduct without sample country.,false,false,,,,950007ecf1de1f78b1ec7dec2a386af917313df848e3cf1093fd457997c5b947,Codex (GPT-6),AI_assisted,2026-09-08,false
85170631568,us_explicit,abstract,the state of New Hampshire in the United States,Also Great Britain and Canada.,true,false,,,,0f5b921d35054ba49fe73a06c35169840dab71caa4eee8a0a130c72facdf23e4,Codex (GPT-6),AI_assisted,2026-09-08,false
85170705867,non_us,abstract,Using a survey experiment in Austria,Study population or findings explicitly situated outside the US.,false,false,,,,8477ac990d454da8f4366d868bdfc5630c312e1f54d0aa4db6294801b43952de,Codex (GPT-6),AI_assisted,2026-09-08,false
85174056404,us_inferred,abstract,Americans may be especially,US masking and co-partisan norms frame experimental study.,false,false,,,,cd5f38addf45eb1f778670108f98f2501e322b6f78c333d0b708669f873480f2,Codex (GPT-6),AI_assisted,2026-09-08,false
85174062271,non_us,abstract,"survey experiments in Greece, Ireland, Portugal, and Spain",Study population or findings explicitly situated outside the US.,false,false,,,,816e17470b73e50c2a84236a366f5b9a72ecf9b27f4255562eda3d609bbbad4b,Codex (GPT-6),AI_assisted,2026-09-08,false
85174071113,us_explicit,abstract,Latino respondents in the US and in Mexico,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,5ced06e3cb50172a0e751b25ab55e89a850396c35e7bdbb2fdd7f916454dea35,Codex (GPT-6),AI_assisted,2026-09-08,false
85174613687,non_us,abstract,Danish public school teachers,Study population or findings explicitly situated outside the US.,false,false,,,,c46834d16c4da41e88d16c1549aa7192251db6320b6d30e367186efd30d4e5c2,Codex (GPT-6),AI_assisted,2026-09-08,false
85175473443,unclear,abstract,,Population-based experiments without countries.,false,false,,,,60f33a129619aae544609782e11ed473f43be533aefcb7faf9755c3e2a46aa94,Codex (GPT-6),AI_assisted,2026-09-08,false
85175495163,non_us,abstract,"respondents in Germany, Portugal, Spain and the UK",Study population or findings explicitly situated outside the US.,false,false,,,,660652464e3182294d80ad5b3401808d87588db78b64c7a3ebb000da9334312e,Codex (GPT-6),AI_assisted,2026-09-08,false
85175738454,unclear,abstract,,Administrative rules without sample country.,false,false,,,,714321c1c6f806a3e48635717d658a784941baaedd398bd943ae6c124a0e4b38,Codex (GPT-6),AI_assisted,2026-09-08,false
85176547661,us_inferred,abstract,conservative Republicans,US party identity inferred; residence not stated.,false,false,,,,fef19939875a94aa452bc6c3112b6fdde23837683297ad41272b7ee7f1cccb83,Codex (GPT-6),AI_assisted,2026-09-08,false
85176725704,non_us,abstract,survey experiment involving 735 Chinese citizens,Study population or findings explicitly situated outside the US.,false,false,,,,b200c7bd5fa3412b2bec9e3a5f2e37519c2ba73f06c75aaf2850aeb1aa1f331b,Codex (GPT-6),AI_assisted,2026-09-08,false
85176924618,us_explicit,abstract,nationally representative sample of Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,3b26a19fe492dd306632ed3d84fe2e7fe5f0d375ca6700360d43319ca914380c,Codex (GPT-6),AI_assisted,2026-09-08,false
85179678265,non_us,abstract,survey experiment in Italy,"US mentioned as prior research, not current sample.",false,false,,,,0420483711bf175a285d30e34b88e8c7c8b6ed839b63b7ee8db57d5bacb30437,Codex (GPT-6),AI_assisted,2026-09-08,false
85179742651,us_explicit,abstract,survey experiments in Germany and the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,d2daeda8cd307b634ab23953d939e1c3d345942f13c0dd4588f3cdbb95a97a34,Codex (GPT-6),AI_assisted,2026-09-08,false
85180219290,unclear,abstract,,Replication experiments with national samples but countries unstated.,false,false,,,,ef8dc5db26b7f71b9f99a99d11ebc7667ffa31ba2e0156055d6a86452b3aa419,Codex (GPT-6),AI_assisted,2026-09-08,false
85182577401,non_us,abstract,population-representative survey in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,9109ad77fe50d1dc2a2e246a497bb03c37745761aa50a7d41ac49208f7f66eab,Codex (GPT-6),AI_assisted,2026-09-08,false
85183015664,non_us,abstract,representative sample of Danish residents,Study population or findings explicitly situated outside the US.,false,false,,,,8002b90a16aa53fd2fe29d77b69bb914d0b92747b8c52a9ca03fcea0ba69fcb7,Codex (GPT-6),AI_assisted,2026-09-08,false
85183492832,us_inferred,abstract,"7,000 verified midterm donors","US elections, Democratic and Republican campaign donors.",false,false,,,,531ade8ee2671536cd2f09778f9a470d3436c313b19d69b2f55820484f3cd984,Codex (GPT-6),AI_assisted,2026-09-08,false
85183616534,us_explicit,abstract,nationally diverse sample of Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,a94d0c2398a8ccc9481cd7571bc946763f67f45609edd4ec8f61c1fa82c795da,Codex (GPT-6),AI_assisted,2026-09-08,false
85183977264,non_us,abstract,broadly representative sample of Danes,Study population or findings explicitly situated outside the US.,false,false,,,,76dc6a2b21b60289a8b07871ef13d2b3e87cd236399e7ff06b57156de313482f,Codex (GPT-6),AI_assisted,2026-09-08,false
85185575879,not_applicable,abstract,The present essay therefore highlights,Methodological guidance; no original experimental sample described.,false,false,,,,9781ce8c6e270ee677ac06676110c4004802bc1417fc052832ba6df7862ef294,Codex (GPT-6),AI_assisted,2026-09-08,false
85185836671,us_explicit,abstract,conjoint experiment involving 1520 US respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,5d229ec1b62352612f967e64886152bc09a835aa46bc95f3a6aa6ef4c8e56cde,Codex (GPT-6),AI_assisted,2026-09-08,false
85186447775,non_us,abstract,two novel survey experiments in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,00983c3390ddc2675d15044d1014aabf912e9fc04a33044eb1193e5454f49a58,Codex (GPT-6),AI_assisted,2026-09-08,false
85186919352,non_us,abstract,1048 Danish public caseworkers,Study population or findings explicitly situated outside the US.,false,false,,,,c81cee96327f8379daa74c3125d24237f02b626b9840e04fada75b6b377e8c78,Codex (GPT-6),AI_assisted,2026-09-08,false
85187132462,non_us,abstract,"Brazil, India, Indonesia",Study population or findings explicitly situated outside the US.,false,false,,,,8551ff2daeaa2e352564e039da85788fe89e90fa4346153d419357c538362cdd,Codex (GPT-6),AI_assisted,2026-09-08,false
85188096695,us_explicit,abstract,"survey experiment of 1,110 U.S. residents","Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,a0fefe6530f0c58dffa2168d9a83e622d900eac83da4d5e1ee665a61ba717163,Codex (GPT-6),AI_assisted,2026-09-08,false
85188604798,non_us,abstract,Switzerland,Survey panel in Switzerland; experimental eligibility separate from geography annotation.,false,false,,,,ef26a3407a1011441f3fbd18600a9551078610a9ee19ae54807c464ddd140119,Codex (GPT-6),AI_assisted,2026-09-08,false
85190319537,us_inferred,abstract,a hidden consensus exists in America,National gun-ownership experiments framed around US public and Republicans.,false,false,,,,11b553493d1d8ef5b9bf9963fab754ba8876d57f6f98863f1e83fbc9eb70d645,Codex (GPT-6),AI_assisted,2026-09-08,false
85191915888,us_explicit,abstract,representative of the US population,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,acff5f6eb744641cfac4bef2578d6153999751e7e26e50200d623dc151aeed5e,Codex (GPT-6),AI_assisted,2026-09-08,false
85193819898,unclear,abstract,,Party rhetoric without sample country.,false,false,,,,395956b3a5b97b5b702a3cde7ce1a8418229aa4f4b9636e8ee69ef870c4c164c,Codex (GPT-6),AI_assisted,2026-09-08,false
85193946140,us_explicit,abstract,Using conjoint survey experiments in the U.S.,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,3982f026408786cddaeb07f73200987430f388c663b671e6cb65fb2d69c6b1c7,Codex (GPT-6),AI_assisted,2026-09-08,false
85193970570,us_inferred,abstract,political assortment of Americans,US partisan Twitter networks followed by survey replication; survey country unstated.,false,false,,,,7e219983d697e4601c92529f8e6497c8fd1d973f1dbe75579732c0dca79b8c1d,Codex (GPT-6),AI_assisted,2026-09-08,false
85193987772,us_explicit,abstract,In a survey experiment in California,US state identifies location.,false,false,,,,bb9140a7d83585ed63849e0da1ff562a999384e19ab55f7a18c23496c38c26f4,Codex (GPT-6),AI_assisted,2026-09-08,false
85196067903,unclear,abstract,,Politicians from several government levels without country.,false,false,,,,e67aed825bcc244f20c5b97e7bc738783e41426fcc991db3159c5d6ab6b58fee,Codex (GPT-6),AI_assisted,2026-09-08,false
85197852159,us_explicit,abstract,non-probability sample of U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,8e878ee4bb5ef8bf3fd36d4e47296ef234687850cb10f275aa508a47df68ebe9,Codex (GPT-6),AI_assisted,2026-09-08,false
85198928846,us_explicit,abstract,South Africa and the United States,Also Kenya; number of experiments not allocated by country.,true,false,,,,fe5d68bdffcdcc42a00b02b8d6f8ff9ea7c09c03dc16290202e58b2e7fcf6036,Codex (GPT-6),AI_assisted,2026-09-08,false
85198952844,us_explicit,abstract,respondents in the US and Canada,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,ddb60311ca7b58706fb2fbc9e3dc7ee6a8e204d29274697aeb6db3a70a4cb971,Codex (GPT-6),AI_assisted,2026-09-08,false
85198999643,us_explicit,abstract,separate samples of 3000 Americans,Two separately described samples; do not sum across papers without overlap checks.,false,false,,2,two original survey experiments with separate samples of 3000 Americans,103cc86ededf5b194264e55bb2e67b1296d505231dc47ae5bba69b42eab7ffef,Codex (GPT-6),AI_assisted,2026-09-08,false
85200455835,unclear,abstract,,AI jobs experiment without country-specific context.,false,false,,,,e476f7d697b33892b2c7965cc41960969612c46c529855818183fccef90613b5,Codex (GPT-6),AI_assisted,2026-09-08,false
85200831312,us_explicit,abstract,sample of U.S. adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,4a0750c888728a2af337e67f50b9618c4d771974e5d8a2a34c37d5931cb9bd2f,Codex (GPT-6),AI_assisted,2026-09-08,false
85202949339,us_explicit,abstract,nationally representative samples in the United States and Germany,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,e8a4a7532a510a98904169030bd193f2e118f0315f9179607bd1d88f42f630a9,Codex (GPT-6),AI_assisted,2026-09-08,false
85203879255,non_us,abstract,with a focus on Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,7f726ebbd1b272d892483d11e7562e3790bd94312be79122fac597e70e3bff47,Codex (GPT-6),AI_assisted,2026-09-08,false
85204418104,us_inferred,abstract,points of contention in the US,National survey of hate-speech censorship in US party context.,false,false,,,,4fb1179fba6538c7e9728d550e8cf398ba1dbd83e9b559225afce2f5c140272c,Codex (GPT-6),AI_assisted,2026-09-08,false
85205118689,us_inferred,abstract,Presidential elections are arguably the most consequential recurring political event in the United States,US presidential elections frame experiment.,false,false,,,,899d373ae8969394d1b30d9397f624d21553da5cbd8e6baec6e57f14cb4f48ba,Codex (GPT-6),AI_assisted,2026-09-08,false
85205257452,non_us,abstract,survey experiment using Chinese public officials,Study population or findings explicitly situated outside the US.,false,false,,,,e0a33fae17091eaa7cbac89b215c7333c43251882f322a8c6a530a1472b82c5c,Codex (GPT-6),AI_assisted,2026-09-08,false
85205529418,us_inferred,abstract,their members of Congress,US congressional representation and local media context.,false,false,,,,df7ead4e895ae58a9b58387d1b5c47f60deafbe6176cfdf2b1cac539e8f60e0b,Codex (GPT-6),AI_assisted,2026-09-08,false
85205574905,us_explicit,abstract,experimental vignette design in Jewish communities in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,99b398e75d3c89deaf74ad07500ec63d075989fa2c163fb812b97cd53b6b6b17,Codex (GPT-6),AI_assisted,2026-09-08,false
85205594046,unclear,abstract,,US Twitter data and 16-country pooled sources; survey-experiment countries not separately identified.,false,false,,,,d9d50b7f9da86e782df657e66b0a40e31834007df1e28b8674f4142cdd29c078,Codex (GPT-6),AI_assisted,2026-09-08,false
85206340986,non_us,abstract,survey experiments in Japan,Study population or findings explicitly situated outside the US.,false,false,,,,bef555786b8065243a68ea64c69c7855bc043a0e29d50755c3da76f208f80f15,Codex (GPT-6),AI_assisted,2026-09-08,false
85206618776,unclear,abstract,,Partisan social-media experiment without country or named parties.,false,false,,,,db85e004244bdb47a2d3d62cebfff12818ba5f96fc5f36a2776661767a8b937c,Codex (GPT-6),AI_assisted,2026-09-08,false
85206830858,us_explicit,abstract,"Egypt, India, Italy, Japan, Thailand, and the United States","Abstract explicitly identifies Americans, US respondents, or a US study setting.",true,false,,,,f044c14a302036f19d6bf886a759a1c5ae45213ae391e3528cc6c1c9c2dcd162,Codex (GPT-6),AI_assisted,2026-09-08,false
85206976729,non_us,abstract,survey experiment in Switzerland,Study population or findings explicitly situated outside the US.,false,false,,,,c34da139deba8e77588fe2d262c4a34fa7a88cbbf44b2121c72c1b4d7400c6e4,Codex (GPT-6),AI_assisted,2026-09-08,false
85207005517,us_explicit,abstract,survey experiment of roughly 700 Americans,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,26cc12d8434ca4bca38cfc828b44fe2cc375399b81aee0f7af9f981dfe166fd1,Codex (GPT-6),AI_assisted,2026-09-08,false
85207749628,non_us,abstract,French and German voters,Study population or findings explicitly situated outside the US.,false,false,,,,c8a6fcc8a696165f4ac933b7ea9c1529716d0f16e9adef249c6cb1607ea09b58,Codex (GPT-6),AI_assisted,2026-09-08,false
85208657819,unclear,abstract,,Candidate race without country-specific sampling information.,false,false,,,,35984d5a7de41ec209b266a2b3239885c217709bc95ed9e2d64a21e8f7f8a790,Codex (GPT-6),AI_assisted,2026-09-08,false
85209378959,us_explicit,abstract,nationally representative sample in the U.S.,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,d47f161e868eb1b65b7d1bd3b3d7b98057cf66045c5b9036779ebec17b9dcd3d,Codex (GPT-6),AI_assisted,2026-09-08,false
85212439594,non_us,abstract,survey experiment conducted among Danish residents,Study population or findings explicitly situated outside the US.,false,false,,,,0092614aaf27c750795aeb06236ed9b37e623bc935753bd5779075d71b56d072,Codex (GPT-6),AI_assisted,2026-09-08,false
85213442851,not_applicable,abstract,we combine survey measures and digital trace data,"US observational study; survey experiments mentioned as prior research, not current samples.",false,false,,,,021c90c90f2a76d85b20548f7a1c4ca866d37e162bebb9f76443f2ad5785e6cc,Codex (GPT-6),AI_assisted,2026-09-08,false
85214296759,us_explicit,abstract,representative sample of U.S. respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,false,,,,a8a54be25fcd2e13d6f872f5adea018a91202a216bd3895ca6eea05de7e6937b,Codex (GPT-6),AI_assisted,2026-09-08,false
85214354427,non_us,abstract,Our survey experiment with Dutch citizens,Study population or findings explicitly situated outside the US.,false,false,,,,d2703754149efc1c6d8707f5a4c1f0aeff1a9816449a64857960fb4cc12e1051,Codex (GPT-6),AI_assisted,2026-09-08,false
