variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,article_ids,status
current_published,4531,2190,56096393400,Zarazaga R.,1,0,1,85103895516,actual_frozen_dashboard_ranking
current_published,4532,2190,56099983300,van Doorn J.,1,0,1,85120155826,actual_frozen_dashboard_ranking
current_published,4533,2190,56100523100,Thoyer S.,1,0,1,105033767744,actual_frozen_dashboard_ranking
current_published,4534,2190,56103449300,Puhan M.A.,1,0,1,85083421868,actual_frozen_dashboard_ranking
current_published,4535,2190,56103634300,Frantz E.,1,1,0,105021242475,actual_frozen_dashboard_ranking
current_published,4536,2190,56103744300,Yoon A.P.,1,1,0,85163570406,actual_frozen_dashboard_ranking
current_published,4537,2190,56106091600,Trzebiatowski T.,1,1,0,85210041982,actual_frozen_dashboard_ranking
current_published,4538,2190,56107343200,Shin J.H.,1,1,0,85173880833,actual_frozen_dashboard_ranking
current_published,4539,2190,56107657300,Pfuderer S.,1,0,1,85129851787,actual_frozen_dashboard_ranking
current_published,4540,2190,56107663900,Zhu W.,1,1,0,85217083209,actual_frozen_dashboard_ranking
current_published,4541,2190,56111015100,Buengeler C.,1,0,1,85180731072,actual_frozen_dashboard_ranking
current_published,4542,2190,56111182800,Hanniman K.,1,1,0,105026049694,actual_frozen_dashboard_ranking
current_published,4543,2190,56111437500,Blom R.,1,1,1,85059057952,actual_frozen_dashboard_ranking
current_published,4544,2190,56111503700,Bech E.C.,1,1,1,85109925893,actual_frozen_dashboard_ranking
current_published,4545,2190,56111632200,Lee S.,1,1,0,84965057111,actual_frozen_dashboard_ranking
current_published,4546,2190,56111716300,Crisher B.B.,1,0,1,105017475128,actual_frozen_dashboard_ranking
current_published,4547,2190,56114421500,Xie H.,1,0,1,105035241836,actual_frozen_dashboard_ranking
current_published,4548,2190,56115383800,Elfstrom M.,1,1,0,105000547426,actual_frozen_dashboard_ranking
current_published,4549,2190,56116143300,Sok J.,1,1,0,85164465253,actual_frozen_dashboard_ranking
current_published,4550,2190,56119762900,Wells T.,1,1,0,84898857670,actual_frozen_dashboard_ranking
current_published,4551,2190,56120913200,Wright D.J.,1,1,0,85142940301,actual_frozen_dashboard_ranking
current_published,4552,2190,56121108900,Tromborg M.W.,1,1,0,105043700588,actual_frozen_dashboard_ranking
current_published,4553,2190,56121148500,Chambers-Ju C.,1,1,0,105008041058,actual_frozen_dashboard_ranking
current_published,4554,2190,56123808300,Liu C.,1,0,1,85174418817,actual_frozen_dashboard_ranking
current_published,4555,2190,56124783600,Trein P.,1,0,1,85154072857,actual_frozen_dashboard_ranking
current_published,4556,2190,56126181000,Kraft-Todd G.T.,1,1,0,85144396097,actual_frozen_dashboard_ranking
current_published,4557,2190,56128119800,Smith A.E.,1,1,0,85083675818,actual_frozen_dashboard_ranking
current_published,4558,2190,56133428000,Miller C.,1,1,0,84953376701,actual_frozen_dashboard_ranking
current_published,4559,2190,56136449700,Gasparetto T.,1,1,1,105030986878,actual_frozen_dashboard_ranking
current_published,4560,2190,56140082300,Winburn A.,1,0,1,85085092179,actual_frozen_dashboard_ranking
current_published,4561,2190,56143091500,Gaddis I.,1,1,0,85143528545,actual_frozen_dashboard_ranking
current_published,4562,2190,56145495700,Løset G.K.,1,1,0,85050945621,actual_frozen_dashboard_ranking
current_published,4563,2190,56149725800,Fasbender U.,1,0,1,105037741462,actual_frozen_dashboard_ranking
current_published,4564,2190,56150991400,Wilder J.M.,1,0,1,105043225063,actual_frozen_dashboard_ranking
current_published,4565,2190,56151275300,Zhang J.,1,1,0,85098748664,actual_frozen_dashboard_ranking
current_published,4566,2190,56151465900,Skjold T.,1,0,1,85147744335,actual_frozen_dashboard_ranking
current_published,4567,2190,56152194800,Schröder J.,1,0,1,85194560329,actual_frozen_dashboard_ranking
current_published,4568,2190,56153457000,Kim M.,1,0,1,85150978622,actual_frozen_dashboard_ranking
current_published,4569,2190,56155218000,Vuculescu O.,1,0,1,85115603219,actual_frozen_dashboard_ranking
current_published,4570,2190,56162680500,Wauters J.,1,0,1,85186557175,actual_frozen_dashboard_ranking
current_published,4571,2190,56163846900,Li G.,1,0,1,105030269262,actual_frozen_dashboard_ranking
current_published,4572,2190,56166331200,Stuart M.T.,1,1,0,85117963411,actual_frozen_dashboard_ranking
current_published,4573,2190,56166527300,Grummon A.H.,1,1,0,105038081609,actual_frozen_dashboard_ranking
current_published,4574,2190,56166697200,Kostelka F.,1,1,1,105008926379,actual_frozen_dashboard_ranking
current_published,4575,2190,56167618600,Genschel P.,1,1,0,85192909956,actual_frozen_dashboard_ranking
current_published,4576,2190,56171687000,Sun J.,1,0,1,85158874278,actual_frozen_dashboard_ranking
current_published,4577,2190,56173424400,Brand R.,1,1,0,84988603956,actual_frozen_dashboard_ranking
current_published,4578,2190,56174255200,Wei Q.,1,0,1,105029302209,actual_frozen_dashboard_ranking
current_published,4579,2190,56176705000,Johnson G.,1,0,1,85053910872,actual_frozen_dashboard_ranking
current_published,4580,2190,56182121900,Gravelle T.B.,1,0,1,105009490011,actual_frozen_dashboard_ranking
current_published,4581,2190,56182993000,Summers K.,1,1,0,85127597984,actual_frozen_dashboard_ranking
current_published,4582,2190,56183085700,Monnery B.,1,1,0,85199923731,actual_frozen_dashboard_ranking
current_published,4583,2190,56187077800,Lai B.,1,0,1,105045223584,actual_frozen_dashboard_ranking
current_published,4584,2190,56189963700,Jayakumar P.,1,0,1,85207327343,actual_frozen_dashboard_ranking
current_published,4585,2190,56191093700,Chiba D.,1,0,1,85129654689,actual_frozen_dashboard_ranking
current_published,4586,2190,56196406600,Chang W.,1,1,0,85120803598,actual_frozen_dashboard_ranking
current_published,4587,2190,56197463700,Clapp J.T.,1,0,1,85115790570,actual_frozen_dashboard_ranking
current_published,4588,2190,56201374300,Kang J.H.,1,0,1,84953639865,actual_frozen_dashboard_ranking
current_published,4589,2190,56201660100,Baumann H.M.,1,1,1,85218696087,actual_frozen_dashboard_ranking
current_published,4590,2190,56201701700,Niemiec R.M.,1,1,0,85086087249,actual_frozen_dashboard_ranking
current_published,4591,2190,56201845000,Lutz C.,1,1,0,85105543912,actual_frozen_dashboard_ranking
current_published,4592,2190,56202348600,Zhu Q.,1,0,1,105005543526,actual_frozen_dashboard_ranking
current_published,4593,2190,56204328000,Cruz-Castro L.,1,0,1,85064654926,actual_frozen_dashboard_ranking
current_published,4594,2190,56205722100,Kyselá E.,1,1,0,85071996154,actual_frozen_dashboard_ranking
current_published,4595,2190,56206039600,Karabchuk T.,1,1,0,85113140714,actual_frozen_dashboard_ranking
current_published,4596,2190,56209130000,Kuecuekbalaban P.,1,1,0,85022219255,actual_frozen_dashboard_ranking
current_published,4597,2190,56211091500,Hou Y.,1,1,0,85066606469,actual_frozen_dashboard_ranking
current_published,4598,2190,56212339200,Beach D.,1,1,0,105040220291,actual_frozen_dashboard_ranking
current_published,4599,2190,56214944100,Zavadskaya M.,1,0,1,85068751502,actual_frozen_dashboard_ranking
current_published,4600,2190,56215076700,Lü X.,1,1,0,84994071432,actual_frozen_dashboard_ranking
current_published,4601,2190,56215194100,Utz S.,1,0,1,105046025628,actual_frozen_dashboard_ranking
current_published,4602,2190,56215641600,Wu W.,1,0,1,85173962025,actual_frozen_dashboard_ranking
current_published,4603,2190,56215992900,Martaindale M.H.,1,1,0,105025221868,actual_frozen_dashboard_ranking
current_published,4604,2190,56218224200,Platas M.R.,1,0,1,85073100784,actual_frozen_dashboard_ranking
current_published,4605,2190,56220242800,Döpke J.,1,0,1,85089199915,actual_frozen_dashboard_ranking
current_published,4606,2190,56224952900,Han L.C.,1,0,1,85122529325,actual_frozen_dashboard_ranking
current_published,4607,2190,56225119500,González P.A.,1,0,1,85200203646,actual_frozen_dashboard_ranking
current_published,4608,2190,56226105800,Broeck E.V.d.,1,1,0,85027420513,actual_frozen_dashboard_ranking
current_published,4609,2190,56229232500,Rosas G.,1,0,1,85086600172,actual_frozen_dashboard_ranking
current_published,4610,2190,56231011800,Xu Q.,1,1,0,105044996889,actual_frozen_dashboard_ranking
current_published,4611,2190,56233665400,Gao Z.,1,1,0,85186546014,actual_frozen_dashboard_ranking
current_published,4612,2190,56236173700,Ha S.E.,1,1,0,84953639865,actual_frozen_dashboard_ranking
current_published,4613,2190,56236375500,Ehrmann M.,1,1,0,105005858331,actual_frozen_dashboard_ranking
current_published,4614,2190,56237666700,Debowska A.,1,1,0,105034118633,actual_frozen_dashboard_ranking
current_published,4615,2190,56244127600,Antonetti P.,1,0,1,85014865027,actual_frozen_dashboard_ranking
current_published,4616,2190,56251395700,Pinquart M.,1,0,1,85161022172,actual_frozen_dashboard_ranking
current_published,4617,2190,56254128900,Sparrow R.,1,0,1,85207306616,actual_frozen_dashboard_ranking
current_published,4618,2190,56256639300,Zhuravskaya E.,1,0,1,105029305576,actual_frozen_dashboard_ranking
current_published,4619,2190,56259645500,Huck S.,1,0,1,85134723458,actual_frozen_dashboard_ranking
current_published,4620,2190,56260620500,Kibriya S.,1,0,1,85153098541,actual_frozen_dashboard_ranking
current_published,4621,2190,56262257200,Gottfried M.S.,1,1,0,84977506586,actual_frozen_dashboard_ranking
current_published,4622,2190,56266957100,Kessler S.H.,1,1,0,85123097648,actual_frozen_dashboard_ranking
current_published,4623,2190,56272540600,Hoye J.M.,1,1,0,85184401293,actual_frozen_dashboard_ranking
current_published,4624,2190,56275552000,Meyer M.N.,1,0,1,85204511674,actual_frozen_dashboard_ranking
current_published,4625,2190,56281250700,Ding Y.,1,0,1,85026369863,actual_frozen_dashboard_ranking
current_published,4626,2190,56281442200,Houweling R.P.V.,1,0,1,84916601017,actual_frozen_dashboard_ranking
current_published,4627,2190,56282627900,Moscoe E.,1,0,1,85142142962,actual_frozen_dashboard_ranking
current_published,4628,2190,56283182300,Oude Mulders J.,1,1,0,85006701474,actual_frozen_dashboard_ranking
current_published,4629,2190,56283833400,Fernandez K.E.,1,0,1,85009876178,actual_frozen_dashboard_ranking
current_published,4630,2190,56287297800,Zhong J.,1,0,1,85096619939,actual_frozen_dashboard_ranking
current_published,4631,2190,56287611000,Martinez M.D.,1,0,1,85143699161,actual_frozen_dashboard_ranking
current_published,4632,2190,56287776000,Harrison B.F.,1,1,0,84958944486,actual_frozen_dashboard_ranking
current_published,4633,2190,56288783600,Koonrungsesomboon N.,1,1,0,84951914677,actual_frozen_dashboard_ranking
current_published,4634,2190,56290785700,Benstead L.,1,1,0,84924347797,actual_frozen_dashboard_ranking
current_published,4635,2190,56291969300,Netz N.,1,0,1,85153732688,actual_frozen_dashboard_ranking
current_published,4636,2190,56293487500,Rhee J.W.,1,0,1,84912531669,actual_frozen_dashboard_ranking
current_published,4637,2190,56293818500,Bradley K.J.,1,0,1,84907550478,actual_frozen_dashboard_ranking
current_published,4638,2190,56294887300,Adena M.,1,1,0,85134723458,actual_frozen_dashboard_ranking
current_published,4639,2190,56295136900,Dhanani L.Y.,1,0,1,85173639133,actual_frozen_dashboard_ranking
current_published,4640,2190,56299867700,Bose S.,1,0,1,105016100903,actual_frozen_dashboard_ranking
current_published,4641,2190,56300703200,Magarian J.N.,1,1,0,85175847141,actual_frozen_dashboard_ranking
current_published,4642,2190,56305129100,Ruiz-Vega M.,1,0,1,84954288673,actual_frozen_dashboard_ranking
current_published,4643,2190,56305505800,James M.,1,0,1,84930452540,actual_frozen_dashboard_ranking
current_published,4644,2190,56305887900,Momsen K.,1,1,0,84924221338,actual_frozen_dashboard_ranking
current_published,4645,2190,56309915000,Peshkopia R.,1,0,1,105013368495,actual_frozen_dashboard_ranking
current_published,4646,2190,56311156000,Maeda K.,1,0,1,85203630550,actual_frozen_dashboard_ranking
current_published,4647,2190,56312972700,Wirz D.S.,1,1,0,105001941529,actual_frozen_dashboard_ranking
current_published,4648,2190,56324216300,O’Brien N.,1,1,0,85134855121,actual_frozen_dashboard_ranking
current_published,4649,2190,56324549800,Guerette R.T.,1,0,1,85212122468,actual_frozen_dashboard_ranking
current_published,4650,2190,56325920500,Brown E.K.,1,0,1,85136529598,actual_frozen_dashboard_ranking
current_published,4651,2190,56326315600,Koliska M.,1,0,1,85192576907,actual_frozen_dashboard_ranking
current_published,4652,2190,56327265600,Grauvogel J.,1,1,0,105046104474,actual_frozen_dashboard_ranking
current_published,4653,2190,56330166600,Fan W.,1,1,0,85116372142,actual_frozen_dashboard_ranking
current_published,4654,2190,56331475300,Thomas C.,1,1,1,85182649548,actual_frozen_dashboard_ranking
current_published,4655,2190,56339797300,Tromble R.,1,0,1,85179451002,actual_frozen_dashboard_ranking
current_published,4656,2190,56341558600,Chin A.,1,1,0,85210037200,actual_frozen_dashboard_ranking
current_published,4657,2190,56342774400,Gassmann F.,1,1,0,105015421735,actual_frozen_dashboard_ranking
current_published,4658,2190,56344022000,Anders S.,1,1,0,85193707009,actual_frozen_dashboard_ranking
current_published,4659,2190,56344210700,Einstein K.L.,1,1,0,85027921065,actual_frozen_dashboard_ranking
current_published,4660,2190,56344339200,Østbakken K.M.,1,0,1,85050945621,actual_frozen_dashboard_ranking
current_published,4661,2190,56348863000,Hirose K.,1,1,0,85011593289,actual_frozen_dashboard_ranking
current_published,4662,2190,56350310600,Baek Y.M.,1,1,0,84912531669,actual_frozen_dashboard_ranking
current_published,4663,2190,56354483900,Saunders D.B.,1,0,1,79959634366,actual_frozen_dashboard_ranking
current_published,4664,2190,56368283900,Espinosa R.,1,1,0,85184486287,actual_frozen_dashboard_ranking
current_published,4665,2190,56373675000,Smith D.M.,1,0,1,105046567760,actual_frozen_dashboard_ranking
current_published,4666,2190,56375942700,Bjørnholt B.,1,0,1,85110055783,actual_frozen_dashboard_ranking
current_published,4667,2190,56377492000,Jordan S.,1,1,0,85041535051,actual_frozen_dashboard_ranking
current_published,4668,2190,56384482100,Rippere P.S.,1,0,1,84964237919,actual_frozen_dashboard_ranking
current_published,4669,2190,56385080500,He A.J.,1,1,0,85207005687,actual_frozen_dashboard_ranking
current_published,4670,2190,56387253300,De Pauw A.,1,0,1,84908021986,actual_frozen_dashboard_ranking
current_published,4671,2190,56389573000,Epstein Z.,1,1,0,85117921915,actual_frozen_dashboard_ranking
current_published,4672,2190,56394218500,Aprea C.,1,0,1,85174635863,actual_frozen_dashboard_ranking
current_published,4673,2190,56394220600,Gest J.,1,0,1,105016102699,actual_frozen_dashboard_ranking
current_published,4674,2190,56395426900,Ortiz-Ayala A.,1,1,1,105000243816,actual_frozen_dashboard_ranking
current_published,4675,2190,56395463700,Delker B.C.,1,1,0,85213974010,actual_frozen_dashboard_ranking
current_published,4676,2190,56401906100,González-Gómez H.V.,1,0,1,105029987134,actual_frozen_dashboard_ranking
current_published,4677,2190,56403106500,Hajdu G.,1,1,1,105048630242,actual_frozen_dashboard_ranking
current_published,4678,2190,56406512100,Aydin-Cakir A.,1,1,0,85209937483,actual_frozen_dashboard_ranking
current_published,4679,2190,56408718300,Meyer M.J.,1,0,1,85159042145,actual_frozen_dashboard_ranking
current_published,4680,2190,56411183600,Huang H.,1,1,0,85074996965,actual_frozen_dashboard_ranking
current_published,4681,2190,56411240900,Zheng Y.,1,0,1,105020918123,actual_frozen_dashboard_ranking
current_published,4682,2190,56412538900,Lopez de Leon F.L.,1,1,0,105045236323,actual_frozen_dashboard_ranking
current_published,4683,2190,56414021300,Marques M.D.,1,0,1,105029176272,actual_frozen_dashboard_ranking
current_published,4684,2190,56414416500,McManus R.W.,1,0,1,85209723328,actual_frozen_dashboard_ranking
current_published,4685,2190,56416468500,Emmelhainz R.,1,1,0,85121108025,actual_frozen_dashboard_ranking
current_published,4686,2190,56417282900,Boyer R.H.W.,1,1,0,85094316078,actual_frozen_dashboard_ranking
current_published,4687,2190,56417322500,Katz G.,1,0,1,85200239954,actual_frozen_dashboard_ranking
current_published,4688,2190,56422251900,Messing V.,1,0,1,105041439022,actual_frozen_dashboard_ranking
current_published,4689,2190,56422309000,Ruiz Flores López P.,1,1,0,85212466265,actual_frozen_dashboard_ranking
current_published,4690,2190,56422323500,Pellandini-Simányi L.,1,0,1,105015461335,actual_frozen_dashboard_ranking
current_published,4691,2190,56422940600,Miller L.R.,1,0,1,84911475468,actual_frozen_dashboard_ranking
current_published,4692,2190,56423407900,Schott C.,1,0,1,85121753626,actual_frozen_dashboard_ranking
current_published,4693,2190,56426356700,Chaiyasen A.,1,1,0,84969730502,actual_frozen_dashboard_ranking
current_published,4694,2190,56426436800,Upenieks L.,1,0,1,105042078736,actual_frozen_dashboard_ranking
current_published,4695,2190,56428770500,Valentino L.,1,1,0,105022843760,actual_frozen_dashboard_ranking
current_published,4696,2190,56431044300,Boustead A.E.,1,1,0,85160743683,actual_frozen_dashboard_ranking
current_published,4697,2190,56432371200,Levy I.,1,1,0,85163679637,actual_frozen_dashboard_ranking
current_published,4698,2190,56433376900,Nurek M.,1,1,0,85152864013,actual_frozen_dashboard_ranking
current_published,4699,2190,56435242300,Weber W.,1,0,1,85089564649,actual_frozen_dashboard_ranking
current_published,4700,2190,56436727600,Urdinez F.,1,1,1,85171648024,actual_frozen_dashboard_ranking
current_published,4701,2190,56436768500,Palacios-Lopez A.,1,0,1,85033452197,actual_frozen_dashboard_ranking
current_published,4702,2190,56441224800,Lawlor A.,1,1,0,85118325117,actual_frozen_dashboard_ranking
current_published,4703,2190,56442155900,Compton M.E.,1,1,0,85181204696,actual_frozen_dashboard_ranking
current_published,4704,2190,56443592000,Gottlieb J.,1,1,1,84953838773,actual_frozen_dashboard_ranking
current_published,4705,2190,56444743500,Norman J.M.,1,1,0,85216888904,actual_frozen_dashboard_ranking
current_published,4706,2190,56445104500,Veldman R.G.,1,0,1,85083675818,actual_frozen_dashboard_ranking
current_published,4707,2190,56446297800,Schäfer M.S.,1,0,1,85184470472,actual_frozen_dashboard_ranking
current_published,4708,2190,56447643000,Song K.,1,1,0,105043908097,actual_frozen_dashboard_ranking
current_published,4709,2190,56449034300,Ambler K.,1,1,0,105046391979,actual_frozen_dashboard_ranking
current_published,4710,2190,56453917300,Hsu D.Y.,1,1,0,105033565486,actual_frozen_dashboard_ranking
current_published,4711,2190,56458701000,Rosenbluth P.T.,1,0,1,84919675491,actual_frozen_dashboard_ranking
current_published,4712,2190,56459055000,Powell Z.A.,1,0,1,105019795004,actual_frozen_dashboard_ranking
current_published,4713,2190,56463501700,Johnston K.,1,1,0,85161640097,actual_frozen_dashboard_ranking
current_published,4714,2190,56463654200,Goldenberg A.,1,0,1,85207105648,actual_frozen_dashboard_ranking
current_published,4715,2190,56465956300,Dertwinkel-Kalt M.,1,1,0,105011847981,actual_frozen_dashboard_ranking
current_published,4716,2190,56465981100,Etopio A.L.,1,1,0,85191748871,actual_frozen_dashboard_ranking
current_published,4717,2190,56472378900,Burgess M.G.,1,0,1,85188564895,actual_frozen_dashboard_ranking
current_published,4718,2190,56473457700,Bull E.R.,1,1,0,85089312651,actual_frozen_dashboard_ranking
current_published,4719,2190,56477812200,Liang X.,1,0,1,105041122464,actual_frozen_dashboard_ranking
current_published,4720,2190,56478089900,Evans B.C.,1,0,1,84928374684,actual_frozen_dashboard_ranking
current_published,4721,2190,56479167600,Matakos K.,1,0,1,85188994967,actual_frozen_dashboard_ranking
current_published,4722,2190,56479236300,Visalvanich N.,1,1,0,85125933778,actual_frozen_dashboard_ranking
current_published,4723,2190,56481060600,Clarke C.,1,1,0,84920973219,actual_frozen_dashboard_ranking
current_published,4724,2190,56481671500,De Ferrari I.,1,1,1,84995776556,actual_frozen_dashboard_ranking
current_published,4725,2190,56482919700,Wang L.C.,1,0,1,85130859956,actual_frozen_dashboard_ranking
current_published,4726,2190,56482980600,Pinckney J.,1,0,1,105009905718,actual_frozen_dashboard_ranking
current_published,4727,2190,56483186900,Fetzer T.,1,1,0,85205069054,actual_frozen_dashboard_ranking
current_published,4728,2190,56483261100,Acland D.,1,0,1,85059064257,actual_frozen_dashboard_ranking
current_published,4729,2190,56489765600,Maki K.E.,1,1,0,85125524398,actual_frozen_dashboard_ranking
current_published,4730,2190,56491090300,Twigg O.C.,1,1,0,84921500615,actual_frozen_dashboard_ranking
current_published,4731,2190,56493885200,Klein G.R.,1,0,1,85217912858,actual_frozen_dashboard_ranking
current_published,4732,2190,56494583300,Ecker A.,1,1,0,85211987681,actual_frozen_dashboard_ranking
current_published,4733,2190,56498388600,Campbell C.,1,1,0,84996599559,actual_frozen_dashboard_ranking
current_published,4734,2190,56498724500,Cramer K.,1,0,1,85044835879,actual_frozen_dashboard_ranking
current_published,4735,2190,56499221600,Juhová D.S.,1,0,1,85115272816,actual_frozen_dashboard_ranking
current_published,4736,2190,56499309200,Rodriguez-Seijas C.,1,1,0,105001059718,actual_frozen_dashboard_ranking
current_published,4737,2190,56501750000,Christiansen W.,1,1,0,85065802591,actual_frozen_dashboard_ranking
current_published,4738,2190,56505599500,Wintersieck A.,1,0,1,84922327904,actual_frozen_dashboard_ranking
current_published,4739,2190,56516284600,Kraft P.,1,1,0,85131632124,actual_frozen_dashboard_ranking
current_published,4740,2190,56517632000,O’Sullivan J.L.,1,0,1,105015194773,actual_frozen_dashboard_ranking
current_published,4741,2190,56519267500,Johnston T.M.,1,0,1,105000181653,actual_frozen_dashboard_ranking
current_published,4742,2190,56519509400,Lueck J.A.,1,1,0,85172120955,actual_frozen_dashboard_ranking
current_published,4743,2190,56520172200,Ratigan K.,1,0,1,105018525873,actual_frozen_dashboard_ranking
current_published,4744,2190,56520430800,Gülzau F.,1,1,1,105010463595,actual_frozen_dashboard_ranking
current_published,4745,2190,56524071700,Fleming C.J.,1,1,0,85126469855,actual_frozen_dashboard_ranking
current_published,4746,2190,56524494200,Seelkopf L.,1,0,1,85192909956,actual_frozen_dashboard_ranking
current_published,4747,2190,56524806400,Park H.M.,1,1,0,84995752698,actual_frozen_dashboard_ranking
current_published,4748,2190,56530660600,Sheffer L.,1,1,0,85047792819,actual_frozen_dashboard_ranking
current_published,4749,2190,56530665400,Berning C.,1,0,1,85083370094,actual_frozen_dashboard_ranking
current_published,4750,2190,56531483700,Mendoza J.P.,1,1,0,105005377017,actual_frozen_dashboard_ranking
current_published,4751,2190,56532116400,Glinitzer K.,1,1,0,85102185208,actual_frozen_dashboard_ranking
current_published,4752,2190,56532447300,Smyre C.L.,1,1,0,85041561306,actual_frozen_dashboard_ranking
current_published,4753,2190,56533423600,Darling J.E.,1,0,1,85178490020,actual_frozen_dashboard_ranking
current_published,4754,2190,56533502900,Bullock G.,1,1,0,85028554889,actual_frozen_dashboard_ranking
current_published,4755,2190,56534068500,Holbein J.B.,1,0,1,85118297139,actual_frozen_dashboard_ranking
current_published,4756,2190,56537365000,Williams A.,1,0,1,105025413428,actual_frozen_dashboard_ranking
current_published,4757,2190,56537460200,Marshall J.,1,0,1,84983331325,actual_frozen_dashboard_ranking
current_published,4758,2190,56537817300,Valente M.,1,1,0,85038883603,actual_frozen_dashboard_ranking
current_published,4759,2190,56540830800,Walker H.,1,0,1,85091743617,actual_frozen_dashboard_ranking
current_published,4760,2190,56541673100,Tonzer L.,1,0,1,105043430593,actual_frozen_dashboard_ranking
current_published,4761,2190,56542989500,Blair B.,1,1,0,85082829943,actual_frozen_dashboard_ranking
current_published,4762,2190,56543117700,Romney D.,1,0,1,85167839878,actual_frozen_dashboard_ranking
current_published,4763,2190,56545234600,Lindner P.,1,0,1,105014843099,actual_frozen_dashboard_ranking
current_published,4764,2190,56545542700,Hankinson M.,1,0,1,85144384461,actual_frozen_dashboard_ranking
current_published,4765,2190,56549943000,Vakhitova Z.,1,1,0,105037676496,actual_frozen_dashboard_ranking
current_published,4766,2190,56550014500,Mochtak M.,1,0,1,85110473309,actual_frozen_dashboard_ranking
current_published,4767,2190,56550117900,Shair-Rosenfield S.,1,1,0,85169465680,actual_frozen_dashboard_ranking
current_published,4768,2190,56553336800,Marcum C.D.,1,0,1,84978962251,actual_frozen_dashboard_ranking
current_published,4769,2190,56553625900,Kang W.C.,1,0,1,85088216642,actual_frozen_dashboard_ranking
current_published,4770,2190,56553869400,Roßmann J.,1,0,1,85077722204,actual_frozen_dashboard_ranking
current_published,4771,2190,56555508600,Guo X.,1,0,1,105010678652,actual_frozen_dashboard_ranking
current_published,4772,2190,56556109000,Sheppard J.,1,1,0,85143608381,actual_frozen_dashboard_ranking
current_published,4773,2190,56556294800,Farley S.,1,0,1,85158879102,actual_frozen_dashboard_ranking
current_published,4774,2190,56557004000,Steer O.,1,0,1,85132367551,actual_frozen_dashboard_ranking
current_published,4775,2190,56560088500,Van Waeyenberg T.,1,1,0,85215132885,actual_frozen_dashboard_ranking
current_published,4776,2190,56560261900,Crucke S.,1,1,0,85076047385,actual_frozen_dashboard_ranking
current_published,4777,2190,56562091200,Jiang J.,1,1,0,85173080023,actual_frozen_dashboard_ranking
current_published,4778,2190,56562367400,Chan E.Y.,1,1,1,105007335343,actual_frozen_dashboard_ranking
current_published,4779,2190,56562748200,Kühne S.,1,1,0,105006708085,actual_frozen_dashboard_ranking
current_published,4780,2190,56562954200,Lohaus D.,1,1,0,85111930570,actual_frozen_dashboard_ranking
current_published,4781,2190,56562982300,Enstad J.D.,1,1,0,105032254923,actual_frozen_dashboard_ranking
current_published,4782,2190,56565085200,Murr A.E.,1,0,1,85193747080,actual_frozen_dashboard_ranking
current_published,4783,2190,56566709800,Morin-Chassé A.,1,1,1,85095413499,actual_frozen_dashboard_ranking
current_published,4784,2190,56566770500,Albaugh Q.M.,1,1,0,105044723576,actual_frozen_dashboard_ranking
current_published,4785,2190,56567242300,Davis L.,1,1,0,85219033053,actual_frozen_dashboard_ranking
current_published,4786,2190,56567442600,Kaufman A.R.,1,1,0,105016219429,actual_frozen_dashboard_ranking
current_published,4787,2190,56567902900,Stier S.,1,0,1,85141385272,actual_frozen_dashboard_ranking
current_published,4788,2190,56568214500,Namian M.,1,1,0,105046888244,actual_frozen_dashboard_ranking
current_published,4789,2190,56572909800,Hevron P.,1,0,1,85177585827,actual_frozen_dashboard_ranking
current_published,4790,2190,56581660400,Karpiński Z.,1,0,1,85184492409,actual_frozen_dashboard_ranking
current_published,4791,2190,56582274900,Acree B.,1,0,1,85032633952,actual_frozen_dashboard_ranking
current_published,4792,2190,56583391000,Tan A.,1,0,1,105004069849,actual_frozen_dashboard_ranking
current_published,4793,2190,56584716500,Kenwick M.R.,1,1,0,85135349631,actual_frozen_dashboard_ranking
current_published,4794,2190,56586679200,McLaughlin H.,1,0,1,85208651782,actual_frozen_dashboard_ranking
current_published,4795,2190,56589724000,Rekker R.,1,1,1,85203509828,actual_frozen_dashboard_ranking
current_published,4796,2190,56589876800,Guess A.M.,1,1,0,85088152491,actual_frozen_dashboard_ranking
current_published,4797,2190,56594237900,Hart J.,1,1,0,85115790570,actual_frozen_dashboard_ranking
current_published,4798,2190,56596698600,Krøtel S.M.L.,1,1,1,85074348010,actual_frozen_dashboard_ranking
current_published,4799,2190,56600311900,Seow E.,1,1,0,85027187332,actual_frozen_dashboard_ranking
current_published,4800,2190,56600541200,Mothes C.,1,0,1,85081717077,actual_frozen_dashboard_ranking
current_published,4801,2190,56600631100,Konow J.,1,1,0,105028944692,actual_frozen_dashboard_ranking
current_published,4802,2190,56601459700,Borgogna N.C.,1,1,0,85132668710,actual_frozen_dashboard_ranking
current_published,4803,2190,56602096100,Shah S.M.A.,1,0,1,105037317213,actual_frozen_dashboard_ranking
current_published,4804,2190,56602307700,Jacobs L.,1,0,1,105048260803,actual_frozen_dashboard_ranking
current_published,4805,2190,56602945300,Hoolahan F.,1,0,1,84943200257,actual_frozen_dashboard_ranking
current_published,4806,2190,56605014000,Chawdhary R.,1,0,1,85147279841,actual_frozen_dashboard_ranking
current_published,4807,2190,56610228600,Fervers L.,1,1,0,105001562735,actual_frozen_dashboard_ranking
current_published,4808,2190,56610324800,Bos-Touwen I.D.,1,1,0,85011693962,actual_frozen_dashboard_ranking
