identity,scopus_id,doi,title,year,journal,review_id,status,in_uniform_leader_pool,maximum_author_us_upper_count,selection
doi:10.1007/s10551-026-06314-8,105035440594,10.1007/s10551-026-06314-8,Understanding Employees’ Moral Behaviors in Response to Corporate Social Irresponsibility (CSI): A Co-creational Perspective,2026,Journal of Business Ethics,GEO-052b95ad4347,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1354068818761180,85063158201,10.1177/1354068818761180,The fiscally moderate Italian populist voter: Evidence from a survey experiment,2020,Party Politics,GEO-058a24122aca,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1038/s41598-023-40716-2,85168706854,10.1038/s41598-023-40716-2,Tokenization of social media engagements increases the sharing of false (and other) news but penalization moderates it,2023,Scientific Reports,GEO-05d561a1361d,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/lsi.2025.13,105000498162,10.1017/lsi.2025.13,Environmental Governance and Whistleblower Rewards: Balancing Prosocial Motivations with Monetary Incentives,2025,Law and Social Inquiry,GEO-05ef174bf4d6,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0734371x241227899,85184921331,10.1177/0734371x241227899,Increasing Street-Level Bureaucrats’ Well-Being in Times of Crisis: A Survey Experiment With Two Social Belonging Interventions,2025,Review of Public Personnel Administration,GEO-05f158674ea3,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.paid.2025.113057,85215590876,10.1016/j.paid.2025.113057,Linking self-compassion to helping behavior: The moderating effect of supervisor bottom-line mentality,2025,Personality and Individual Differences,GEO-05f6ff0f93b4,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/1369183x.2014.912941,84914707634,10.1080/1369183x.2014.912941,Who is Less Welcome?: The Impact of Individuating Cues on Attitudes towards Immigrants,2015,Journal of Ethnic and Migration Studies,GEO-060e1cb30809,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1037/sah0000146,85081420498,10.1037/sah0000146,Attribution Theory and Reducing Stigma Toward Women With Postpartum Depression: Examining the Role of Perceptions of Stability,2019,Stigma and Health,GEO-061913938115,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jenvp.2024.102340,85194771063,10.1016/j.jenvp.2024.102340,How the public understands and reacts to the term “climate anxiety”,2024,Journal of Environmental Psychology,GEO-0661933eeefc,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1037/pspa0000465,105023547264,10.1037/pspa0000465,"The head, heart, and soul: Lay theories of decision conflict and the role of the true self",2025,Journal of Personality and Social Psychology,GEO-0696e6a27a56,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/ajps.12822,85171257692,10.1111/ajps.12822,"Presidential Cues and the Nationalization of Congressional Rhetoric, 1973–2016",2024,American Journal of Political Science,GEO-06b2150008ae,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/10967494.2020.1793041,85088373080,10.1080/10967494.2020.1793041,Constructions of noncompliance: narratives and contexts in the case of administrative corruption,2020,International Public Management Journal,GEO-07211aed6837,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/13574809.2018.1522952,85055038231,10.1080/13574809.2018.1522952,The effect of park renovation on civic trust: a survey experiment approach,2019,Journal of Urban Design,GEO-07321b46a9bc,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3389/fpsyg.2022.840845,85128446748,10.3389/fpsyg.2022.840845,Exploring the Emotional Experience During Instant Messaging Among Young Adults: An Experimental Study Incorporating Physiological Correlates of Arousal,2022,Frontiers in Psychology,GEO-073b4cd39b62,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/10780874261475229,105046929765,10.1177/10780874261475229,Voters Support and Are Willing to Pay for Local Climate Adaptation Policies,2026,Urban Affairs Review,GEO-0757a2e2f7e1,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.poetic.2022.101669,85126622500,10.1016/j.poetic.2022.101669,The psychology of distinction: How cultural tastes shape perceptions of class and competence in the U.S.✰,2022,Poetics,GEO-07795af25525,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1532673x18799274,85059064257,10.1177/1532673x18799274,United in States of Dissatisfaction: Confirmation Bias Across the Partisan Divide,2020,American Politics Research,GEO-077bd778be38,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.visres.2018.05.006,85048150224,10.1016/j.visres.2018.05.006,How task demands influence scanpath similarity in a sequential number-search task,2018,Vision Research,GEO-0788fee52779,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s12144-021-02573-y,85123075667,10.1007/s12144-021-02573-y,Seeds of doubt: How the source of mentorship initiation influences mentoring expectations,2023,Current Psychology,GEO-078e576730ad,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/ssqu.70099,105019385329,10.1111/ssqu.70099,The Effect of Politicization on Protest Participation in Non-Democracies: The Case of Hungary,2025,Social Science Quarterly,GEO-0792bd5325bc,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/23780231211005222,85104386326,10.1177/23780231211005222,"Racial Resentment, Empathy, and Support for Release during COVID-19: Results from a Survey Experiment",2021,Socius,GEO-07a23c2120ff,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/10659129251364219,105012613758,10.1177/10659129251364219,How Men React to Shifts in Gender Representation: Ignored Interests? Good for Society?,2025,Political Research Quarterly,GEO-07a2ca682b27,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/isq/sqab041,85125568915,10.1093/isq/sqab041,Ignoring the Messenger? Limits of Populist Rhetoric on Public Support for Foreign Development Aid,2022,International Studies Quarterly,GEO-07b57c870cfc,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/20539517231158636,85150162104,10.1177/20539517231158636,Designing privacy in personalized health: An empirical analysis,2023,Big Data and Society,GEO-07b8e6fb5a63,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3390/ijerph23050577,105040014846,10.3390/ijerph23050577,Narcissistic Self-Regulation and Norm Framing in Everyday Playground Encounters: Appraisal Processes in a Community-Based Experimental Study of Young Parents,2026,International Journal of Environmental Research and Public Health,GEO-07fca8b24e1a,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/jels.12364,85176118939,10.1111/jels.12364,Measuring law's normative force,2023,Journal of Empirical Legal Studies,GEO-07fe7afd1295,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.ssresearch.2025.103214,105006796046,10.1016/j.ssresearch.2025.103214,Red scare: How do negative perceptions of China impact Americans’ attitudes toward Asian Americans?,2025,Social Science Research,GEO-08106f3e9dec,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/01979183221142779,85147438282,10.1177/01979183221142779,Communicating Economic Evidence About Immigration Changes Attitudes and Policy Preferences,2024,International Migration Review,GEO-0811d9c8bac5,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1532673x20922525,85084977757,10.1177/1532673x20922525,Framing Automatic Voter Registration: Partisanship and Public Understanding of Automatic Voter Registration: Part of Special Symposium on Election Sciences,2020,American Politics Research,GEO-084d1bd218f1,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1002/brb3.2361,85116972333,10.1002/brb3.2361,Network-based rTMS to modulate working memory: The difficult choice of effective parameters for online interventions,2021,Brain and Behavior,GEO-085386f41e8f,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/09644016.2025.2604372,105025358511,10.1080/09644016.2025.2604372,Clinging to power: status threat and attitudes toward the renewable energy transition,2025,Environmental Politics,GEO-08c20cb1e4c4,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1532673x241281246,85203365249,10.1177/1532673x241281246,Choice Overload in Crowded Primary Elections,2025,American Politics Research,GEO-08cba1e246eb,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1354068816685933,85062288205,10.1177/1354068816685933,Trust across political conflicts: Evidence from a survey experiment in divided societies,2019,Party Politics,GEO-08cbfb269867,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/jopart/muac052,85183176250,10.1093/jopart/muac052,Linguistic Features of Public Service Encounters: How Spoken Administrative Language Affects Citizen Satisfaction,2024,Journal of Public Administration Research and Theory,GEO-08e3cea443ad,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/09692290.2022.2107043,85136198646,10.1080/09692290.2022.2107043,Strategic interdependence and preferences for debt mutualization in the eurozone,2023,Review of International Political Economy,GEO-08e900157e08,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/13597566.2024.2310680,85184418124,10.1080/13597566.2024.2310680,How cross-pressured local politicians choose government loyalty over local voters’ preferences. Lessons from a survey experiment in Norway,2025,Regional and Federal Studies,GEO-090a1ed7e779,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/pan.2018.21,85054485964,10.1017/pan.2018.21,Information and its Presentation: Treatment Effects in Low-Information vs. High-Information Experiments,2018,Political Analysis,GEO-0922aed54afc,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/00223433231221437,85186484465,10.1177/00223433231221437,External coercion and public support: The case of the US–China trade war,2025,Journal of Peace Research,GEO-0929a9b4fa56,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/00036846.2022.2041181,85125934416,10.1080/00036846.2022.2041181,Relatively accurate but absolutely off: U.S. residents’ estimates of relative and absolute economic mobility,2022,Applied Economics,GEO-092e1f182151,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/10584609.2014.1001930,84944162812,10.1080/10584609.2014.1001930,Should Science Class Be Fair? Frames and Values in the Evolution Debate,2015,Political Communication,GEO-0941c3cf3c0d,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/ssjj/jyae005,85206311501,10.1093/ssjj/jyae005,Public opinion and expert critique: reconsidering the role of constitutional scholars in Japan's security policy,2024,Social Science Japan Journal,GEO-094aaa5e9df8,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3389/fpsyg.2026.1772798,105043263783,10.3389/fpsyg.2026.1772798,"Drugs, diet, or surgery? How treatment type and willpower shape responsibility for weight loss and judgments of the physician and treatment",2026,Frontiers in Psychology,GEO-0955e774c9df,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/00027642241240359,105002975990,10.1177/00027642241240359,Influencing People’s Populist Attitudes With Rhetoric and Emotions: An Online Experiment in the United States,2025,American Behavioral Scientist,GEO-098de43eef09,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/09636625211012630,85105914411,10.1177/09636625211012630,The effects of media narratives about failures and discoveries in science on beliefs about and support for science,2021,Public Understanding of Science,GEO-0992bf99b780,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1038/s41558-023-01910-2,85184231605,10.1038/s41558-023-01910-2,A representative survey experiment of motivated climate change denial,2024,Nature Climate Change,GEO-09a2417310b2,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/1369183x.2016.1263554,84997605127,10.1080/1369183x.2016.1263554,Fearing what? Vignette experiments on anti-immigrant sentiments,2017,Journal of Ethnic and Migration Studies,GEO-09a703ef1ebe,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.appet.2024.107528,85196356886,10.1016/j.appet.2024.107528,Social impediments to meat-eaters’ adherence to critical calls for a meat-free diet: An experimental test of social norm and message source effects,2024,Appetite,GEO-09ac2af1de25,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.actpsy.2018.02.007,85042315721,10.1016/j.actpsy.2018.02.007,The effect of mood on integration of information in a multi-attribute decision task,2018,Acta Psychologica,GEO-09cf6c391fe1,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/23780231221149627,85147362147,10.1177/23780231221149627,How Americans Assess Intimate Partner Violence: Evidence from a Survey Experiment,2023,Socius,GEO-09d5e50db30a,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0010414014556212,85011635927,10.1177/0010414014556212,Conditional Receptivity to Citizen Participation: Evidence From a Survey Experiment in China,2017,Comparative Political Studies,GEO-09e9dc26754f,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s41025-019-00175-y,85074825621,10.1007/s41025-019-00175-y,Acceptance for decisions of the EU in Germany and Poland—evidence from a survey-experiment among students,2019,List Forum Fur Wirtschafts Und Finanzpolitik,GEO-0a0392b9ce93,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/spq.2023.26,85182696926,10.1017/spq.2023.26,Voter Approval of Bond Referendums: The Role of Bond Amount and Ballot Characteristics,2024,State Politics and Policy Quarterly,GEO-0a5ef3ba26d7,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0734371x20986839,85099290437,10.1177/0734371x20986839,Incentives Can’t Buy Me Knowledge: The Missing Effects of Appreciation and Aligned Performance Appraisals on Knowledge Sharing of Public Employees,2022,Review of Public Personnel Administration,GEO-0a865114848a,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/1467-9477.12250,85158078448,10.1111/1467-9477.12250,"Policy, office and votes: An experimental investigation of the dynamic aspect of party goals",2023,Scandinavian Political Studies,GEO-0a941b24ddb5,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/polp.12324,85071283228,10.1111/polp.12324,Static and Dynamic Models of Retrospective Voting: A Clarification and Application to the Individual Level,2019,Politics and Policy,GEO-0a9ac16f88c1,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/00111287251365273,105015786678,10.1177/00111287251365273,Cyber Hygiene Intentions: Assessing the Effects of Fear Appeal Styles Through Protection Motivation Theory and Individual Differences,2025,Crime and Delinquency,GEO-0ae6c17a1c40,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/lsi.2020.38,85104673716,10.1017/lsi.2020.38,An experimental investigation of the effect of supreme court justices' public rhetoric on perceptions of judicial legitimacy,2021,Law and Social Inquiry,GEO-0b210add6590,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/lap.2026.10050,105034442216,10.1017/lap.2026.10050,"Public Policies, Source Cues, and Stigma of Victims of Violence Against Women in Contexts of Impunity",2026,Latin American Politics and Society,GEO-0b49d88e7785,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/psrm.2023.39,85170076336,10.1017/psrm.2023.39,Incentivized choice in large-scale voting experiments,2024,Political Science Research and Methods,GEO-0b6341181efd,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/14614448211034159,85111852187,10.1177/14614448211034159,Polarized platforms? How partisanship shapes perceptions of “algorithmic news bias”,2023,New Media and Society,GEO-0b7845edbfa2,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/00111287241305059,85212392626,10.1177/00111287241305059,Getting the Facts Straight: A Survey Experiment of Crime and Immigration Attitudes,2026,Crime and Delinquency,GEO-0bfce8013bea,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.actpsy.2025.104727,85215415803,10.1016/j.actpsy.2025.104727,Nudging sustainable fashion choices: An experimental investigation on generation Z fashion consumers,2025,Acta Psychologica,GEO-0c01e0e7b095,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/padm.70042,105029050762,10.1111/padm.70042,Enhancing Citizens' Willingness to Engage in Co-Production: Insights Into Value Creation as a Key Motivator,2026,Public Administration,GEO-0c11cbf2dd3e,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/ijpor/edac011,85136039553,10.1093/ijpor/edac011,U.S. Public Support for the U.S.-NATO Alliance,2022,International Journal of Public Opinion Research,GEO-0c1df686d351,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1532673x15610190,84962176202,10.1177/1532673x15610190,"Stories or Science? Facts, Frames, and Policy Attitudes",2015,American Politics Research,GEO-0cbdb56c9d81,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s0003055425100877,105012936155,10.1017/s0003055425100877,Smoke and Mirrors: Strategic Messaging and the Politics of Noncompliance,2026,American Political Science Review,GEO-0ce0c56b25c8,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1371/journal.pone.0338029,105030323473,10.1371/journal.pone.0338029,Social judgments at the intersection of class and gender across cultures,2026,Plos One,GEO-0ce5ea7f34b3,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3390/s22228597,85142689311,10.3390/s22228597,Attempts to Attract Eyesight in E-Commerce May Have Negative Effects,2022,Sensors,GEO-0ce656324411,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1353/wp.2023.a908772,85187871781,10.1353/wp.2023.a908772,VOTING AGAINST AUTOCRACY,2023,World Politics,GEO-0cf5481782ff,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/0146167213480043,84878029641,10.1177/0146167213480043,"Act Your (Old) Age: Prescriptive, Ageist Biases Over Succession, Consumption, and Identity",2013,Personality and Social Psychology Bulletin,GEO-0d220937ff45,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/00223433231214406,85183879091,10.1177/00223433231214406,Public opinion on trading with the enemy: Trade’s effects on the risk of war,2025,Journal of Peace Research,GEO-0d311ec4fe66,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1037/pspi0000462,85194087797,10.1037/pspi0000462,Effects of Intellectual Humility in the Context of Affective Polarization: Approaching and Avoiding Others in Controversial Political Discussions,2024,Journal of Personality and Social Psychology,GEO-0d56f2a8ee90,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/qje/qjz029,85082055465,10.1093/qje/qjz029,Inflation Expectations and Firm Decisions: New Causal Evidence,2020,Quarterly Journal of Economics,GEO-0da3569ec06f,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3389/fpsyg.2022.973603,85143329887,10.3389/fpsyg.2022.973603,Cultural similarity predicts social inclusion of Muslims in Canada: A vignette-based experimental survey,2022,Frontiers in Psychology,GEO-0dac79774014,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/09546553.2024.2317801,85189991707,10.1080/09546553.2024.2317801,Combating the Terrorist Stigma: Communicating Rehabilitation and Reducing Barriers to Reintegration,2025,Terrorism and Political Violence,GEO-0dd76b6f5fa7,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.giq.2025.102009,85215597435,10.1016/j.giq.2025.102009,Unveiling civil servants' preferences: Human-machine matching vs. regulating algorithms in algorithmic decision-making——Insights from a survey experiment,2025,Government Information Quarterly,GEO-0e10dc4b45d2,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s11109-024-09943-9,85196106633,10.1007/s11109-024-09943-9,Can the Fairer Sex Save the Day? Voting for Women After Corruption Scandals in Latin America,2025,Political Behavior,GEO-0e5c0be3b444,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/07448481.2020.1841212,85095773124,10.1080/07448481.2020.1841212,Event-specific and individual factors impacting college students’ decisions to intervene in a potentially risky scenario,2022,Journal of American College Health,GEO-0e665c56cc3a,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/soin.12162,85013321881,10.1111/soin.12162,The Interplay between Equity and Gender Ideology in Perceived Housework Fairness: Evidence from an Experimental Vignette Design,2017,Sociological Inquiry,GEO-0e8289ab687c,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jebo.2026.107596,105038731360,10.1016/j.jebo.2026.107596,Targeting attitudes to combat sexual harassment: A randomized intervention in the Norwegian military,2026,Journal of Economic Behavior and Organization,GEO-0e93b6bcc9ea,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1136/bmjopen-2017-015955,85046985026,10.1136/bmjopen-2017-015955,Comparing perceived clarity of information on overdiagnosis used for breast and prostate cancer screening in England: An experimental survey,2017,BMJ Open,GEO-0e9f52f30144,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.geb.2024.08.002,85203270378,10.1016/j.geb.2024.08.002,A note on motivated cognition and discriminatory beliefs,2024,Games and Economic Behavior,GEO-0edab45b42fa,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/pere.12470,85146955489,10.1111/pere.12470,What counts as an acceptable reason for not communicating emotional support?,2023,Personal Relationships,GEO-0eebd3c0b354,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1017/s0007123423000698,85186852935,10.1017/s0007123423000698,Compensation and Tax Fairness: Evidence from Four Countries,2024,British Journal of Political Science,GEO-0f0ef3115759,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1080/14719037.2024.2370982,85197136994,10.1080/14719037.2024.2370982,How does the usage of artificial intelligence affect felt administrative accountability of street-level bureaucrats? The mediating effect of perceived discretion,2025,Public Management Review,GEO-0f89f232008d,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1002/job.70117,105045019324,10.1002/job.70117,Pregnancy Discrimination Is a Family Affair: Examining Crossover Effects in Couples,2026,Journal of Organizational Behavior,GEO-0f94a3b04bfb,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/socpro/spaa025,85130474353,10.1093/socpro/spaa025,Demobilizing or Activating? The Effect of Anti-Muslim Discrimination on Muslims' Counter-Extremism Engagement,2022,Social Problems,GEO-0fba4cd256ff,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.3390/ijerph182111189,85117619754,10.3390/ijerph182111189,Implementation of a wechat-based smoking cessation program for chinese smokers,2021,International Journal of Environmental Research and Public Health,GEO-0fc471781fd2,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1371/journal.pone.0341298,105047872627,10.1371/journal.pone.0341298,On the relationship of perceived inequality and policy preferences,2026,Plos One,GEO-0fe4bbf71090,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.jclepro.2020.124656,85093697794,10.1016/j.jclepro.2020.124656,Psychological distance from environmental pollution and willingness to participate in second-hand online transactions: An experimental survey in China,2021,Journal of Cleaner Production,GEO-1002eee50b02,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/17506352221101273,85131739595,10.1177/17506352221101273,Ringing true? The persuasiveness of Russian strategic narratives,2023,Media War and Conflict,GEO-1042b5f52d67,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1037/lhb0000613,105005963354,10.1037/lhb0000613,How Chatbot Communication Styles Impact Citizen Reports to Police: Testing Procedural Justice and Overaccommodation Approaches in a Survey Experiment,2025,Law and Human Behavior,GEO-1058c42e0c58,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1093/poq/nfae067,105008457356,10.1093/poq/nfae067,Ineffectiveness of Priming and Contextualizing Personal Weather Experiences: Evidence from a Survey Experiment on Summer Heat,2025,Public Opinion Quarterly,GEO-10739f2943b4,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1177/1077801220930823,85087411027,10.1177/1077801220930823,Investigating the Effects of Stealthing Justifications on Rape Perceptions,2021,Violence Against Women,GEO-107990e1b072,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s11292-023-09572-y,85159142294,10.1007/s11292-023-09572-y,"Police sexual assault investigation training, impulsivity, and officer intentions to arrest and use procedural justice: a randomized experiment",2024,Journal of Experimental Criminology,GEO-10a10d590edd,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1111/ajps.12897,85192691063,10.1111/ajps.12897,"When politicians behave badly: Political, democratic, and social consequences of political incivility",2025,American Journal of Political Science,GEO-111f75ee0a56,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1016/j.wasman.2019.04.015,85064639875,10.1016/j.wasman.2019.04.015,Impacts of pecuniary and non-pecuniary information on pro-environmental behavior: A household waste collection and disposal program in Surabaya city,2019,Waste Management,GEO-112a0e6b8018,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1007/s12144-022-03383-6,85133626531,10.1007/s12144-022-03383-6,Leading through affiliation: the effect of humor type and gender on likelihood of being perceived as a leader,2023,Current Psychology,GEO-112a749a724d,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.1136/bmjopen-2017-018355,85042092771,10.1136/bmjopen-2017-018355,Influence of overstated abstract conclusions on clinicians: A web-based randomised controlled trial,2017,BMJ Open,GEO-113603b98e5e,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
doi:10.5964/jspp.6381,85109182468,10.5964/jspp.6381,Prejudice in disguise: Which features determine the subtlety of ethnically prejudicial statements?,2021,Journal of Social and Political Psychology,GEO-113b9f28d27d,unreviewed,false,2,article of an author reaching total top100 or possible US top100 in either variant; all cutoff ties included
