authid,name,current_all_count,current_all_rank,current_all_position,current_us_count,current_us_rank,current_us_position,current_pool_count,current_pool_rank,current_pool_position,current_unclear,current_unreviewed,current_us_upper,full_all_count,full_all_rank,full_all_position,full_us_count,full_us_rank,full_us_position,full_pool_count,full_pool_rank,full_pool_position,full_unclear,full_unreviewed,full_us_upper,narrow_all_count,narrow_all_rank,narrow_all_position,narrow_us_count,narrow_us_rank,narrow_us_position,narrow_pool_count,narrow_pool_rank,narrow_pool_position,narrow_unclear,narrow_unreviewed,narrow_us_upper
59034222200,Minciocchi Urban M.,1,2190,7706,,,,,,,,,,1,2703,11630,0,510,11650,,,,0,1,1,1,2652,11102,0,506,11122,,,,0,1,1
59040028400,Lovell A.,1,2190,7707,,,,,,,,,,1,2703,11631,0,510,11651,,,,0,1,1,1,2652,11103,0,506,11123,,,,0,1,1
59041805600,Gagnon J.,0,,,,,,,,,,,,1,2703,11632,0,510,11652,,,,0,1,1,1,2652,11104,0,506,11124,,,,0,1,1
59046354700,He Y.,1,2190,7708,,,,,,,,,,1,2703,11633,1,151,490,,,,0,0,1,1,2652,11105,1,151,486,,,,0,0,1
59047036000,Yang T.Z.,3,513,980,,,,,,,,,,3,604,1166,0,510,1444,,,,0,3,3,3,599,1160,0,506,1434,,,,0,3,3
59050061800,Chen C.,0,,,,,,,,,,,,1,2703,11634,0,510,11653,,,,0,1,1,1,2652,11106,0,506,11125,,,,0,1,1
59056422500,Coulombe M.,1,2190,7709,,,,,,,,,,1,2703,11635,0,510,11654,,,,0,1,1,1,2652,11107,0,506,11126,,,,0,1,1
59056663800,Webster V.L.,0,,,,,,,,,,,,1,2703,11636,0,510,11655,,,,0,1,1,0,,,0,,,,,,0,0,0
59056762700,Schmidt K.T.,1,2190,7710,,,,,,,,,,1,2703,11637,0,510,11656,,,,0,1,1,1,2652,11108,0,506,11127,,,,0,1,1
59057237600,Yoshida T.,1,2190,7711,,,,,,,,,,1,2703,11638,0,510,11657,,,,0,1,1,1,2652,11109,0,506,11128,,,,0,1,1
59066498100,Song M.,1,2190,7712,,,,,,,,,,1,2703,11639,0,510,11658,,,,0,1,1,1,2652,11110,0,506,11129,,,,0,1,1
59070334600,Li Y.,0,,,,,,,,,,,,1,2703,11640,0,510,11659,,,,0,1,1,1,2652,11111,0,506,11130,,,,0,1,1
59074503700,Helgøy A.,4,292,509,,,,,,,,,,4,340,600,0,510,938,,,,0,4,4,4,340,595,0,506,929,,,,0,4,4
59080036600,Yıldız E.,0,,,,,,,,,,,,1,2703,11641,0,510,11660,,,,0,1,1,1,2652,11112,0,506,11131,,,,0,1,1
59088128000,Rohde J.S.,0,,,,,,,,,,,,1,2703,11642,0,510,11661,,,,0,1,1,1,2652,11113,0,506,11132,,,,0,1,1
59090459200,Bartsch S.C.,1,2190,7713,,,,,,,,,,1,2703,11643,0,510,11662,,,,0,1,1,1,2652,11114,0,506,11133,,,,0,1,1
59092133100,Zhang M.,0,,,,,,,,,,,,1,2703,11644,0,510,11663,,,,1,0,1,1,2652,11115,0,506,11134,,,,1,0,1
59093820500,Li L.,1,2190,7714,,,,,,,,,,1,2703,11645,0,510,11664,,,,0,1,1,1,2652,11116,0,506,11135,,,,0,1,1
59097561000,Son Y.J.,0,,,,,,,,,,,,1,2703,11646,0,510,11665,,,,0,1,1,1,2652,11117,0,506,11136,,,,0,1,1
59097684000,Lin C.,0,,,,,,,,,,,,1,2703,11647,0,510,11666,,,,1,0,1,1,2652,11118,0,506,11137,,,,1,0,1
59098761400,Li R.,0,,,,,,,,,,,,1,2703,11648,0,510,11667,,,,0,1,1,1,2652,11119,0,506,11138,,,,0,1,1
59099876500,Prince A.E.R.,1,2190,7715,,,,,,,,,,1,2703,11649,0,510,11668,,,,0,1,1,1,2652,11120,0,506,11139,,,,0,1,1
59107145900,Peng C.,1,2190,7716,,,,,,,,,,1,2703,11650,0,510,11669,,,,0,1,1,1,2652,11121,0,506,11140,,,,0,1,1
59111400900,Hao F.,0,,,,,,,,,,,,1,2703,11651,0,510,11670,,,,0,1,1,0,,,0,,,,,,0,0,0
59114100700,Nunes F.,1,2190,7717,,,,,,,,,,2,1170,2666,0,510,2853,,,,0,2,2,2,1164,2615,0,506,2798,,,,0,2,2
59116871300,Jiang H.,1,2190,7718,,,,,,,,,,1,2703,11652,0,510,11671,,,,0,1,1,1,2652,11122,0,506,11141,,,,0,1,1
59117601100,Schulman J.,1,2190,7719,,,,,,,,,,1,2703,11653,0,510,11672,,,,0,1,1,1,2652,11123,0,506,11142,,,,0,1,1
59117614600,Huang Z.,0,,,,,,,,,,,,1,2703,11654,0,510,11673,,,,0,1,1,1,2652,11124,0,506,11143,,,,0,1,1
59123576700,Wang L.,1,2190,7720,,,,,,,,,,1,2703,11655,1,151,491,,,,0,0,1,1,2652,11125,1,151,487,,,,0,0,1
59124534000,Benthem M.S.,1,2190,7721,,,,,,,,,,1,2703,11656,0,510,11674,,,,0,1,1,1,2652,11126,0,506,11144,,,,0,1,1
59125555500,Han J.Y.,1,2190,7722,,,,,,,,,,1,2703,11657,0,510,11675,,,,0,1,1,1,2652,11127,0,506,11145,,,,0,1,1
59126504500,Tan Y.B.,1,2190,7723,,,,,,,,,,0,,,0,,,,,,0,0,0,0,,,0,,,,,,0,0,0
59128710300,Zhao R.,0,,,,,,,,,,,,1,2703,11658,0,510,11676,,,,0,1,1,1,2652,11128,0,506,11146,,,,0,1,1
59129297500,Kasperska A.,1,2190,7724,,,,,,,,,,1,2703,11659,0,510,11677,,,,0,1,1,1,2652,11129,0,506,11147,,,,0,1,1
59131912500,Sheng G.Q.,0,,,,,,,,,,,,1,2703,11660,0,510,11678,,,,0,1,1,1,2652,11130,0,506,11148,,,,0,1,1
59132785700,Oh S.,1,2190,7725,,,,,,,,,,1,2703,11661,1,151,492,,,,0,0,1,1,2652,11131,1,151,488,,,,0,0,1
59133069100,Jiang Q.,0,,,,,,,,,,,,1,2703,11662,0,510,11679,,,,0,1,1,1,2652,11132,0,506,11149,,,,0,1,1
59136006400,Suntay O.,1,2190,7726,,,,,,,,,,1,2703,11663,0,510,11680,,,,0,1,1,1,2652,11133,0,506,11150,,,,0,1,1
59137707900,Vilalta D.,0,,,,,,,,,,,,1,2703,11664,0,510,11681,,,,0,1,1,1,2652,11134,0,506,11151,,,,0,1,1
59140908200,Knöchelmann L.,0,,,,,,,,,,,,1,2703,11665,0,510,11682,,,,0,1,1,1,2652,11135,0,506,11152,,,,0,1,1
59147403300,Fliethmann A.,1,2190,7727,,,,,,,,,,1,2703,11666,0,510,11683,,,,0,1,1,1,2652,11136,0,506,11153,,,,0,1,1
59148562800,Qiu X.,1,2190,7728,,,,,,,,,,1,2703,11667,0,510,11684,,,,0,1,1,1,2652,11137,0,506,11154,,,,0,1,1
59148816100,Fleming A.M.C.,2,984,2157,,,,,,,,,,2,1170,2667,0,510,2854,,,,0,2,2,2,1164,2616,0,506,2799,,,,0,2,2
59149932400,Xiao D.,1,2190,7729,,,,,,,,,,1,2703,11668,0,510,11685,,,,1,0,1,1,2652,11138,0,506,11155,,,,1,0,1
59150296200,Yun C.,0,,,,,,,,,,,,1,2703,11669,0,510,11686,,,,0,1,1,1,2652,11139,0,506,11156,,,,0,1,1
59150863200,Hong Y.A.,0,,,,,,,,,,,,1,2703,11670,0,510,11687,,,,0,1,1,1,2652,11140,0,506,11157,,,,0,1,1
59151453600,Jeune N.,1,2190,7730,,,,,,,,,,1,2703,11671,0,510,11688,,,,0,1,1,1,2652,11141,0,506,11158,,,,0,1,1
59151474600,Waldspurger G.,1,2190,7731,,,,,,,,,,1,2703,11672,0,510,11689,,,,0,1,1,1,2652,11142,0,506,11159,,,,0,1,1
59151607000,Brusseel A.,1,2190,7732,,,,,,,,,,1,2703,11673,0,510,11690,,,,0,1,1,1,2652,11143,0,506,11160,,,,0,1,1
59151620600,Zhang Y.,1,2190,7733,,,,,,,,,,1,2703,11674,0,510,11691,,,,0,1,1,1,2652,11144,0,506,11161,,,,0,1,1
59151638100,Chiancone O.,1,2190,7734,,,,,,,,,,1,2703,11675,0,510,11692,,,,0,1,1,1,2652,11145,0,506,11162,,,,0,1,1
59157643100,Van Allen E.M.,1,2190,7735,,,,,,,,,,1,2703,11676,0,510,11693,,,,0,1,1,1,2652,11146,0,506,11163,,,,0,1,1
59157808300,Papp Z.,1,2190,7736,,,,,,,,,,1,2703,11677,0,510,11694,,,,0,1,1,1,2652,11147,0,506,11164,,,,0,1,1
59157812900,O’Brien R.,5,166,291,,,,,,,,,,5,195,339,0,510,713,,,,0,5,5,5,195,339,0,506,709,,,,0,5,5
59161178600,Smith N.L.,1,2190,7737,,,,,,,,,,1,2703,11678,0,510,11695,,,,0,1,1,1,2652,11148,0,506,11165,,,,0,1,1
59161342100,Meywirth S.,0,,,,,,,,,,,,1,2703,11679,0,510,11696,,,,0,1,1,1,2652,11149,0,506,11166,,,,0,1,1
59162064100,Ahmad W.,0,,,,,,,,,,,,1,2703,11680,0,510,11697,,,,0,1,1,1,2652,11150,0,506,11167,,,,0,1,1
59164247200,Lagos F.,0,,,,,,,,,,,,1,2703,11681,0,510,11698,,,,0,1,1,1,2652,11151,0,506,11168,,,,0,1,1
59166128300,Koenig P.D.,1,2190,7738,,,,,,,,,,1,2703,11682,0,510,11699,,,,0,0,0,1,2652,11152,0,506,11169,,,,0,0,0
59166654700,Zhang Y.,1,2190,7739,,,,,,,,,,1,2703,11683,0,510,11700,,,,0,1,1,1,2652,11153,0,506,11170,,,,0,1,1
59166851600,Tikkanen M.,0,,,,,,,,,,,,1,2703,11684,0,510,11701,,,,0,1,1,1,2652,11154,0,506,11171,,,,0,1,1
59168262900,Chu J.,0,,,,,,,,,,,,1,2703,11685,0,510,11702,,,,0,1,1,1,2652,11155,0,506,11172,,,,0,1,1
59168682400,Wei J.,1,2190,7740,,,,,,,,,,1,2703,11686,0,510,11703,,,,0,1,1,1,2652,11156,0,506,11173,,,,0,1,1
59168807800,Stumpf E.,1,2190,7741,,,,,,,,,,1,2703,11687,0,510,11704,,,,0,1,1,1,2652,11157,0,506,11174,,,,0,1,1
59169334500,Rothert-Schnell C.,0,,,,,,,,,,,,1,2703,11688,0,510,11705,,,,0,1,1,1,2652,11158,0,506,11175,,,,0,1,1
59169738700,Schwartz J.A.,1,2190,7742,,,,,,,,,,1,2703,11689,0,510,11706,,,,0,1,1,1,2652,11159,0,506,11176,,,,0,1,1
59169847500,High C.M.,0,,,,,,,,,,,,1,2703,11690,0,510,11707,,,,0,1,1,1,2652,11160,0,506,11177,,,,0,1,1
59170637300,Fitzgerald J.,1,2190,7743,,,,,,,,,,1,2703,11691,0,510,11708,,,,0,1,1,1,2652,11161,0,506,11178,,,,0,1,1
59172175600,Niu X.,1,2190,7744,,,,,,,,,,1,2703,11692,0,510,11709,,,,0,1,1,1,2652,11162,0,506,11179,,,,0,1,1
59172175700,Xie W.,1,2190,7745,,,,,,,,,,1,2703,11693,0,510,11710,,,,0,1,1,1,2652,11163,0,506,11180,,,,0,1,1
59173521500,Diether E.,1,2190,7746,,,,,,,,,,1,2703,11694,0,510,11711,,,,0,1,1,1,2652,11164,0,506,11181,,,,0,1,1
59175792400,May D.,1,2190,7747,,,,,,,,,,1,2703,11695,0,510,11712,,,,0,1,1,1,2652,11165,0,506,11182,,,,0,1,1
59177099500,Sun X.,1,2190,7748,,,,,,,,,,1,2703,11696,0,510,11713,,,,0,1,1,1,2652,11166,0,506,11183,,,,0,1,1
59177929400,Zhou H.,0,,,,,,,,,,,,1,2703,11697,0,510,11714,,,,0,1,1,1,2652,11167,0,506,11184,,,,0,1,1
59180236800,Moore J.,1,2190,7749,,,,,,,,,,1,2703,11698,0,510,11715,,,,0,1,1,1,2652,11168,0,506,11185,,,,0,1,1
59180490500,Schiess J.,0,,,,,,,,,,,,1,2703,11699,0,510,11716,,,,0,1,1,1,2652,11169,0,506,11186,,,,0,1,1
59185620500,Drenth A.,0,,,,,,,,,,,,1,2703,11700,0,510,11717,,,,0,1,1,1,2652,11170,0,506,11187,,,,0,1,1
59193327600,Shi D.,1,2190,7750,,,,,,,,,,1,2703,11701,0,510,11718,,,,0,1,1,1,2652,11171,0,506,11188,,,,0,1,1
59193664800,de Koning J.,1,2190,7751,,,,,,,,,,1,2703,11702,0,510,11719,,,,0,1,1,1,2652,11172,0,506,11189,,,,0,1,1
59196278600,Young B.,0,,,,,,,,,,,,1,2703,11703,0,510,11720,,,,0,1,1,1,2652,11173,0,506,11190,,,,0,1,1
59198330900,Raz G.,0,,,,,,,,,,,,1,2703,11704,0,510,11721,,,,0,1,1,1,2652,11174,0,506,11191,,,,0,1,1
59198593000,Flamer R.,0,,,,,,,,,,,,1,2703,11705,0,510,11722,,,,1,0,1,1,2652,11175,0,506,11192,,,,1,0,1
59198816600,Reidinger V.,2,984,2158,,,,,,,,,,2,1170,2668,0,510,2855,,,,0,2,2,2,1164,2617,0,506,2800,,,,0,2,2
59201746300,Yang Q.,1,2190,7752,,,,,,,,,,1,2703,11706,0,510,11723,,,,0,1,1,1,2652,11176,0,506,11193,,,,0,1,1
59204736700,Nam J.,1,2190,7753,,,,,,,,,,2,1170,2669,0,510,2856,,,,1,1,2,2,1164,2618,0,506,2801,,,,1,1,2
59205169000,Eidheim M.R.,1,2190,7754,,,,,,,,,,1,2703,11707,0,510,11724,,,,0,1,1,1,2652,11177,0,506,11194,,,,0,1,1
59205569600,Zhai J.,0,,,,,,,,,,,,1,2703,11708,0,510,11725,,,,0,1,1,1,2652,11178,0,506,11195,,,,0,1,1
59207049300,Zeddies H.H.,0,,,,,,,,,,,,1,2703,11709,0,510,11726,,,,0,1,1,1,2652,11179,0,506,11196,,,,0,1,1
59210421300,Neff O.T.,1,2190,7755,,,,,,,,,,1,2703,11710,0,510,11727,,,,0,1,1,1,2652,11180,0,506,11197,,,,0,1,1
59213468700,Gunes U.,1,2190,7756,,,,,,,,,,1,2703,11711,0,510,11728,,,,0,1,1,1,2652,11181,0,506,11198,,,,0,1,1
59215395000,Townsend K.,1,2190,7757,,,,,,,,,,1,2703,11712,0,510,11729,,,,0,1,1,1,2652,11182,0,506,11199,,,,0,1,1
59217065900,Jiang Y.,1,2190,7758,,,,,,,,,,1,2703,11713,0,510,11730,,,,0,1,1,1,2652,11183,0,506,11200,,,,0,1,1
59219159300,Trail M.,1,2190,7759,,,,,,,,,,1,2703,11714,0,510,11731,,,,0,1,1,1,2652,11184,0,506,11201,,,,0,1,1
59220557100,Numa K.,1,2190,7760,,,,,,,,,,1,2703,11715,0,510,11732,,,,0,1,1,1,2652,11185,0,506,11202,,,,0,1,1
59224292000,Becvar K.,1,2190,7761,,,,,,,,,,1,2703,11716,0,510,11733,,,,0,1,1,1,2652,11186,0,506,11203,,,,0,1,1
59228120100,Moreira J.A.,1,2190,7762,,,,,,,,,,1,2703,11717,0,510,11734,,,,0,1,1,1,2652,11187,0,506,11204,,,,0,1,1
59228496900,Lammers R.,1,2190,7763,,,,,,,,,,1,2703,11718,0,510,11735,,,,0,1,1,1,2652,11188,0,506,11205,,,,0,1,1
59228537400,Lu C.,0,,,,,,,,,,,,1,2703,11719,0,510,11736,,,,0,1,1,1,2652,11189,0,506,11206,,,,0,1,1
59230207500,Marlier J.,1,2190,7764,,,,,,,,,,1,2703,11720,0,510,11737,,,,0,1,1,1,2652,11190,0,506,11207,,,,0,1,1
59230647200,Kittel R.C.,1,2190,7765,,,,,,,,,,1,2703,11721,0,510,11738,,,,0,1,1,1,2652,11191,0,506,11208,,,,0,1,1
59233675800,Lv B.,1,2190,7766,,,,,,,,,,1,2703,11722,0,510,11739,,,,1,0,1,1,2652,11192,0,506,11209,,,,1,0,1
59234628500,Iten T.,1,2190,7767,,,,,,,,,,1,2703,11723,0,510,11740,,,,0,1,1,1,2652,11193,0,506,11210,,,,0,1,1
59236426600,Li Q.,0,,,,,,,,,,,,1,2703,11724,0,510,11741,,,,0,1,1,1,2652,11194,0,506,11211,,,,0,1,1
59239312200,Li Y.,0,,,,,,,,,,,,1,2703,11725,0,510,11742,,,,1,0,1,1,2652,11195,0,506,11212,,,,1,0,1
59239735400,Han Y.,1,2190,7768,,,,,,,,,,1,2703,11726,0,510,11743,,,,0,1,1,1,2652,11196,0,506,11213,,,,0,1,1
59240127600,Aminot K.,1,2190,7769,,,,,,,,,,1,2703,11727,0,510,11744,,,,0,1,1,1,2652,11197,0,506,11214,,,,0,1,1
59240655000,Griffith R.,1,2190,7770,,,,,,,,,,1,2703,11728,0,510,11745,,,,0,1,1,1,2652,11198,0,506,11215,,,,0,1,1
59241457800,Drach V.,0,,,,,,,,,,,,1,2703,11729,0,510,11746,,,,0,1,1,1,2652,11199,0,506,11216,,,,0,1,1
59245927500,Halm W.M.,1,2190,7771,,,,,,,,,,1,2703,11730,0,510,11747,,,,0,1,1,1,2652,11200,0,506,11217,,,,0,1,1
59248047100,Ayasli E.,1,2190,7772,,,,,,,,,,1,2703,11731,0,510,11748,,,,0,1,1,1,2652,11201,0,506,11218,,,,0,1,1
59249348900,Sorg A.,1,2190,7773,,,,,,,,,,1,2703,11732,0,510,11749,,,,0,1,1,1,2652,11202,0,506,11219,,,,0,1,1
59250346400,Jaffe J.,1,2190,7774,,,,,,,,,,1,2703,11733,0,510,11750,,,,0,1,1,1,2652,11203,0,506,11220,,,,0,1,1
59250481000,Horne L.,0,,,,,,,,,,,,1,2703,11734,0,510,11751,,,,0,1,1,1,2652,11204,0,506,11221,,,,0,1,1
59250566600,Wei J.,1,2190,7775,,,,,,,,,,1,2703,11735,0,510,11752,,,,0,1,1,1,2652,11205,0,506,11222,,,,0,1,1
59252966700,Kalwa V.,1,2190,7776,,,,,,,,,,1,2703,11736,0,510,11753,,,,0,1,1,1,2652,11206,0,506,11223,,,,0,1,1
59253408900,Hammes M.,1,2190,7777,,,,,,,,,,1,2703,11737,0,510,11754,,,,0,1,1,1,2652,11207,0,506,11224,,,,0,1,1
59254605100,Clarysse M.,1,2190,7778,,,,,,,,,,1,2703,11738,0,510,11755,,,,0,1,1,1,2652,11208,0,506,11225,,,,0,1,1
59254966600,Mrazovac A.,0,,,,,,,,,,,,1,2703,11739,0,510,11756,,,,0,1,1,1,2652,11209,0,506,11226,,,,0,1,1
59255025500,Berden J.,0,,,,,,,,,,,,1,2703,11740,0,510,11757,,,,0,1,1,1,2652,11210,0,506,11227,,,,0,1,1
59255610200,Macke E.,1,2190,7779,,,,,,,,,,1,2703,11741,0,510,11758,,,,0,1,1,1,2652,11211,0,506,11228,,,,0,1,1
59255677200,Jeon M.,0,,,,,,,,,,,,1,2703,11742,0,510,11759,,,,0,1,1,1,2652,11212,0,506,11229,,,,0,1,1
59256700400,Williams-Baron E.,1,2190,7780,,,,,,,,,,1,2703,11743,0,510,11760,,,,0,1,1,1,2652,11213,0,506,11230,,,,0,1,1
59259669200,Ahonen S.,1,2190,7781,,,,,,,,,,1,2703,11744,0,510,11761,,,,0,1,1,1,2652,11214,0,506,11231,,,,0,1,1
59260235400,Lu X.,1,2190,7782,,,,,,,,,,1,2703,11745,0,510,11762,,,,0,1,1,1,2652,11215,0,506,11232,,,,0,1,1
59264359700,Gaab J.,0,,,,,,,,,,,,1,2703,11746,0,510,11763,,,,0,1,1,0,,,0,,,,,,0,0,0
59265841600,Wronski L.,1,2190,7783,,,,,,,,,,1,2703,11747,0,510,11764,,,,0,1,1,1,2652,11216,0,506,11233,,,,0,1,1
59268617900,Lall R.,0,,,,,,,,,,,,1,2703,11748,0,510,11765,,,,0,1,1,1,2652,11217,0,506,11234,,,,0,1,1
59268664900,Ludwig J.M.,1,2190,7784,,,,,,,,,,1,2703,11749,0,510,11766,,,,0,1,1,1,2652,11218,0,506,11235,,,,0,1,1
59268822200,Simmons A.J.,4,292,510,,,,,,,,,,4,340,601,0,510,939,,,,0,4,4,4,340,596,0,506,930,,,,0,4,4
59271121100,Cook S.,0,,,,,,,,,,,,1,2703,11750,0,510,11767,,,,0,1,1,1,2652,11219,0,506,11236,,,,0,1,1
59271893400,Rasmussen R.H.,1,2190,7785,,,,,,,,,,1,2703,11751,0,510,11768,,,,0,1,1,1,2652,11220,0,506,11237,,,,0,1,1
59275424300,Shapsis S.,1,2190,7786,,,,,,,,,,1,2703,11752,1,151,493,,,,0,0,1,1,2652,11221,1,151,489,,,,0,0,1
59277196900,Chen J.,1,2190,7787,,,,,,,,,,1,2703,11753,0,510,11769,,,,0,1,1,1,2652,11222,0,506,11238,,,,0,1,1
59277705200,Yan R.,1,2190,7788,,,,,,,,,,1,2703,11754,0,510,11770,,,,0,1,1,1,2652,11223,0,506,11239,,,,0,1,1
59279314200,Umbra R.,1,2190,7789,,,,,,,,,,1,2703,11755,0,510,11771,,,,0,1,1,1,2652,11224,0,506,11240,,,,0,1,1
59286180000,Abdala M.B.,1,2190,7790,,,,,,,,,,1,2703,11756,0,510,11772,,,,0,1,1,1,2652,11225,0,506,11241,,,,0,1,1
59288256300,Xu W.,1,2190,7791,,,,,,,,,,1,2703,11757,0,510,11773,,,,0,1,1,1,2652,11226,0,506,11242,,,,0,1,1
59289552000,Müller-Engelmann M.,1,2190,7792,,,,,,,,,,1,2703,11758,0,510,11774,,,,0,1,1,1,2652,11227,0,506,11243,,,,0,1,1
59293404900,Hilboesen O.,0,,,,,,,,,,,,1,2703,11759,0,510,11775,,,,0,1,1,1,2652,11228,0,506,11244,,,,0,1,1
59293740400,Pradella L.,0,,,,,,,,,,,,1,2703,11760,0,510,11776,,,,0,1,1,1,2652,11229,0,506,11245,,,,0,1,1
59294247400,Shrestha S.,1,2190,7793,,,,,,,,,,1,2703,11761,0,510,11777,,,,0,1,1,1,2652,11230,0,506,11246,,,,0,1,1
59297268300,Han J.,1,2190,7794,,,,,,,,,,1,2703,11762,0,510,11778,,,,0,1,1,1,2652,11231,0,506,11247,,,,0,1,1
59298731700,Remsö A.,1,2190,7795,,,,,,,,,,1,2703,11763,0,510,11779,,,,0,1,1,1,2652,11232,0,506,11248,,,,0,1,1
59299679700,Graf T.R.,1,2190,7796,,,,,,,,,,1,2703,11764,0,510,11780,,,,0,1,1,1,2652,11233,0,506,11249,,,,0,1,1
59300042100,Swint K.,1,2190,7797,,,,,,,,,,1,2703,11765,0,510,11781,,,,0,1,1,1,2652,11234,0,506,11250,,,,0,1,1
59300607800,Chimbaru R.,1,2190,7798,,,,,,,,,,1,2703,11766,0,510,11782,,,,0,1,1,1,2652,11235,0,506,11251,,,,0,1,1
59302049800,Pena P.,0,,,,,,,,,,,,1,2703,11767,0,510,11783,,,,0,1,1,0,,,0,,,,,,0,0,0
59304055700,Zhao K.,0,,,,,,,,,,,,1,2703,11768,0,510,11784,,,,0,1,1,1,2652,11236,0,506,11252,,,,0,1,1
59305345400,Ghaffari Feyzabadi J.,1,2190,7799,,,,,,,,,,1,2703,11769,0,510,11785,,,,0,1,1,1,2652,11237,0,506,11253,,,,0,1,1
59307269800,Tan Z.,0,,,,,,,,,,,,1,2703,11770,0,510,11786,,,,0,1,1,1,2652,11238,0,506,11254,,,,0,1,1
59308908200,Norton T.,0,,,,,,,,,,,,1,2703,11771,0,510,11787,,,,0,1,1,1,2652,11239,0,506,11255,,,,0,1,1
59309222200,Lee E.I.l.,1,2190,7800,,,,,,,,,,1,2703,11772,0,510,11788,,,,0,1,1,1,2652,11240,0,506,11256,,,,0,1,1
59309403100,Mon S.O.,1,2190,7801,,,,,,,,,,1,2703,11773,0,510,11789,,,,0,1,1,1,2652,11241,0,506,11257,,,,0,1,1
59311587000,Heinz A.,0,,,,,,,,,,,,1,2703,11774,0,510,11790,,,,0,1,1,1,2652,11242,0,506,11258,,,,0,1,1
59316274500,Keenan C.,0,,,,,,,,,,,,1,2703,11775,0,510,11791,,,,0,1,1,1,2652,11243,0,506,11259,,,,0,1,1
59318301900,Pan B.D.,0,,,,,,,,,,,,1,2703,11776,0,510,11792,,,,0,1,1,1,2652,11244,0,506,11260,,,,0,1,1
59319310200,Hillo J.,1,2190,7802,,,,,,,,,,1,2703,11777,0,510,11793,,,,0,1,1,1,2652,11245,0,506,11261,,,,0,1,1
59320573300,Gong J.,1,2190,7803,,,,,,,,,,1,2703,11778,0,510,11794,,,,0,1,1,1,2652,11246,0,506,11262,,,,0,1,1
59328840200,Wesdorp J.,1,2190,7804,,,,,,,,,,1,2703,11779,0,510,11795,,,,0,1,1,1,2652,11247,0,506,11263,,,,0,1,1
59329924200,Margaret Y.M.,1,2190,7805,,,,,,,,,,1,2703,11780,0,510,11796,,,,0,1,1,1,2652,11248,0,506,11264,,,,0,1,1
59329950700,Dzebo S.,1,2190,7806,,,,,,,,,,1,2703,11781,0,510,11797,,,,0,1,1,1,2652,11249,0,506,11265,,,,0,1,1
59330581800,Hawthorne S.,1,2190,7807,,,,,,,,,,1,2703,11782,0,510,11798,,,,0,1,1,1,2652,11250,0,506,11266,,,,0,1,1
59330608900,Clark R.,1,2190,7808,,,,,,,,,,1,2703,11783,0,510,11799,,,,0,1,1,1,2652,11251,0,506,11267,,,,0,1,1
59332702400,Stephan J.,1,2190,7809,,,,,,,,,,1,2703,11784,0,510,11800,,,,0,1,1,1,2652,11252,0,506,11268,,,,0,1,1
59334360400,Suh J.K.,1,2190,7810,,,,,,,,,,1,2703,11785,0,510,11801,,,,0,1,1,1,2652,11253,0,506,11269,,,,0,1,1
59335033200,Hemmen A.,1,2190,7811,,,,,,,,,,1,2703,11786,0,510,11802,,,,0,1,1,1,2652,11254,0,506,11270,,,,0,1,1
59335539200,Umanzor M.J.,0,,,,,,,,,,,,1,2703,11787,0,510,11803,,,,0,1,1,1,2652,11255,0,506,11271,,,,0,1,1
59336482700,Liu K.,1,2190,7812,,,,,,,,,,1,2703,11788,0,510,11804,,,,0,0,0,1,2652,11256,0,506,11272,,,,0,0,0
59341138500,CHI F.,0,,,,,,,,,,,,1,2703,11789,0,510,11805,,,,0,1,1,1,2652,11257,0,506,11273,,,,0,1,1
59345182500,Wu J.,0,,,,,,,,,,,,1,2703,11790,0,510,11806,,,,0,1,1,0,,,0,,,,,,0,0,0
59348291200,Li K.,1,2190,7813,,,,,,,,,,1,2703,11791,0,510,11807,,,,0,1,1,1,2652,11258,0,506,11274,,,,0,1,1
59350093300,Barbosa T.,1,2190,7814,,,,,,,,,,1,2703,11792,0,510,11808,,,,0,0,0,1,2652,11259,0,506,11275,,,,0,0,0
59350371600,Zhang B.,1,2190,7815,,,,,,,,,,1,2703,11793,0,510,11809,,,,0,1,1,1,2652,11260,0,506,11276,,,,0,1,1
59353207000,Jeong J.,1,2190,7816,,,,,,,,,,1,2703,11794,1,151,494,,,,0,0,1,1,2652,11261,1,151,490,,,,0,0,1
59357366100,He S.,1,2190,7817,,,,,,,,,,1,2703,11795,0,510,11810,,,,0,1,1,1,2652,11262,0,506,11277,,,,0,1,1
59358432100,Syifani G.A.,1,2190,7818,,,,,,,,,,1,2703,11796,0,510,11811,,,,0,1,1,1,2652,11263,0,506,11278,,,,0,1,1
59359106100,Rasquinha M.,0,,,,,,,,,,,,1,2703,11797,0,510,11812,,,,0,1,1,1,2652,11264,0,506,11279,,,,0,1,1
59361362200,Howard E.,1,2190,7819,,,,,,,,,,1,2703,11798,0,510,11813,,,,0,1,1,1,2652,11265,0,506,11280,,,,0,1,1
59362149800,Green B.,1,2190,7820,,,,,,,,,,1,2703,11799,0,510,11814,,,,0,1,1,1,2652,11266,0,506,11281,,,,0,1,1
59362771800,Kukula A.,1,2190,7821,,,,,,,,,,1,2703,11800,0,510,11815,,,,0,1,1,1,2652,11267,0,506,11282,,,,0,1,1
59364264000,Lappin K.,0,,,,,,,,,,,,1,2703,11801,0,510,11816,,,,0,1,1,1,2652,11268,0,506,11283,,,,0,1,1
