scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,candidate,named_base,named_extra,guarded_design,procedure,reading_assignment,latest_revised,initial_concepts,initial_exposure,initial_exposure_human
84930726235,10.1111/puar.12401,2016,17167,Public Administration Review,Representative Bureaucracy and the Willingness to Coproduce: An Experimental Study,doi:10.1111/puar.12401,84930726235,true,true,false,false,false,false,true,true,true,true
84931077293,10.1111/puar.12406,2016,17167,Public Administration Review,Interpreting Performance Information: Motivated Reasoning or Unbiased Comprehension,doi:10.1111/puar.12406,84931077293,true,true,false,false,true,false,true,true,true,true
84941784146,10.1111/puar.12441,2016,17167,Public Administration Review,Perceptions of Public and Private Performance: Evidence from a Survey Experiment,doi:10.1111/puar.12441,84941784146,true,true,false,false,false,false,true,true,true,true
84947968623,10.1111/puar.12474,2016,17167,Public Administration Review,Citizen Attributions of Blame in Third-Party Governance,doi:10.1111/puar.12474,84947968623,true,true,false,false,false,false,true,true,true,true
85042566118,10.1111/puar.12824,2018,17167,Public Administration Review,Never Change a Winning Policy? Public Sector Performance and Politicians' Preferences for Reforms,doi:10.1111/puar.12824,85042566118,true,true,false,true,false,false,true,true,true,true
85042631025,10.1111/puar.12920,2018,17167,Public Administration Review,"Analyzing the Complexity of Performance Information Use: Experiments with Stakeholders to Disaggregate Dimensions of Performance, Data Sources, and Data Types",doi:10.1111/puar.12920,85042631025,true,true,false,false,false,false,true,true,true,true
85052493991,10.1111/puar.12947,2018,17167,Public Administration Review,Zone of Acceptance under Performance Measurement: Does Performance Information Affect Employee Acceptance of Management Authority?,doi:10.1111/puar.12947,85052493991,true,true,false,false,false,false,true,true,true,true
85059288924,10.1111/puar.12952,2019,17167,Public Administration Review,Stereotypes in Context: How and When Do Street-Level Bureaucrats Use Class Stereotypes?,doi:10.1111/puar.12952,85059288924,true,true,false,false,false,false,true,true,true,true
85050452577,10.1111/puar.12969,2018,17167,Public Administration Review,Framing Effects under Different Uses of Performance Information: An Experimental Study on Public Managers,doi:10.1111/puar.12969,85050452577,true,true,false,false,false,false,true,true,true,true
85057251024,10.1111/puar.13006,2019,17167,Public Administration Review,Different Shades of Gray: A Priming Experimental Study on How Institutional Logics Influence Organizational Actor Judgment,doi:10.1111/puar.13006,85057251024,true,false,false,false,true,false,false,true,false,false
85059252534,10.1111/puar.13012,2019,17167,Public Administration Review,Biased Altruism: Islamophobia and Donor Support for Global Humanitarian Organizations,doi:10.1111/puar.13012,85059252534,true,true,false,false,false,false,true,true,true,true
85075308271,10.1111/puar.13118,2020,17167,Public Administration Review,Why Public Employees Rebel: Guerrilla Government in the Public Sector,doi:10.1111/puar.13118,85075308271,true,true,false,false,false,false,true,true,true,true
85077022750,10.1111/puar.13133,2020,17167,Public Administration Review,Does Administrative Burden Influence Public Support for Government Programs? Evidence from a Survey Experiment,doi:10.1111/puar.13133,85077022750,true,true,false,false,true,false,true,true,true,true
85077391560,10.1111/puar.13138,2020,17167,Public Administration Review,When Will Public Officials Listen? A Vignette Experiment on the Effects of Input Legitimacy on Public Officials’ Willingness to Use Public Participation,doi:10.1111/puar.13138,85077391560,true,true,false,false,true,false,true,true,true,true
85079422155,10.1111/puar.13154,2020,17167,Public Administration Review,Can Charitable Donations Compensate for a Reduction in Government Funding? The Role of Information,doi:10.1111/puar.13154,85079422155,true,true,false,false,false,false,true,true,true,true
85085868733,10.1111/puar.13211,2020,17167,Public Administration Review,Designing to Debias: Measuring and Reducing Public Managers’ Anchoring Bias,doi:10.1111/puar.13211,85085868733,true,true,false,false,false,false,true,true,true,true
85087022956,10.1111/puar.13217,2020,17167,Public Administration Review,How Do Citizens Assess Street-Level Bureaucrats’ Warmth and Competence? A Typology and Test,doi:10.1111/puar.13217,85087022956,true,true,false,false,false,false,true,true,true,true
85089985354,10.1111/puar.13271,2021,17167,Public Administration Review,"Do More Options Always Benefit the Users of Public Services? An Experimental Study of School Choice, Performance, and Satisfaction",doi:10.1111/puar.13271,85089985354,true,true,false,false,false,false,true,true,true,true
85091673336,10.1111/puar.13278,2020,17167,Public Administration Review,An Empirical Assessment of the Intrusiveness and Reasonableness of Emerging Work Surveillance Technologies in the Public Sector,doi:10.1111/puar.13278,85091673336,true,true,false,false,false,false,true,true,true,true
85092586367,10.1111/puar.13297,2021,17167,Public Administration Review,Creaming among Caseworkers: Effects of Client Competence and Client Motivation on Caseworkers’ Willingness to Help,doi:10.1111/puar.13297,85092586367,true,true,false,false,false,false,true,true,true,true
85103613751,10.1111/puar.13340,2021,17167,Public Administration Review,Social-Psychological Context Moderates Incentives to Co-produce: Evidence from a Large-Scale Survey Experiment on Park Upkeep in an Urban Setting,doi:10.1111/puar.13340,85103613751,true,true,false,false,false,false,true,true,true,true
85112316568,10.1111/puar.13412,2021,17167,Public Administration Review,The Perceived Fairness of Active Representation: Evidence From a Survey Experiment,doi:10.1111/puar.13412,85112316568,true,true,false,false,false,false,true,true,true,true
85116470174,10.1111/puar.13425,2022,17167,Public Administration Review,Sector Bias and the Credibility of Performance Information: An Experimental Study of Elder Care Provision,doi:10.1111/puar.13425,85116470174,true,true,false,false,false,false,true,true,true,true
85125811280,10.1111/puar.13462,2022,17167,Public Administration Review,Decision-Makers’ Generation of Policy Solutions amidst Negative Performance: Invention or Rigidity?,doi:10.1111/puar.13462,85125811280,true,true,false,false,false,false,true,true,true,true
85125938900,10.1111/puar.13469,2022,17167,Public Administration Review,The Role of Gender in Government and Nonprofit Workplaces: An Experimental Analysis of Rule Compliance and Supervisor Trust,doi:10.1111/puar.13469,85125938900,true,true,false,false,false,false,true,true,true,true
85128380882,10.1111/puar.13491,2022,17167,Public Administration Review,Buying from Local Providers: The Role of Governance Preferences in Assessing Performance Information,doi:10.1111/puar.13491,85128380882,true,true,false,false,false,false,true,true,true,true
85133909738,10.1111/puar.13498,2023,17167,Public Administration Review,The power of protest on policing: Black Lives Matter protest and civilian evaluation of the police,doi:10.1111/puar.13498,85133909738,true,true,false,false,false,false,false,true,true,true
85131724414,10.1111/puar.13499,2023,17167,Public Administration Review,Delivering public services to the underserved: Nonprofits and the Latino threat narrative,doi:10.1111/puar.13499,85131724414,true,true,false,false,false,false,true,true,true,true
85133506513,10.1111/puar.13520,2022,17167,Public Administration Review,Managing bureaucratic reputation in the face of crises: An experimental examination of the effect of strategic communication,doi:10.1111/puar.13520,85133506513,true,true,false,false,false,false,true,true,true,true
85134201140,10.1111/puar.13533,2022,17167,Public Administration Review,"How Do Public Managers Learn from Performance Information? Experimental Evidence on Problem Focus, Innovative Search, and Change",doi:10.1111/puar.13533,85134201140,true,false,false,true,false,false,false,true,false,false
85145684182,10.1111/puar.13588,2023,17167,Public Administration Review,"Liberté, Égalité, Crédibilité: An experimental study of citizens' perceptions of government responses to COVID-19 in eight countries",doi:10.1111/puar.13588,85145684182,true,true,false,false,false,false,true,true,true,true
85150420579,10.1111/puar.13619,2023,17167,Public Administration Review,The limited impact of reference groups' symbolic gender representation on willingness to coproduce,doi:10.1111/puar.13619,85150420579,true,true,false,false,false,false,true,true,true,true
85161640097,10.1111/puar.13675,2024,17167,Public Administration Review,Representative bureaucracy and organizational attractiveness: An experimental study of symbolic representation of the US and UK police,doi:10.1111/puar.13675,85161640097,true,true,false,false,false,false,true,true,true,true
85165467675,10.1111/puar.13690,2023,17167,Public Administration Review,"Effectiveness, efficiency, and equity tradeoffs in public programs: A citizen experiment",doi:10.1111/puar.13690,85165467675,true,true,false,false,false,false,true,true,true,true
85175738454,10.1111/puar.13751,2025,17167,Public Administration Review,It's not merely about the content: How rules are communicated matters to administrative burden,doi:10.1111/puar.13751,85175738454,true,true,false,false,false,false,true,true,true,true
85174855421,10.1111/puar.13754,2025,17167,Public Administration Review,Institutional factors driving citizen perceptions of AI in government: Evidence from a survey experiment on policing,doi:10.1111/puar.13754,85174855421,true,true,false,false,false,false,true,true,true,true
85186919352,10.1111/puar.13800,2024,17167,Public Administration Review,Frontline employees' responses to citizens' communication of administrative burdens,doi:10.1111/puar.13800,85186919352,true,true,false,false,false,false,true,true,true,true
85189208093,10.1111/puar.13812,2025,17167,Public Administration Review,Knowing what you pay for: Does benefits information increase bond referenda support?,doi:10.1111/puar.13812,85189208093,true,true,false,false,false,false,true,true,true,true
85190479468,10.1111/puar.13815,2024,17167,Public Administration Review,"Unethical leadership, moral compensation, and ethical followership: Evidence from a survey experiment with Chilean public servants",doi:10.1111/puar.13815,85190479468,true,true,false,false,false,false,true,true,true,true
85190402580,10.1111/puar.13823,2025,17167,Public Administration Review,Crowdsourced data in public administration research: A review and look to the future,doi:10.1111/puar.13823,85190402580,true,true,false,false,false,false,true,true,true,true
85191200926,10.1111/puar.13824,2025,17167,Public Administration Review,“Chat-Up”: The role of competition in street-level bureaucrats' willingness to break technological rules and use generative pre-trained transformers (GPTs),doi:10.1111/puar.13824,85191200926,true,true,false,false,true,false,true,true,true,true
105003802813,10.1111/puar.13868,2025,17167,Public Administration Review,Using technology to reduce learning costs and improve program comprehension: Lessons from a survey experiment on Supplemental Nutrition Assistance Program,doi:10.1111/puar.13868,105003802813,true,true,false,false,false,false,true,true,true,true
85205897280,10.1111/puar.13889,2025,17167,Public Administration Review,A taste for government employment also rests on its political flavor,doi:10.1111/puar.13889,85205897280,true,true,false,false,false,false,true,true,true,true
85210732773,10.1111/puar.13904,2025,17167,Public Administration Review,Bureaucratic prioritizing among clients in the eyes of the public: Experimental evidence from three countries,doi:10.1111/puar.13904,85210732773,true,true,false,false,false,false,true,true,true,true
85214354427,10.1111/puar.13916,2025,17167,Public Administration Review,Citizens' perceptions of the legitimacy of independent agencies: The effects of expertise-based and reputation-sourced authority,doi:10.1111/puar.13916,85214354427,true,true,false,false,false,false,true,true,true,true
85212439594,10.1111/puar.13919,2025,17167,Public Administration Review,Compliance burden versus program integrity protection: A survey experiment on citizen attitudes toward administrative documentation requirements in public service policy,doi:10.1111/puar.13919,85212439594,true,true,false,false,false,false,true,true,true,true
85213019573,10.1111/puar.13925,2025,17167,Public Administration Review,Reducing horizontal neglect in local government: The role of informal institutions,doi:10.1111/puar.13925,85213019573,true,true,false,false,false,false,true,true,true,true
85216258746,10.1111/puar.13928,2025,17167,Public Administration Review,"Province of Origin, Decision-Making Bias, and Responses to Bureaucratic Versus Algorithmic Decision-Making",doi:10.1111/puar.13928,85216258746,true,true,false,false,false,false,true,true,true,true
105020764129,10.1111/puar.70059,2026,17167,Public Administration Review,The Effect of Performance Failures on User Satisfaction: Evidence From a Natural Experiment,doi:10.1111/puar.70059,105020764129,true,true,false,false,false,false,true,true,true,true
105024997961,10.1111/puar.70067,2026,17167,Public Administration Review,Do Markets Shape Management? Experimental Evidence for the Effects of Competition on Contract Management,doi:10.1111/puar.70067,105024997961,true,true,false,false,false,false,true,true,true,true
105030102925,10.1111/puar.70097,2026,17167,Public Administration Review,The Organizational Dynamics of Bureaucratic Resistance to Undemocratic Pressures: A Conjoint Experiment in Brazil,doi:10.1111/puar.70097,105030102925,true,true,false,false,false,false,true,true,true,true
105046909679,10.1111/puar.70173,2026,17167,Public Administration Review,Public Service Delegation and the Mechanisms of Blame Attribution: Evidence From a Survey Experiment on Public Service Failure,doi:10.1111/puar.70173,105046909679,true,true,false,false,false,false,true,true,true,true
105012122409,10.1111/rec.70155,2025,25259,Restoration Ecology,Humans are helpful: centering people in restoration messaging increases their likelihood of engaging in some restoration actions,doi:10.1111/rec.70155,105012122409,true,true,false,false,true,true,true,true,true,true
84897972553,10.1111/risa.12129,2014,26372,Risk Analysis,"The Effects of expectation disconfirmation on appraisal, affect, and behavioral intentions",doi:10.1111/risa.12129,84897972553,true,false,false,false,true,false,false,true,false,false
85027923062,10.1111/risa.12181,2014,26372,Risk Analysis an Official Publication of the Society for Risk Analysis,You have been framed! How antecedents of information need mediate the effects of risk communication messages,doi:10.1111/risa.12181,85027923062,true,false,false,false,true,false,false,true,false,false
84940039120,10.1111/risa.12368,2015,26372,Risk Analysis,Framing Effects in Narrative and Non-Narrative Risk Messages,doi:10.1111/risa.12368,84940039120,true,false,false,false,true,false,false,true,false,false
84945467150,10.1111/risa.12418,2015,26372,Risk Analysis,"Risk Communication, Values Clarification, and Vaccination Decisions",doi:10.1111/risa.12418,84945467150,true,false,false,false,true,false,false,true,true,true
84945455769,10.1111/risa.12457,2015,26372,Risk Analysis,"Risk Preferences, Probability Weighting, and Strategy Tradeoffs in Wildfire Management",doi:10.1111/risa.12457,84945455769,true,true,false,true,false,false,true,true,true,true
85026778809,10.1111/risa.12868,2018,26372,Risk Analysis,Is There Any Hope? How Climate Change News Imagery and Text Influence Audience Emotions and Support for Climate Mitigation Policies,doi:10.1111/risa.12868,85026778809,true,false,false,false,true,false,false,true,false,false
85045147074,10.1111/risa.12875,2018,26372,Risk Analysis,"Communicating Earthquake Preparedness: The Influence of Induced Mood, Perceived Risk, and Gain or Loss Frames on Homeowners’ Attitudes Toward General Precautionary Measures for Earthquakes",doi:10.1111/risa.12875,85045147074,true,false,false,false,true,false,false,true,false,false
85045147818,10.1111/risa.12883,2018,26372,Risk Analysis,"Effects of Acknowledging Uncertainty about Earthquake Risk Estimates on San Francisco Bay Area Residents’ Beliefs, Attitudes, and Intentions",doi:10.1111/risa.12883,85045147818,true,false,false,false,true,false,false,true,false,false
85051461273,10.1111/risa.12896,2019,26372,Risk Analysis,Perceptions and Expected Immediate Reactions to Severe Storm Displays,doi:10.1111/risa.12896,85051461273,true,false,false,false,true,false,false,true,true,true
85035044091,10.1111/risa.12920,2018,26372,Risk Analysis,Public Response to a Near-Miss Nuclear Accident Scenario Varying in Causal Attributions and Outcome Uncertainty,doi:10.1111/risa.12920,85035044091,true,false,false,false,true,false,false,true,false,false
85052850087,10.1111/risa.12982,2018,26372,Risk Analysis,Communicating Zika Risk: Using Metaphor to Increase Perceived Risk Susceptibility,doi:10.1111/risa.12982,85052850087,true,false,false,false,true,false,false,true,false,false
85047666043,10.1111/risa.13119,2018,26372,Risk Analysis,Should I Text or Call Here? A Situation-Based Analysis of Drivers’ Perceived Likelihood of Engaging in Mobile Phone Multitasking,doi:10.1111/risa.13119,85047666043,true,false,false,false,true,false,false,true,false,false
85052657023,10.1111/risa.13168,2019,26372,Risk Analysis,Feelings About Fracking: Using the Affect Heuristic to Understand Opposition to Coal Seam Gas Production,doi:10.1111/risa.13168,85052657023,true,false,false,false,true,false,false,true,true,true
85052875705,10.1111/risa.13184,2018,26372,Risk Analysis,Residential Location and Psychological Distance in Americans’ Risk Views and Behavioral Intentions Regarding Zika Virus,doi:10.1111/risa.13184,85052875705,true,false,false,false,true,false,false,true,true,false
85054499206,10.1111/risa.13205,2019,26372,Risk Analysis,Media Disaster Reporting Effects on Public Risk Perception and Response to Escalating Tornado Warnings: A Natural Experiment,doi:10.1111/risa.13205,85054499206,true,false,false,false,true,false,false,true,false,false
85063386499,10.1111/risa.13298,2019,26372,Risk Analysis,Experiments in Lay Cues to the Relative Validity of Positions Taken by Disputing Groups of Scientists,doi:10.1111/risa.13298,85063386499,true,false,false,false,true,false,false,true,false,false
85070350450,10.1111/risa.13301,2019,26372,Risk Analysis,"Communicating with the Public About Marauding Terrorist Firearms Attacks: Results from a Survey Experiment on Factors Influencing Intention to “Run, Hide, Tell” in the United Kingdom and Denmark",doi:10.1111/risa.13301,85070350450,true,true,false,false,false,false,true,true,true,true
85070088709,10.1111/risa.13379,2019,26372,Risk Analysis,"Loss/Gain Framing, Dose, and Reactance: A Message Experiment",doi:10.1111/risa.13379,85070088709,true,false,false,false,true,false,false,true,true,false
85078680582,10.1111/risa.13446,2020,26372,Risk Analysis,Risk or Efficacy? How Psychological Distance Influences Climate Change Engagement,doi:10.1111/risa.13446,85078680582,true,true,false,false,false,false,true,true,true,true
85084413039,10.1111/risa.13502,2020,26372,Risk Analysis,Incorporating Message Framing into Narrative Persuasion to Curb E-Cigarette Use Among College Students,doi:10.1111/risa.13502,85084413039,true,false,false,false,true,false,false,true,false,false
85091493055,10.1111/risa.13591,2021,26372,Risk Analysis,Impact of Abstract Versus Concrete Conceptualization of Genetic Modification (GM) Technology on Public Perceptions,doi:10.1111/risa.13591,85091493055,true,false,false,false,true,false,false,true,false,false
85096683058,10.1111/risa.13633,2021,26372,Risk Analysis,The Role of Fairness in Early Characterization of New Technologies: Effects on Selective Exposure and Risk Perception,doi:10.1111/risa.13633,85096683058,true,false,false,false,true,false,false,true,true,true
85109156347,10.1111/risa.13780,2022,26372,Risk Analysis,Rethinking Risk Perception and its Importance for Explaining Natural Hazard Preparedness Behavior,doi:10.1111/risa.13780,85109156347,true,false,false,false,true,false,false,true,false,false
85119607033,10.1111/risa.13857,2022,26372,Risk Analysis,Information Seeking and Risk Reduction Intentions in Response to Environmental Threat Messages: The Role of Message Processing,doi:10.1111/risa.13857,85119607033,true,false,false,false,true,false,false,true,true,true
85127183031,10.1111/risa.13917,2023,26372,Risk Analysis,Language modality influences risk perception: Innovations read well but sound even better,doi:10.1111/risa.13917,85127183031,true,false,false,false,true,false,false,true,false,false
85131820834,10.1111/risa.13957,2022,26372,Risk Analysis,Are you prepared for the next storm? Developing social norms messages to motivate community members to perform disaster risk mitigation behaviors,doi:10.1111/risa.13957,85131820834,true,false,false,false,true,false,false,true,false,false
85148619223,10.1111/risa.14109,2023,26372,Risk Analysis,Effects of communicating lifetime risks and screening rates of colorectal cancer and breast cancer,doi:10.1111/risa.14109,85148619223,true,false,false,false,true,false,false,true,false,false
85148430045,10.1111/risa.14111,2023,26372,Risk Analysis,Narrative persuasion and psychological distance: Analyzing the effectiveness of distance-framed narratives in communicating ocean plastic pollution,doi:10.1111/risa.14111,85148430045,true,true,false,false,false,false,true,true,true,true
85179720336,10.1111/risa.14250,2024,26372,Risk Analysis,When increasing risk perception does not work. Using behavioral psychology to increase smoke alarm ownership,doi:10.1111/risa.14250,85179720336,true,false,false,false,true,false,false,false,false,false
85176941859,10.1111/risa.14255,2024,26372,Risk Analysis,Machines meet humans on the social road: Risk implications,doi:10.1111/risa.14255,85176941859,true,true,false,false,false,false,true,true,true,true
85176950226,10.1111/risa.14256,2024,26372,Risk Analysis,Communicating scientific uncertainty in the early stages of the COVID-19 pandemic: A message experiment,doi:10.1111/risa.14256,85176950226,true,false,false,false,true,false,false,true,false,false
85215537239,10.1111/risa.17688,2025,26372,Risk Analysis,"“The more I think about it, the less I like it”: Effects of elaboration, narrative transportation, and freedom threat on the effectiveness of HPV vaccination advocacy messages",doi:10.1111/risa.17688,85215537239,true,false,false,false,true,false,false,true,false,false
85213687939,10.1111/risa.17689,2025,26372,Risk Analysis,The future is closer than you imagine: The influence of psychological distance on people's risk perception and intentions for proenvironmental behavior of pesticides,doi:10.1111/risa.17689,85213687939,true,true,false,false,false,false,true,true,true,true
85215522152,10.1111/risa.17706,2025,26372,Risk Analysis,Decision-making under flood predictions: A risk perception study of coastal real estate,doi:10.1111/risa.17706,85215522152,true,true,false,false,false,false,true,true,true,true
85217028758,10.1111/risa.17709,2025,26372,Risk Analysis,Posting environmental risk: Communicating with numerical and nonnumerical messaging across information modalities,doi:10.1111/risa.17709,85217028758,true,false,false,false,true,false,false,true,true,true
105000417315,10.1111/risa.17713,2025,26372,Risk Analysis,A new hope or phantom menace? Exploring climate emotions and public support for climate interventions across 30 countries,doi:10.1111/risa.17713,105000417315,true,false,false,false,false,true,true,true,false,false
105005994151,10.1111/risa.70027,2025,26372,Risk Analysis,Medical decision-making under risk and uncertainty: Anesthetists' decision to proceed with surgery,doi:10.1111/risa.70027,105005994151,true,false,false,false,true,false,false,true,false,false
105004300211,10.1111/risa.70030,2025,26372,Risk Analysis,Mismatch between warning information and protective behavior: Why experts + AI < 2?,doi:10.1111/risa.70030,105004300211,true,true,false,false,false,false,true,true,true,true
105005285616,10.1111/risa.70039,2025,26372,Risk Analysis,Addressing related but competing risks: Effectiveness of an antibiotic stewardship intervention during COVID-19,doi:10.1111/risa.70039,105005285616,true,false,false,false,true,false,false,true,false,false
105004269028,10.1111/risa.70047,2025,26372,Risk Analysis,Personal relevance moderates the effect of conflicting information on risk perception and behavioral outcomes,doi:10.1111/risa.70047,105004269028,true,false,false,false,true,false,false,true,true,true
105012405225,10.1111/risa.70076,2025,26372,Risk Analysis,Generating targeted and tailored health communication narratives with AI,doi:10.1111/risa.70076,105012405225,true,false,false,false,false,true,true,false,false,false
105010880142,10.1111/risa.70083,2025,26372,Risk Analysis,Using emotional appeal to encourage recycle and reuse behaviors,doi:10.1111/risa.70083,105010880142,true,false,false,false,true,false,false,true,false,false
105021249211,10.1111/risa.70144,2025,26372,Risk Analysis,Quelling Concerns About Rooftops: Do Risk-Communication Strategies Influence Public Acceptance of 5G Base Stations in China?,doi:10.1111/risa.70144,105021249211,true,true,false,false,false,false,true,true,true,true
105030900321,10.1111/risa.70201,2026,26372,Risk Analysis,Risk Compensation: How Vaccination Impacts Social Distancing in an Online Natural Experiment,doi:10.1111/risa.70201,105030900321,true,false,false,false,true,false,false,true,false,false
105034616084,10.1111/risa.70232,2026,26372,Risk Analysis,Municipal Risk Communication and Public Trust: Reducing Counterproductive Behaviors Across Emergency Scenarios,doi:10.1111/risa.70232,105034616084,true,false,false,false,true,false,false,true,false,false
105034476808,10.1111/risa.70234,2026,26372,Risk Analysis,Employing Comics Storytelling to Promote Climate Change Mitigation: An Experimental Study Grounded on the Situational Theory of Public,doi:10.1111/risa.70234,105034476808,true,false,false,false,true,false,false,true,true,false
105041862833,10.1111/risa.70284,2026,26372,Risk Analysis,Can Large Language Models Reason Strategically? Evidence From Attacker–Defender Signaling Games,doi:10.1111/risa.70284,105041862833,true,false,false,false,true,false,false,true,false,false
105043306772,10.1111/risa.70294,2026,26372,Risk Analysis,Trust-Building Communication for Extreme Heat Preparedness,doi:10.1111/risa.70294,105043306772,true,false,false,false,true,false,false,true,true,true
85017357787,10.1111/ropr.12231,2017,50039,Review of Policy Research,Emphasis Framing and the Role of Perceived Knowledge: A Survey Experiment,doi:10.1111/ropr.12231,85017357787,true,true,false,false,false,false,true,true,true,true
85112684468,10.1111/ropr.12439,2021,50039,Review of Policy Research,"Bridging the ideological gap? How fairness perceptions mediate the effect of revenue recycling on public support for carbon taxes in the United States, Canada and Germany",doi:10.1111/ropr.12439,85112684468,true,true,false,false,false,false,true,true,true,true
85165003203,10.1111/ropr.12563,2024,50039,Review of Policy Research,The effect of policy narratives on policy elite versus public preferences for hydraulic fracturing regulation,doi:10.1111/ropr.12563,85165003203,true,true,false,false,false,false,true,true,true,true
85174313637,10.1111/ropr.12579,2024,50039,Review of Policy Research,"Judicial reasoning, individual cultural types, and support for COVID-19 vaccine mandates",doi:10.1111/ropr.12579,85174313637,true,true,false,false,false,false,true,true,true,true
85181507136,10.1111/ropr.12595,2025,50039,Review of Policy Research,Impact of public information campaign on citizen behaviors: Vignette experimental study on recycling program in South Korea,doi:10.1111/ropr.12595,85181507136,true,true,false,false,true,false,true,true,true,true
85183863367,10.1111/ropr.12603,2024,50039,Review of Policy Research,Expert opinion and public support of genetically modified food policy: Does deficit model work in China?,doi:10.1111/ropr.12603,85183863367,true,true,false,false,false,false,true,true,true,true
85204056341,10.1111/ropr.12629,2025,50039,Review of Policy Research,Unraveling the dynamics of information exchange in governance networks: Opportunity structures in anti-corruption multi-stakeholder partnerships,doi:10.1111/ropr.12629,85204056341,true,false,false,false,true,false,false,true,false,false
85212767692,10.1111/ropr.12639,2025,50039,Review of Policy Research,Gender equality frames do not impact public support for economic relief policy in times of crisis: A survey experiment,doi:10.1111/ropr.12639,85212767692,true,true,false,false,false,false,true,true,true,true
105000556257,10.1111/ropr.70005,2025,50039,Review of Policy Research,Can different policy interventions work complementarily?—A survey experiment on policy compliance,doi:10.1111/ropr.70005,105000556257,true,true,false,false,false,false,true,true,true,true
105006834893,10.1111/ropr.70015,2026,50039,Review of Policy Research,Comparing public support for alternative climate policy designs: An experimental study,doi:10.1111/ropr.70015,105006834893,true,true,false,false,false,false,true,true,true,true
105008804549,10.1111/ropr.70040,2026,50039,Review of Policy Research,Survey Experiments in Public Policy: A Systematic Literature Review,doi:10.1111/ropr.70040,105008804549,true,true,false,true,false,false,true,true,true,true
105011371029,10.1111/ropr.70042,2026,50039,Review of Policy Research,Congruent Nudging: Examining the Interplay of Educative and Non-Educative Nudges in Citizens' Co-Production Intentions,doi:10.1111/ropr.70042,105011371029,true,true,false,false,false,false,true,true,true,true
105031793153,10.1111/ropr.70083,2026,50039,Review of Policy Research,"Immigration, Beneficiary Assumptions, and Welfare Support",doi:10.1111/ropr.70083,105031793153,true,true,false,false,false,false,true,true,true,true
105046162689,10.1111/ropr.70122,2026,50039,Review of Policy Research,Promoting Citizens' Policy Compliance Willingness Through Adjusting the Psychological Distance Toward Policy Tools,doi:10.1111/ropr.70122,105046162689,true,true,false,false,false,false,true,true,true,true
105046407785,10.1111/ropr.70125,2026,50039,Review of Policy Research,"Out of Sight, Out of Mind? The Impact of Issue Proximity on Policy Choice at the Individual Level",doi:10.1111/ropr.70125,105046407785,true,true,false,false,false,false,true,true,true,true
84960323823,10.1111/rssa.12190,2017,13530,Journal of the Royal Statistical Society Series A Statistics in Society,Unpacking the determinants of life satisfaction: a survey experiment,doi:10.1111/rssa.12190,84960323823,true,true,false,false,false,false,true,true,true,true
85056277647,10.1111/rssa.12420,2019,13530,Journal of the Royal Statistical Society Series A Statistics in Society,Experimental evaluation of mail questionnaires in a probability sample on victimization,doi:10.1111/rssa.12420,85056277647,true,false,false,true,false,false,false,false,false,false
85066044091,10.1111/rssa.12448,2019,13530,Journal of the Royal Statistical Society Series A Statistics in Society,An embedded experiment for targeted non-response follow-up in establishment surveys,doi:10.1111/rssa.12448,85066044091,true,false,false,true,false,false,false,false,false,false
85125065992,10.1111/rssa.12807,2022,13530,Journal of the Royal Statistical Society Series A Statistics in Society,Innovating the collection of open-ended answers: The linguistic and content characteristics of written and oral answers to political attitude questions,doi:10.1111/rssa.12807,85125065992,true,false,false,false,true,false,false,true,false,false
85127278669,10.1111/rssa.12835,2022,13530,Journal of the Royal Statistical Society Series A Statistics in Society,Using a responsive survey design to innovate self-administered mixed-mode surveys,doi:10.1111/rssa.12835,85127278669,true,true,false,false,false,false,true,true,true,true
85130462555,10.1111/rssa.12856,2022,13530,Journal of the Royal Statistical Society Series A Statistics in Society,A new experiment on the use of images to answer web survey questions,doi:10.1111/rssa.12856,85130462555,true,true,false,false,false,false,true,true,true,true
85141599338,10.1111/rssa.12960,2022,13530,Journal of the Royal Statistical Society Series A Statistics in Society,Pictures instead of survey questions: An experimental investigation of the feasibility of using pictures in a housing survey,doi:10.1111/rssa.12960,85141599338,true,true,false,false,false,false,true,true,true,true
85185460965,10.1111/sifp.12257,2024,27896,Studies in Family Planning,Identifying Profiles of Support for Legal Abortion Services in Zambia: A Latent Class Analysis,doi:10.1111/sifp.12257,85185460965,true,false,false,false,true,false,false,true,true,false
105021343595,10.1111/sifp.70040,2026,27896,Studies in Family Planning,Male Contraceptive Methods: Understanding Men and Women's Views and Related Relationship Dynamics via Nationally Representative Surveys in Six Countries,doi:10.1111/sifp.70040,105021343595,true,false,false,false,true,false,false,true,false,false
84876084664,10.1111/sjoe.12009,2013,24849,Scandinavian Journal of Economics,Strategic Responses: A Survey Experiment on Opposition to Pension Reforms*,doi:10.1111/sjoe.12009,84876084664,true,true,false,false,false,false,true,true,true,true
105011958853,10.1111/sjoe.12587,2025,24849,Scandinavian Journal of Economics,Out-group penalties in refugee assistance: a survey experiment,doi:10.1111/sjoe.12587,105011958853,true,true,false,false,true,false,true,true,true,true
